"Date","Time","WBGT","Tg"
"2014/10/1","1:00","14.6","16.7"
"2014/10/1","2:00","14.1","15.7"
"2014/10/1","3:00","13.9","16.0"
"2014/10/1","4:00","13.1","14.7"
"2014/10/1","5:00","12.9","14.3"
"2014/10/1","6:00","12.6","13.5"
"2014/10/1","7:00","13.7","17.5"
"2014/10/1","8:00","16.0","28.9"
"2014/10/1","9:00","16.1","24.6"
"2014/10/1","10:00","17.6","32.0"
"2014/10/1","11:00","18.5","35.0"
"2014/10/1","12:00","18.1","33.6"
"2014/10/1","13:00","17.5","28.4"
"2014/10/1","14:00","17.0","25.4"
"2014/10/1","15:00","16.4","23.7"
"2014/10/1","16:00","17.3","26.4"
"2014/10/1","17:00","15.9","19.3"
"2014/10/1","18:00","15.3","15.7"
"2014/10/1","19:00","15.9","17.2"
"2014/10/1","20:00","15.9","17.8"
"2014/10/1","21:00","15.6","17.2"
"2014/10/1","22:00","15.6","17.0"
"2014/10/1","23:00","15.7","17.0"
"2014/10/1","24:00","15.6","16.8"
"2014/10/2","1:00","15.3","15.7"
"2014/10/2","2:00","14.7","14.2"
"2014/10/2","3:00","13.8","14.0"
"2014/10/2","4:00","14.1","14.8"
"2014/10/2","5:00","14.3","15.2"
"2014/10/2","6:00","14.3","15.0"
"2014/10/2","7:00","15.0","17.4"
"2014/10/2","8:00","15.9","19.4"
"2014/10/2","9:00","16.4","20.4"
"2014/10/2","10:00","17.5","24.5"
"2014/10/2","11:00","18.3","25.3"
"2014/10/2","12:00","20.0","31.2"
"2014/10/2","13:00","19.4","26.0"
"2014/10/2","14:00","18.9","25.5"
"2014/10/2","15:00","18.5","22.0"
"2014/10/2","16:00","18.3","20.5"
"2014/10/2","17:00","18.2","19.2"
"2014/10/2","18:00","18.2","18.6"
"2014/10/2","19:00","18.3","18.3"
"2014/10/2","20:00","18.3","18.7"
"2014/10/2","21:00","18.5","18.7"
"2014/10/2","22:00","18.6","18.1"
"2014/10/2","23:00","18.3","18.0"
"2014/10/2","24:00","18.4","18.0"
"2014/10/3","1:00","18.0","17.7"
"2014/10/3","2:00","18.1","17.8"
"2014/10/3","3:00","18.1","17.9"
"2014/10/3","4:00","18.3","17.8"
"2014/10/3","5:00","18.1","17.6"
"2014/10/3","6:00","18.1","17.5"
"2014/10/3","7:00","18.6","19.0"
"2014/10/3","8:00","19.5","21.5"
"2014/10/3","9:00","20.3","25.9"
"2014/10/3","10:00","20.6","24.5"
"2014/10/3","11:00","23.3","32.3"
"2014/10/3","12:00","23.8","34.7"
"2014/10/3","13:00","22.5","28.5"
"2014/10/3","14:00","23.2","31.2"
"2014/10/3","15:00","22.8","29.0"
"2014/10/3","16:00","22.4","24.9"
"2014/10/3","17:00","20.4","23.3"
"2014/10/3","18:00","19.9","22.0"
"2014/10/3","19:00","18.5","20.7"
"2014/10/3","20:00","18.2","20.3"
"2014/10/3","21:00","17.9","19.2"
"2014/10/3","22:00","17.8","18.8"
"2014/10/3","23:00","17.7","19.2"
"2014/10/3","24:00","17.1","17.6"
"2014/10/4","1:00","17.1","17.8"
"2014/10/4","2:00","17.0","16.5"
"2014/10/4","3:00","16.9","17.0"
"2014/10/4","4:00","16.5","15.7"
"2014/10/4","5:00","16.2","16.8"
"2014/10/4","6:00","16.3","16.7"
"2014/10/4","7:00","17.3","19.9"
"2014/10/4","8:00","18.6","23.8"
"2014/10/4","9:00","20.1","29.6"
"2014/10/4","10:00","19.1","29.1"
"2014/10/4","11:00","19.9","34.1"
"2014/10/4","12:00","20.6","37.3"
"2014/10/4","13:00","20.6","33.4"
"2014/10/4","14:00","20.5","33.7"
"2014/10/4","15:00","18.7","28.0"
"2014/10/4","16:00","17.5","24.2"
"2014/10/4","17:00","16.0","19.9"
"2014/10/4","18:00","15.4","18.1"
"2014/10/4","19:00","14.9","16.8"
"2014/10/4","20:00","14.5","16.2"
"2014/10/4","21:00","13.6","15.5"
"2014/10/4","22:00","13.0","15.1"
"2014/10/4","23:00","12.5","14.2"
"2014/10/4","24:00","12.0","13.4"
"2014/10/5","1:00","11.6","12.7"
"2014/10/5","2:00","11.2","12.6"
"2014/10/5","3:00","11.2","12.7"
"2014/10/5","4:00","11.0","12.8"
"2014/10/5","5:00","10.7","11.9"
"2014/10/5","6:00","10.5","11.3"
"2014/10/5","7:00","11.1","14.2"
"2014/10/5","8:00","12.2","16.9"
"2014/10/5","9:00","12.0","16.6"
"2014/10/5","10:00","12.3","17.3"
"2014/10/5","11:00","12.2","16.3"
"2014/10/5","12:00","12.4","17.0"
"2014/10/5","13:00","13.2","18.1"
"2014/10/5","14:00","12.9","16.2"
"2014/10/5","15:00","13.1","15.9"
"2014/10/5","16:00","12.3","12.9"
"2014/10/5","17:00","12.4","12.7"
"2014/10/5","18:00","12.6","13.5"
"2014/10/5","19:00","12.7","12.6"
"2014/10/5","20:00","12.3","12.0"
"2014/10/5","21:00","12.2","11.9"
"2014/10/5","22:00","12.4","12.2"
"2014/10/5","23:00","12.3","12.1"
"2014/10/5","24:00","12.6","12.2"
"2014/10/6","1:00","12.5","12.2"
"2014/10/6","2:00","12.7","12.3"
"2014/10/6","3:00","12.9","12.6"
"2014/10/6","4:00","13.3","12.9"
"2014/10/6","5:00","13.5","13.1"
"2014/10/6","6:00","13.6","13.3"
"2014/10/6","7:00","13.8","13.5"
"2014/10/6","8:00","13.9","13.6"
"2014/10/6","9:00","14.1","13.8"
"2014/10/6","10:00","14.0","13.9"
"2014/10/6","11:00","14.2","14.0"
"2014/10/6","12:00","14.2","13.9"
"2014/10/6","13:00","14.1","14.0"
"2014/10/6","14:00","14.4","14.3"
"2014/10/6","15:00","15.3","15.6"
"2014/10/6","16:00","15.3","16.0"
"2014/10/6","17:00","15.0","15.9"
"2014/10/6","18:00","14.7","15.9"
"2014/10/6","19:00","14.5","16.1"
"2014/10/6","20:00","14.5","14.8"
"2014/10/6","21:00","14.3","14.6"
"2014/10/6","22:00","13.8","13.3"
"2014/10/6","23:00","14.3","14.2"
"2014/10/6","24:00","13.8","13.6"
"2014/10/7","1:00","13.2","12.9"
"2014/10/7","2:00","13.2","13.0"
"2014/10/7","3:00","13.3","13.0"
"2014/10/7","4:00","12.9","12.6"
"2014/10/7","5:00","13.1","12.6"
"2014/10/7","6:00","12.7","12.5"
"2014/10/7","7:00","12.8","13.7"
"2014/10/7","8:00","16.4","29.5"
"2014/10/7","9:00","17.6","31.8"
"2014/10/7","10:00","17.6","35.2"
"2014/10/7","11:00","17.1","32.3"
"2014/10/7","12:00","16.0","29.0"
"2014/10/7","13:00","17.7","37.4"
"2014/10/7","14:00","15.7","27.5"
"2014/10/7","15:00","15.7","29.3"
"2014/10/7","16:00","16.9","28.1"
