"Date","Time","WBGT","Tg"
"2018/9/1","1:00","21.3","21.0"
"2018/9/1","2:00","21.0","20.9"
"2018/9/1","3:00","21.0","20.5"
"2018/9/1","4:00","19.8","19.7"
"2018/9/1","5:00","19.0","18.7"
"2018/9/1","6:00","19.0","18.9"
"2018/9/1","7:00","20.3","20.7"
"2018/9/1","8:00","20.8","21.0"
"2018/9/1","9:00","21.4","23.6"
"2018/9/1","10:00","21.9","27.1"
"2018/9/1","11:00","22.7","27.8"
"2018/9/1","12:00","23.2","28.2"
"2018/9/1","13:00","22.1","24.3"
"2018/9/1","14:00","21.3","22.4"
"2018/9/1","15:00","21.5","22.0"
"2018/9/1","16:00","22.1","22.2"
"2018/9/1","17:00","22.1","22.8"
"2018/9/1","18:00","21.8","22.0"
"2018/9/1","19:00","21.6","21.4"
"2018/9/1","20:00","20.8","20.2"
"2018/9/1","21:00","21.0","20.3"
"2018/9/1","22:00","20.6","19.8"
"2018/9/1","23:00","20.1","19.3"
"2018/9/1","24:00","20.0","19.3"
"2018/9/2","1:00","19.2","18.1"
"2018/9/2","2:00","19.2","18.4"
"2018/9/2","3:00","19.1","18.4"
"2018/9/2","4:00","18.8","18.2"
"2018/9/2","5:00","18.2","17.6"
"2018/9/2","6:00","18.6","18.4"
"2018/9/2","7:00","19.3","21.8"
"2018/9/2","8:00","20.8","26.0"
"2018/9/2","9:00","22.2","31.7"
"2018/9/2","10:00","23.4","33.2"
"2018/9/2","11:00","21.5","25.2"
"2018/9/2","12:00","21.3","22.1"
"2018/9/2","13:00","21.9","24.4"
"2018/9/2","14:00","22.0","26.3"
"2018/9/2","15:00","21.4","25.0"
"2018/9/2","16:00","21.0","21.6"
"2018/9/2","17:00","20.8","21.2"
"2018/9/2","18:00","20.7","21.1"
"2018/9/2","19:00","20.6","20.3"
"2018/9/2","20:00","20.7","20.4"
"2018/9/2","21:00","20.6","20.3"
"2018/9/2","22:00","20.4","20.1"
"2018/9/2","23:00","20.3","20.1"
"2018/9/2","24:00","20.1","19.8"
