"Date","Time","WBGT","Tg"
"2017/8/1","1:00","19.5","19.4"
"2017/8/1","2:00","19.4","19.2"
"2017/8/1","3:00","19.0","18.3"
"2017/8/1","4:00","19.2","19.0"
"2017/8/1","5:00","18.9","18.6"
"2017/8/1","6:00","20.2","23.1"
"2017/8/1","7:00","22.2","28.6"
"2017/8/1","8:00","22.0","28.9"
"2017/8/1","9:00","21.7","28.8"
"2017/8/1","10:00","23.2","35.0"
"2017/8/1","11:00","23.7","34.1"
"2017/8/1","12:00","24.9","40.5"
"2017/8/1","13:00","24.4","37.2"
"2017/8/1","14:00","24.4","36.9"
"2017/8/1","15:00","24.5","37.0"
"2017/8/1","16:00","22.3","29.5"
"2017/8/1","17:00","22.4","31.4"
"2017/8/1","18:00","20.7","24.1"
"2017/8/1","19:00","19.7","20.8"
"2017/8/1","20:00","19.9","21.3"
"2017/8/1","21:00","19.7","21.4"
"2017/8/1","22:00","19.4","20.3"
"2017/8/1","23:00","19.5","20.8"
"2017/8/1","24:00","19.4","20.8"
"2017/8/2","1:00","19.3","20.9"
"2017/8/2","2:00","19.1","20.5"
"2017/8/2","3:00","18.8","19.9"
"2017/8/2","4:00","18.9","20.1"
"2017/8/2","5:00","18.9","20.5"
"2017/8/2","6:00","19.4","23.5"
"2017/8/2","7:00","22.4","36.3"
"2017/8/2","8:00","21.4","30.7"
"2017/8/2","9:00","21.7","31.2"
"2017/8/2","10:00","24.2","43.2"
"2017/8/2","11:00","24.8","40.9"
"2017/8/2","12:00","25.4","41.6"
"2017/8/2","13:00","24.1","39.5"
"2017/8/2","14:00","24.6","39.3"
"2017/8/2","15:00","23.3","34.8"
"2017/8/2","16:00","24.5","38.5"
"2017/8/2","17:00","23.3","33.4"
"2017/8/2","18:00","21.3","25.9"
"2017/8/2","19:00","20.3","22.5"
"2017/8/2","20:00","19.9","21.5"
"2017/8/2","21:00","19.4","20.3"
"2017/8/2","22:00","19.4","20.7"
"2017/8/2","23:00","19.1","20.1"
"2017/8/2","24:00","18.7","19.6"
"2017/8/3","1:00","18.4","18.9"
"2017/8/3","2:00","18.0","18.4"
"2017/8/3","3:00","18.0","18.4"
"2017/8/3","4:00","17.8","18.1"
"2017/8/3","5:00","17.8","19.3"
"2017/8/3","6:00","18.2","21.2"
"2017/8/3","7:00","20.7","29.4"
