"Date","Time","WBGT","Tg"
"2017/9/1","1:00","13.4","13.8"
"2017/9/1","2:00","13.4","14.2"
"2017/9/1","3:00","13.4","14.2"
"2017/9/1","4:00","13.6","14.5"
"2017/9/1","5:00","13.2","12.7"
"2017/9/1","6:00","13.8","15.0"
"2017/9/1","7:00","17.2","30.1"
"2017/9/1","8:00","17.8","32.4"
"2017/9/1","9:00","18.3","34.5"
"2017/9/1","10:00","18.0","32.6"
"2017/9/1","11:00","18.4","32.4"
"2017/9/1","12:00","18.2","31.5"
"2017/9/1","13:00","18.9","33.3"
"2017/9/1","14:00","19.0","32.3"
"2017/9/1","15:00","17.8","31.0"
"2017/9/1","16:00","17.0","29.1"
"2017/9/1","17:00","16.4","26.5"
"2017/9/1","18:00","14.5","17.7"
"2017/9/1","19:00","14.4","17.1"
"2017/9/1","20:00","14.2","17.0"
"2017/9/1","21:00","14.2","16.5"
"2017/9/1","22:00","14.1","16.1"
"2017/9/1","23:00","14.2","16.6"
"2017/9/1","24:00","14.2","16.1"
"2017/9/2","1:00","14.4","16.1"
"2017/9/2","2:00","14.4","15.6"
"2017/9/2","3:00","13.5","15.2"
"2017/9/2","4:00","13.4","14.9"
"2017/9/2","5:00","13.1","14.7"
"2017/9/2","6:00","13.7","15.8"
"2017/9/2","7:00","14.3","17.9"
"2017/9/2","8:00","15.1","20.3"
"2017/9/2","9:00","16.4","25.0"
"2017/9/2","10:00","18.6","31.6"
"2017/9/2","11:00","18.7","29.1"
"2017/9/2","12:00","19.8","33.3"
"2017/9/2","13:00","19.1","28.6"
"2017/9/2","14:00","18.8","27.1"
"2017/9/2","15:00","18.5","28.3"
"2017/9/2","16:00","18.2","27.3"
"2017/9/2","17:00","18.4","29.4"
"2017/9/2","18:00","15.9","18.5"
"2017/9/2","19:00","16.0","17.0"
"2017/9/2","20:00","15.2","15.6"
"2017/9/2","21:00","14.7","14.4"
"2017/9/2","22:00","14.6","14.1"
"2017/9/2","23:00","15.2","16.1"
"2017/9/2","24:00","14.7","14.4"
"2017/9/3","1:00","14.3","13.8"
"2017/9/3","2:00","14.1","13.7"
"2017/9/3","3:00","13.6","13.8"
"2017/9/3","4:00","13.5","14.2"
"2017/9/3","5:00","13.5","14.5"
"2017/9/3","6:00","13.8","15.8"
"2017/9/3","7:00","15.0","20.4"
"2017/9/3","8:00","17.2","30.6"
"2017/9/3","9:00","17.5","28.1"
"2017/9/3","10:00","17.4","27.0"
"2017/9/3","11:00","18.1","31.3"
"2017/9/3","12:00","17.5","28.1"
"2017/9/3","13:00","17.9","31.1"
"2017/9/3","14:00","18.2","29.3"
"2017/9/3","15:00","18.0","31.6"
"2017/9/3","16:00","16.4","26.5"
"2017/9/3","17:00","14.8","19.7"
"2017/9/3","18:00","14.0","17.3"
"2017/9/3","19:00","13.7","16.7"
"2017/9/3","20:00","14.1","17.4"
"2017/9/3","21:00","14.5","17.3"
"2017/9/3","22:00","14.2","17.3"
"2017/9/3","23:00","14.2","17.2"
"2017/9/3","24:00","13.5","16.7"
"2017/9/4","1:00","13.3","16.4"
"2017/9/4","2:00","12.8","13.8"
"2017/9/4","3:00","12.5","14.8"
"2017/9/4","4:00","12.2","13.5"
"2017/9/4","5:00","12.2","14.3"
"2017/9/4","6:00","12.0","13.7"
"2017/9/4","7:00","16.2","30.7"
"2017/9/4","8:00","18.0","32.9"
"2017/9/4","9:00","19.2","34.0"
"2017/9/4","10:00","20.4","37.7"
"2017/9/4","11:00","20.7","37.7"
"2017/9/4","12:00","20.2","34.1"
"2017/9/4","13:00","19.4","29.0"
"2017/9/4","14:00","18.5","28.1"
"2017/9/4","15:00","19.4","33.2"
"2017/9/4","16:00","19.5","33.3"
"2017/9/4","17:00","18.6","29.5"
"2017/9/4","18:00","16.4","19.6"
"2017/9/4","19:00","16.0","17.8"
"2017/9/4","20:00","15.7","17.0"
"2017/9/4","21:00","15.5","16.8"
"2017/9/4","22:00","15.1","15.6"
"2017/9/4","23:00","14.9","15.5"
"2017/9/4","24:00","14.8","15.1"
"2017/9/5","1:00","14.4","14.0"
"2017/9/5","2:00","13.9","13.7"
"2017/9/5","3:00","13.8","13.4"
"2017/9/5","4:00","13.1","12.5"
"2017/9/5","5:00","13.0","12.4"
"2017/9/5","6:00","13.8","14.8"
"2017/9/5","7:00","17.1","30.2"
"2017/9/5","8:00","19.0","34.3"
"2017/9/5","9:00","19.5","36.3"
"2017/9/5","10:00","20.7","38.8"
"2017/9/5","11:00","21.1","37.7"
"2017/9/5","12:00","19.5","29.3"
"2017/9/5","13:00","19.6","30.8"
"2017/9/5","14:00","18.9","29.5"
"2017/9/5","15:00","21.5","37.6"
"2017/9/5","16:00","20.7","35.3"
"2017/9/5","17:00","20.1","30.4"
"2017/9/5","18:00","18.2","20.3"
"2017/9/5","19:00","17.3","18.9"
"2017/9/5","20:00","16.8","17.2"
"2017/9/5","21:00","16.7","17.6"
"2017/9/5","22:00","16.1","17.0"
"2017/9/5","23:00","15.6","16.9"
"2017/9/5","24:00","15.4","17.1"
"2017/9/6","1:00","15.2","16.7"
"2017/9/6","2:00","15.0","16.6"
"2017/9/6","3:00","15.0","16.4"
"2017/9/6","4:00","15.1","16.4"
"2017/9/6","5:00","15.0","16.4"
"2017/9/6","6:00","15.5","17.9"
