"Date","Time","WBGT","Tg"
"2019/5/1","1:00","9.3","9.5"
"2019/5/1","2:00","9.1","9.4"
"2019/5/1","3:00","8.7","8.3"
"2019/5/1","4:00","8.6","9.1"
"2019/5/1","5:00","8.6","9.3"
"2019/5/1","6:00","8.9","10.5"
"2019/5/1","7:00","8.8","11.4"
"2019/5/1","8:00","10.4","15.8"
"2019/5/1","9:00","13.5","25.3"
"2019/5/1","10:00","15.5","26.5"
"2019/5/1","11:00","14.1","22.6"
"2019/5/1","12:00","13.8","20.5"
"2019/5/1","13:00","15.8","27.9"
"2019/5/1","14:00","14.1","20.3"
"2019/5/1","15:00","14.2","20.3"
"2019/5/1","16:00","13.6","17.5"
"2019/5/1","17:00","12.7","15.2"
"2019/5/1","18:00","11.1","12.1"
"2019/5/1","19:00","10.7","11.4"
"2019/5/1","20:00","10.6","11.0"
"2019/5/1","21:00","10.3","10.4"
"2019/5/1","22:00","10.2","10.7"
"2019/5/1","23:00","10.1","10.9"
"2019/5/1","24:00","10.0","10.1"
"2019/5/2","1:00","10.2","10.5"
"2019/5/2","2:00","10.1","10.7"
"2019/5/2","3:00","9.9","10.5"
"2019/5/2","4:00","9.9","10.4"
"2019/5/2","5:00","10.0","10.4"
"2019/5/2","6:00","10.1","11.0"
"2019/5/2","7:00","11.5","15.9"
"2019/5/2","8:00","12.6","20.9"
"2019/5/2","9:00","11.4","18.1"
"2019/5/2","10:00","12.2","21.6"
"2019/5/2","11:00","10.6","16.0"
"2019/5/2","12:00","10.7","16.3"
"2019/5/2","13:00","11.4","18.1"
"2019/5/2","14:00","9.7","11.0"
"2019/5/2","15:00","9.7","13.1"
"2019/5/2","16:00","8.7","8.9"
"2019/5/2","17:00","7.7","8.1"
"2019/5/2","18:00","8.2","10.0"
"2019/5/2","19:00","7.2","8.9"
"2019/5/2","20:00","7.0","8.4"
"2019/5/2","21:00","6.7","7.2"
"2019/5/2","22:00","6.5","7.7"
"2019/5/2","23:00","6.9","8.0"
"2019/5/2","24:00","7.1","8.9"
"2019/5/3","1:00","7.4","8.6"
"2019/5/3","2:00","6.9","7.8"
"2019/5/3","3:00","8.0","8.6"
"2019/5/3","4:00","8.3","9.7"
"2019/5/3","5:00","8.4","10.1"
"2019/5/3","6:00","8.2","10.6"
"2019/5/3","7:00","9.5","14.3"
"2019/5/3","8:00","9.6","14.2"
"2019/5/3","9:00","12.0","21.7"
"2019/5/3","10:00","14.4","27.7"
"2019/5/3","11:00","12.5","22.0"
"2019/5/3","12:00","12.5","21.3"
"2019/5/3","13:00","12.9","24.4"
"2019/5/3","14:00","14.9","29.2"
"2019/5/3","15:00","14.7","30.1"
"2019/5/3","16:00","14.3","29.0"
"2019/5/3","17:00","12.3","21.8"
"2019/5/3","18:00","11.0","16.2"
"2019/5/3","19:00","9.9","13.2"
"2019/5/3","20:00","9.6","11.2"
"2019/5/3","21:00","9.4","10.3"
"2019/5/3","22:00","9.2","9.9"
"2019/5/3","23:00","8.5","8.4"
"2019/5/3","24:00","7.7","7.3"
"2019/5/4","1:00","7.7","7.1"
"2019/5/4","2:00","7.1","6.0"
"2019/5/4","3:00","7.0","7.8"
"2019/5/4","4:00","6.4","6.4"
"2019/5/4","5:00","6.2","6.2"
"2019/5/4","6:00","9.2","18.7"
"2019/5/4","7:00","11.7","26.5"
"2019/5/4","8:00","12.8","28.5"
"2019/5/4","9:00","13.9","30.0"
"2019/5/4","10:00","14.7","32.2"
"2019/5/4","11:00","16.4","34.4"
"2019/5/4","12:00","18.1","37.6"
"2019/5/4","13:00","18.7","38.3"
"2019/5/4","14:00","15.5","30.5"
"2019/5/4","15:00","15.0","30.6"
"2019/5/4","16:00","15.1","30.8"
"2019/5/4","17:00","13.9","25.2"
"2019/5/4","18:00","12.6","17.9"
"2019/5/4","19:00","11.7","14.5"
"2019/5/4","20:00","11.3","13.0"
"2019/5/4","21:00","10.7","11.4"
"2019/5/4","22:00","10.5","10.9"
"2019/5/4","23:00","10.0","11.4"
"2019/5/4","24:00","9.4","10.5"
"2019/5/5","1:00","9.0","9.2"
"2019/5/5","2:00","8.2","8.6"
"2019/5/5","3:00","7.5","7.9"
"2019/5/5","4:00","7.2","7.3"
"2019/5/5","5:00","7.2","7.4"
"2019/5/5","6:00","10.2","22.0"
"2019/5/5","7:00","12.4","28.2"
"2019/5/5","8:00","14.4","31.7"
"2019/5/5","9:00","16.0","34.2"
"2019/5/5","10:00","15.8","35.9"
"2019/5/5","11:00","16.8","38.0"
"2019/5/5","12:00","17.0","38.7"
"2019/5/5","13:00","17.0","38.7"
"2019/5/5","14:00","14.9","33.5"
"2019/5/5","15:00","14.6","31.8"
"2019/5/5","16:00","14.2","30.5"
"2019/5/5","17:00","13.3","26.1"
"2019/5/5","18:00","11.3","18.1"
"2019/5/5","19:00","10.3","14.1"
"2019/5/5","20:00","10.0","12.2"
"2019/5/5","21:00","9.7","12.5"
"2019/5/5","22:00","8.7","12.2"
"2019/5/5","23:00","8.8","13.0"
"2019/5/5","24:00","8.4","10.9"
"2019/5/6","1:00","7.9","9.5"
"2019/5/6","2:00","7.9","9.3"
"2019/5/6","3:00","7.7","8.8"
"2019/5/6","4:00","8.2","10.9"
"2019/5/6","5:00","8.6","12.6"
"2019/5/6","6:00","9.8","16.0"
"2019/5/6","7:00","10.8","18.3"
"2019/5/6","8:00","11.6","20.1"
"2019/5/6","9:00","13.9","23.2"
"2019/5/6","10:00","14.5","24.5"
"2019/5/6","11:00","16.1","30.6"
"2019/5/6","12:00","16.5","31.7"
"2019/5/6","13:00","17.2","33.0"
"2019/5/6","14:00","17.1","32.6"
"2019/5/6","15:00","16.9","31.9"
"2019/5/6","16:00","15.8","25.9"
"2019/5/6","17:00","13.9","19.2"
"2019/5/6","18:00","13.0","16.1"
"2019/5/6","19:00","12.4","12.3"
"2019/5/6","20:00","12.7","14.8"
"2019/5/6","21:00","12.6","12.9"
"2019/5/6","22:00","11.9","11.3"
"2019/5/6","23:00","11.8","11.6"
"2019/5/6","24:00","10.5","10.7"
"2019/5/7","1:00","9.1","9.1"
"2019/5/7","2:00","8.0","7.9"
"2019/5/7","3:00","7.6","7.5"
"2019/5/7","4:00","7.6","7.4"
"2019/5/7","5:00","6.9","7.0"
"2019/5/7","6:00","6.8","6.7"
"2019/5/7","7:00","7.1","7.4"
"2019/5/7","8:00","7.9","10.6"
"2019/5/7","9:00","10.9","21.7"
"2019/5/7","10:00","12.2","25.5"
"2019/5/7","11:00","10.6","21.0"
"2019/5/7","12:00","10.0","20.6"
"2019/5/7","13:00","10.7","23.6"
"2019/5/7","14:00","9.0","17.6"
"2019/5/7","15:00","10.4","24.4"
"2019/5/7","16:00","10.2","25.3"
"2019/5/7","17:00","9.1","19.9"
"2019/5/7","18:00","7.5","13.2"
"2019/5/7","19:00","6.7","10.2"
"2019/5/7","20:00","7.0","9.0"
"2019/5/7","21:00","6.6","8.9"
"2019/5/7","22:00","6.4","8.3"
"2019/5/7","23:00","6.2","7.9"
"2019/5/7","24:00","6.4","6.8"
"2019/5/8","1:00","6.1","6.8"
