"Date","Time","WBGT","Tg"
"2019/10/1","1:00","24.4","25.1"
"2019/10/1","2:00","24.3","24.9"
"2019/10/1","3:00","24.2","24.7"
"2019/10/1","4:00","24.2","24.6"
"2019/10/1","5:00","23.9","24.5"
"2019/10/1","6:00","23.9","24.2"
"2019/10/1","7:00","24.2","25.3"
"2019/10/1","8:00","25.2","29.6"
"2019/10/1","9:00","25.5","32.4"
"2019/10/1","10:00","27.0","38.3"
"2019/10/1","11:00","26.7","35.7"
"2019/10/1","12:00","26.7","35.5"
"2019/10/1","13:00","27.4","37.3"
"2019/10/1","14:00","26.5","32.5"
"2019/10/1","15:00","26.8","32.6"
"2019/10/1","16:00","27.0","32.9"
"2019/10/1","17:00","26.1","31.7"
"2019/10/1","18:00","25.5","28.0"
"2019/10/1","19:00","25.1","26.9"
"2019/10/1","20:00","25.0","26.2"
"2019/10/1","21:00","24.7","26.2"
"2019/10/1","22:00","24.6","26.4"
"2019/10/1","23:00","24.8","26.6"
"2019/10/1","24:00","24.9","26.7"
"2019/10/2","1:00","24.7","26.7"
"2019/10/2","2:00","24.9","26.4"
"2019/10/2","3:00","24.7","26.4"
"2019/10/2","4:00","25.0","26.8"
"2019/10/2","5:00","24.7","26.6"
"2019/10/2","6:00","24.5","26.3"
"2019/10/2","7:00","25.3","27.5"
"2019/10/2","8:00","25.3","26.5"
"2019/10/2","9:00","25.4","28.1"
"2019/10/2","10:00","25.4","27.2"
"2019/10/2","11:00","26.1","29.0"
"2019/10/2","12:00","27.6","33.2"
"2019/10/2","13:00","27.1","32.6"
"2019/10/2","14:00","26.1","27.0"
"2019/10/2","15:00","26.5","29.4"
"2019/10/2","16:00","27.2","31.4"
"2019/10/2","17:00","25.6","26.7"
"2019/10/2","18:00","26.2","26.5"
"2019/10/2","19:00","26.0","26.0"
"2019/10/2","20:00","26.1","26.3"
"2019/10/2","21:00","26.0","26.0"
"2019/10/2","22:00","24.9","25.4"
"2019/10/2","23:00","24.9","25.1"
"2019/10/2","24:00","25.3","25.6"
"2019/10/3","1:00","25.0","25.6"
"2019/10/3","2:00","25.2","25.9"
"2019/10/3","3:00","25.3","26.4"
"2019/10/3","4:00","24.4","24.2"
"2019/10/3","5:00","24.4","23.9"
"2019/10/3","6:00","24.0","23.9"
"2019/10/3","7:00","23.8","24.6"
"2019/10/3","8:00","25.1","28.3"
"2019/10/3","9:00","27.7","40.3"
"2019/10/3","10:00","28.0","41.4"
"2019/10/3","11:00","25.8","28.3"
"2019/10/3","12:00","28.6","41.5"
"2019/10/3","13:00","27.0","38.3"
"2019/10/3","14:00","26.8","33.7"
"2019/10/3","15:00","26.7","35.3"
"2019/10/3","16:00","25.4","32.9"
"2019/10/3","17:00","24.8","28.4"
"2019/10/3","18:00","23.9","25.6"
"2019/10/3","19:00","23.6","24.5"
"2019/10/3","20:00","23.4","24.4"
"2019/10/3","21:00","23.4","24.5"
"2019/10/3","22:00","23.4","23.6"
"2019/10/3","23:00","22.9","22.7"
"2019/10/3","24:00","22.7","22.2"
"2019/10/4","1:00","22.9","22.7"
"2019/10/4","2:00","22.8","22.4"
"2019/10/4","3:00","22.2","21.5"
"2019/10/4","4:00","21.8","21.1"
"2019/10/4","5:00","21.5","20.8"
"2019/10/4","6:00","21.4","20.1"
"2019/10/4","7:00","21.6","21.9"
"2019/10/4","8:00","24.4","33.1"
"2019/10/4","9:00","26.1","37.2"
"2019/10/4","10:00","25.2","37.5"
"2019/10/4","11:00","27.1","43.5"
"2019/10/4","12:00","27.2","43.9"
"2019/10/4","13:00","28.3","44.0"
"2019/10/4","14:00","27.6","42.7"
"2019/10/4","15:00","27.7","41.7"
"2019/10/4","16:00","26.8","38.8"
"2019/10/4","17:00","25.4","32.9"
"2019/10/4","18:00","23.6","25.4"
"2019/10/4","19:00","23.1","24.2"
"2019/10/4","20:00","22.7","23.2"
"2019/10/4","21:00","22.6","23.2"
"2019/10/4","22:00","22.6","22.7"
"2019/10/4","23:00","22.3","22.3"
"2019/10/4","24:00","22.4","23.2"
"2019/10/5","1:00","21.7","21.2"
"2019/10/5","2:00","21.5","21.0"
"2019/10/5","3:00","21.2","20.5"
"2019/10/5","4:00","20.9","20.1"
"2019/10/5","5:00","20.6","20.0"
"2019/10/5","6:00","20.3","19.6"
"2019/10/5","7:00","21.2","21.3"
"2019/10/5","8:00","24.0","33.1"
"2019/10/5","9:00","25.5","39.6"
"2019/10/5","10:00","25.9","42.9"
"2019/10/5","11:00","25.4","40.5"
"2019/10/5","12:00","26.8","43.8"
"2019/10/5","13:00","27.6","43.5"
"2019/10/5","14:00","27.0","42.8"
"2019/10/5","15:00","26.2","41.5"
"2019/10/5","16:00","25.4","40.5"
"2019/10/5","17:00","23.9","32.9"
"2019/10/5","18:00","22.0","24.8"
"2019/10/5","19:00","22.2","23.6"
"2019/10/5","20:00","22.0","22.7"
"2019/10/5","21:00","21.7","22.2"
"2019/10/5","22:00","21.5","22.0"
"2019/10/5","23:00","21.1","21.2"
"2019/10/5","24:00","20.7","21.0"
"2019/10/6","1:00","20.4","20.4"
"2019/10/6","2:00","20.1","19.8"
"2019/10/6","3:00","20.1","20.0"
"2019/10/6","4:00","20.1","19.8"
"2019/10/6","5:00","19.8","19.6"
"2019/10/6","6:00","19.6","19.4"
"2019/10/6","7:00","20.1","20.4"
"2019/10/6","8:00","23.4","31.4"
"2019/10/6","9:00","24.8","37.2"
"2019/10/6","10:00","25.6","39.6"
"2019/10/6","11:00","26.4","43.0"
"2019/10/6","12:00","27.0","43.1"
"2019/10/6","13:00","27.1","43.7"
"2019/10/6","14:00","26.7","43.2"
"2019/10/6","15:00","26.5","42.1"
"2019/10/6","16:00","23.3","31.5"
"2019/10/6","17:00","24.7","30.0"
"2019/10/6","18:00","23.4","26.2"
"2019/10/6","19:00","22.6","24.5"
"2019/10/6","20:00","22.4","24.9"
"2019/10/6","21:00","22.0","24.4"
"2019/10/6","22:00","21.8","23.9"
"2019/10/6","23:00","21.3","23.1"
"2019/10/6","24:00","21.2","22.8"
"2019/10/7","1:00","21.5","22.8"
"2019/10/7","2:00","21.2","22.6"
"2019/10/7","3:00","21.2","23.1"
"2019/10/7","4:00","21.1","23.1"
"2019/10/7","5:00","21.0","23.0"
"2019/10/7","6:00","20.9","22.9"
"2019/10/7","7:00","21.0","23.0"
"2019/10/7","8:00","23.5","33.6"
"2019/10/7","9:00","22.6","28.5"
"2019/10/7","10:00","25.4","38.5"
"2019/10/7","11:00","24.6","32.7"
"2019/10/7","12:00","24.2","31.0"
"2019/10/7","13:00","25.5","35.8"
"2019/10/7","14:00","25.0","33.0"
"2019/10/7","15:00","25.4","34.7"
"2019/10/7","16:00","25.2","33.5"
"2019/10/7","17:00","24.6","29.8"
"2019/10/7","18:00","23.5","24.7"
"2019/10/7","19:00","23.7","25.3"
"2019/10/7","20:00","22.7","23.6"
"2019/10/7","21:00","22.4","23.1"
"2019/10/7","22:00","22.2","22.3"
"2019/10/7","23:00","21.9","21.9"
"2019/10/7","24:00","21.6","21.2"
"2019/10/8","1:00","21.6","22.3"
"2019/10/8","2:00","21.8","22.3"
"2019/10/8","3:00","22.3","22.8"
"2019/10/8","4:00","21.9","22.4"
"2019/10/8","5:00","21.8","22.6"
"2019/10/8","6:00","21.6","21.4"
"2019/10/8","7:00","22.0","22.9"
"2019/10/8","8:00","22.1","24.8"
"2019/10/8","9:00","22.1","27.3"
"2019/10/8","10:00","23.8","35.4"
"2019/10/8","11:00","23.0","32.8"
"2019/10/8","12:00","23.7","37.4"
"2019/10/8","13:00","23.6","37.9"
"2019/10/8","14:00","23.5","37.4"
"2019/10/8","15:00","22.3","35.9"
"2019/10/8","16:00","21.8","34.1"
"2019/10/8","17:00","20.4","26.1"
"2019/10/8","18:00","19.4","21.8"
"2019/10/8","19:00","18.9","20.5"
"2019/10/8","20:00","18.6","19.9"
"2019/10/8","21:00","18.4","19.4"
"2019/10/8","22:00","18.3","18.8"
"2019/10/8","23:00","17.4","18.1"
"2019/10/8","24:00","16.5","17.2"
"2019/10/9","1:00","15.7","16.8"
"2019/10/9","2:00","15.2","16.5"
"2019/10/9","3:00","14.9","17.1"
"2019/10/9","4:00","14.6","16.3"
"2019/10/9","5:00","14.3","16.0"
"2019/10/9","6:00","14.4","15.8"
"2019/10/9","7:00","14.6","16.6"
"2019/10/9","8:00","17.8","28.1"
"2019/10/9","9:00","19.0","32.4"
