"Date","Time","WBGT","Tg"
"2016/10/1","1:00","25.1","25.1"
"2016/10/1","2:00","24.8","24.6"
"2016/10/1","3:00","24.7","24.3"
"2016/10/1","4:00","24.4","23.9"
"2016/10/1","5:00","24.2","23.6"
"2016/10/1","6:00","24.0","23.6"
"2016/10/1","7:00","24.7","26.3"
"2016/10/1","8:00","27.4","36.8"
"2016/10/1","9:00","29.1","41.8"
"2016/10/1","10:00","29.9","44.0"
"2016/10/1","11:00","30.2","44.7"
"2016/10/1","12:00","29.8","45.2"
"2016/10/1","13:00","29.6","43.4"
"2016/10/1","14:00","30.4","46.0"
"2016/10/1","15:00","29.0","36.7"
"2016/10/1","16:00","29.5","39.8"
"2016/10/1","17:00","28.1","39.6"
"2016/10/1","18:00","25.9","28.9"
"2016/10/1","19:00","25.3","27.6"
"2016/10/1","20:00","25.6","26.6"
"2016/10/1","21:00","25.6","26.2"
"2016/10/1","22:00","25.9","26.3"
"2016/10/1","23:00","25.8","25.9"
"2016/10/1","24:00","25.8","26.1"
"2016/10/2","1:00","25.6","26.1"
"2016/10/2","2:00","25.3","25.7"
"2016/10/2","3:00","25.4","25.3"
"2016/10/2","4:00","24.9","25.1"
"2016/10/2","5:00","24.8","24.6"
"2016/10/2","6:00","24.8","24.4"
"2016/10/2","7:00","25.3","25.6"
"2016/10/2","8:00","26.7","32.2"
"2016/10/2","9:00","29.2","41.2"
"2016/10/2","10:00","29.5","42.7"
"2016/10/2","11:00","30.3","44.6"
"2016/10/2","12:00","29.9","44.1"
"2016/10/2","13:00","29.1","40.4"
"2016/10/2","14:00","29.4","43.7"
"2016/10/2","15:00","28.8","42.7"
"2016/10/2","16:00","27.6","37.9"
"2016/10/2","17:00","26.8","34.0"
"2016/10/2","18:00","25.3","28.9"
"2016/10/2","19:00","25.8","27.8"
"2016/10/2","20:00","25.4","27.3"
"2016/10/2","21:00","25.1","26.8"
"2016/10/2","22:00","24.6","26.9"
"2016/10/2","23:00","25.0","26.9"
"2016/10/2","24:00","24.9","26.8"
"2016/10/3","1:00","25.1","26.8"
"2016/10/3","2:00","24.8","26.1"
"2016/10/3","3:00","25.0","25.1"
"2016/10/3","4:00","25.4","25.8"
"2016/10/3","5:00","25.1","25.6"
"2016/10/3","6:00","24.8","25.9"
"2016/10/3","7:00","24.7","26.8"
"2016/10/3","8:00","25.4","29.3"
"2016/10/3","9:00","25.6","30.3"
"2016/10/3","10:00","25.9","32.3"
"2016/10/3","11:00","26.2","32.6"
"2016/10/3","12:00","25.4","28.2"
"2016/10/3","13:00","24.7","24.5"
"2016/10/3","14:00","24.8","24.9"
"2016/10/3","15:00","24.7","24.6"
"2016/10/3","16:00","24.7","24.4"
"2016/10/3","17:00","24.6","24.0"
"2016/10/3","18:00","24.1","23.8"
"2016/10/3","19:00","24.1","23.6"
"2016/10/3","20:00","24.2","23.5"
"2016/10/3","21:00","23.9","23.3"
"2016/10/3","22:00","23.8","23.1"
"2016/10/3","23:00","23.7","22.8"
"2016/10/3","24:00","24.0","23.4"
"2016/10/4","1:00","24.0","23.6"
"2016/10/4","2:00","23.8","23.5"
"2016/10/4","3:00","23.9","23.8"
"2016/10/4","4:00","23.9","23.8"
"2016/10/4","5:00","23.7","23.1"
"2016/10/4","6:00","23.7","23.8"
"2016/10/4","7:00","23.9","25.6"
"2016/10/4","8:00","24.5","29.4"
"2016/10/4","9:00","25.8","34.7"
"2016/10/4","10:00","27.1","39.8"
"2016/10/4","11:00","27.0","36.7"
"2016/10/4","12:00","27.9","38.0"
"2016/10/4","13:00","29.0","43.3"
"2016/10/4","14:00","29.4","45.5"
"2016/10/4","15:00","28.4","38.3"
"2016/10/4","16:00","27.1","32.1"
"2016/10/4","17:00","26.3","29.9"
"2016/10/4","18:00","26.0","28.3"
"2016/10/4","19:00","25.9","27.8"
"2016/10/4","20:00","25.7","25.9"
"2016/10/4","21:00","26.1","27.3"
"2016/10/4","22:00","26.5","28.4"
"2016/10/4","23:00","26.1","25.6"
"2016/10/4","24:00","26.5","26.1"
"2016/10/5","1:00","26.6","26.9"
"2016/10/5","2:00","26.7","27.1"
"2016/10/5","3:00","26.8","27.8"
"2016/10/5","4:00","26.9","27.7"
"2016/10/5","5:00","26.8","27.0"
"2016/10/5","6:00","26.4","26.0"
"2016/10/5","7:00","25.6","25.5"
"2016/10/5","8:00","25.1","25.3"
"2016/10/5","9:00","27.0","30.5"
"2016/10/5","10:00","26.9","29.7"
"2016/10/5","11:00","27.7","34.4"
"2016/10/5","12:00","28.8","38.3"
"2016/10/5","13:00","28.5","37.1"
"2016/10/5","14:00","28.4","38.7"
"2016/10/5","15:00","29.7","45.2"
"2016/10/5","16:00","28.6","42.3"
"2016/10/5","17:00","26.6","33.1"
"2016/10/5","18:00","25.1","26.4"
"2016/10/5","19:00","24.9","25.4"
"2016/10/5","20:00","24.8","24.9"
"2016/10/5","21:00","24.4","24.4"
"2016/10/5","22:00","24.2","23.9"
"2016/10/5","23:00","23.9","23.6"
"2016/10/5","24:00","24.1","24.4"
"2016/10/6","1:00","23.9","24.6"
"2016/10/6","2:00","23.9","24.2"
"2016/10/6","3:00","23.3","22.9"
"2016/10/6","4:00","23.1","22.7"
"2016/10/6","5:00","22.7","22.2"
"2016/10/6","6:00","22.5","21.8"
"2016/10/6","7:00","23.3","24.1"
"2016/10/6","8:00","25.4","33.5"
"2016/10/6","9:00","27.5","40.9"
"2016/10/6","10:00","28.2","42.8"
"2016/10/6","11:00","28.8","43.7"
"2016/10/6","12:00","28.5","43.0"
"2016/10/6","13:00","29.0","44.6"
"2016/10/6","14:00","28.9","43.1"
"2016/10/6","15:00","27.4","38.8"
"2016/10/6","16:00","27.9","39.2"
"2016/10/6","17:00","26.7","31.0"
"2016/10/6","18:00","25.5","27.1"
"2016/10/6","19:00","24.8","25.7"
"2016/10/6","20:00","24.6","25.2"
"2016/10/6","21:00","24.5","25.1"
"2016/10/6","22:00","24.6","25.6"
"2016/10/6","23:00","24.6","25.2"
"2016/10/6","24:00","24.2","24.1"
"2016/10/7","1:00","24.2","24.5"
"2016/10/7","2:00","23.9","24.2"
"2016/10/7","3:00","23.6","24.5"
"2016/10/7","4:00","21.6","23.6"
"2016/10/7","5:00","21.2","23.2"
"2016/10/7","6:00","21.2","22.8"
"2016/10/7","7:00","21.6","24.6"
"2016/10/7","8:00","24.3","33.9"
"2016/10/7","9:00","25.7","39.2"
"2016/10/7","10:00","26.2","40.5"
"2016/10/7","11:00","27.7","42.9"
"2016/10/7","12:00","27.3","39.1"
"2016/10/7","13:00","28.0","42.4"
"2016/10/7","14:00","27.4","41.2"
"2016/10/7","15:00","28.3","40.8"
"2016/10/7","16:00","25.1","29.9"
"2016/10/7","17:00","24.6","28.8"
"2016/10/7","18:00","23.9","26.1"
"2016/10/7","19:00","23.5","25.5"
"2016/10/7","20:00","23.4","24.7"
"2016/10/7","21:00","23.2","24.4"
"2016/10/7","22:00","23.3","24.8"
"2016/10/7","23:00","23.5","24.9"
"2016/10/7","24:00","23.7","24.7"
"2016/10/8","1:00","23.7","24.8"
"2016/10/8","2:00","24.1","26.0"
"2016/10/8","3:00","24.2","24.3"
"2016/10/8","4:00","24.0","23.7"
"2016/10/8","5:00","24.1","23.5"
"2016/10/8","6:00","24.1","23.1"
"2016/10/8","7:00","23.9","23.6"
"2016/10/8","8:00","27.7","38.0"
"2016/10/8","9:00","28.1","38.9"
"2016/10/8","10:00","27.3","36.0"
"2016/10/8","11:00","29.1","42.5"
"2016/10/8","12:00","27.3","35.6"
"2016/10/8","13:00","26.6","31.8"
"2016/10/8","14:00","27.2","35.3"
"2016/10/8","15:00","26.6","32.6"
"2016/10/8","16:00","26.0","29.4"
"2016/10/8","17:00","25.6","28.2"
"2016/10/8","18:00","25.6","27.4"
"2016/10/8","19:00","25.7","27.2"
"2016/10/8","20:00","25.7","27.4"
"2016/10/8","21:00","25.7","27.5"
"2016/10/8","22:00","25.7","26.8"
"2016/10/8","23:00","25.8","25.9"
"2016/10/8","24:00","25.3","25.9"
"2016/10/9","1:00","23.5","23.1"
"2016/10/9","2:00","23.4","22.8"
"2016/10/9","3:00","23.0","22.5"
"2016/10/9","4:00","23.1","22.5"
"2016/10/9","5:00","22.7","22.2"
"2016/10/9","6:00","22.2","21.8"
"2016/10/9","7:00","22.0","21.5"
"2016/10/9","8:00","22.2","22.0"
"2016/10/9","9:00","22.7","22.4"
"2016/10/9","10:00","22.6","23.9"
"2016/10/9","11:00","22.8","25.0"
"2016/10/9","12:00","25.0","34.5"
"2016/10/9","13:00","23.7","27.0"
"2016/10/9","14:00","24.9","29.8"
"2016/10/9","15:00","25.2","32.4"
"2016/10/9","16:00","24.7","30.1"
"2016/10/9","17:00","23.1","24.2"
"2016/10/9","18:00","22.0","23.5"
"2016/10/9","19:00","21.5","22.9"
"2016/10/9","20:00","20.7","22.0"
"2016/10/9","21:00","20.4","22.2"
"2016/10/9","22:00","20.7","21.1"
"2016/10/9","23:00","20.1","21.6"
"2016/10/9","24:00","19.4","21.4"
"2016/10/10","1:00","19.2","21.2"
"2016/10/10","2:00","19.5","21.5"
"2016/10/10","3:00","18.9","20.3"
"2016/10/10","4:00","18.4","19.7"
"2016/10/10","5:00","18.4","17.9"
"2016/10/10","6:00","18.3","17.8"
"2016/10/10","7:00","19.2","19.5"
"2016/10/10","8:00","22.3","30.6"
"2016/10/10","9:00","23.3","36.9"
"2016/10/10","10:00","23.6","37.6"
"2016/10/10","11:00","24.7","40.5"
"2016/10/10","12:00","23.2","34.4"
"2016/10/10","13:00","25.1","40.4"
"2016/10/10","14:00","24.3","38.4"
"2016/10/10","15:00","25.4","40.6"
"2016/10/10","16:00","22.9","29.4"
"2016/10/10","17:00","23.5","30.6"
"2016/10/10","18:00","21.6","23.3"
"2016/10/10","19:00","21.1","22.2"
"2016/10/10","20:00","21.1","22.8"
"2016/10/10","21:00","19.9","21.7"
"2016/10/10","22:00","19.8","21.2"
"2016/10/10","23:00","19.7","20.8"
"2016/10/10","24:00","19.1","20.3"
"2016/10/11","1:00","18.6","19.9"
"2016/10/11","2:00","18.2","19.4"
"2016/10/11","3:00","17.6","18.7"
"2016/10/11","4:00","17.2","18.2"
"2016/10/11","5:00","17.0","17.8"
"2016/10/11","6:00","17.2","17.9"
"2016/10/11","7:00","17.7","19.3"
"2016/10/11","8:00","19.1","25.1"
"2016/10/11","9:00","19.4","25.0"
"2016/10/11","10:00","22.8","38.9"
"2016/10/11","11:00","23.2","39.3"
"2016/10/11","12:00","22.1","33.2"
"2016/10/11","13:00","22.9","35.4"
"2016/10/11","14:00","23.0","35.3"
"2016/10/11","15:00","23.3","35.0"
"2016/10/11","16:00","22.0","28.9"
"2016/10/11","17:00","21.5","25.9"
"2016/10/11","18:00","21.7","23.8"
"2016/10/11","19:00","21.6","22.5"
"2016/10/11","20:00","21.2","22.6"
"2016/10/11","21:00","21.0","22.2"
"2016/10/11","22:00","20.6","20.7"
"2016/10/11","23:00","20.0","20.1"
"2016/10/11","24:00","19.9","20.4"
"2016/10/12","1:00","19.8","20.3"
"2016/10/12","2:00","20.3","20.9"
"2016/10/12","3:00","20.6","21.3"
"2016/10/12","4:00","20.5","21.2"
"2016/10/12","5:00","20.0","20.9"
"2016/10/12","6:00","19.9","20.6"
"2016/10/12","7:00","20.0","21.3"
"2016/10/12","8:00","21.0","22.9"
"2016/10/12","9:00","21.2","24.3"
"2016/10/12","10:00","21.7","27.8"
"2016/10/12","11:00","23.1","32.9"
"2016/10/12","12:00","24.0","36.2"
"2016/10/12","13:00","23.6","36.2"
"2016/10/12","14:00","22.8","40.8"
"2016/10/12","15:00","20.8","35.6"
"2016/10/12","16:00","20.2","33.9"
"2016/10/12","17:00","18.9","27.9"
"2016/10/12","18:00","17.4","25.0"
"2016/10/12","19:00","16.3","24.5"
"2016/10/12","20:00","17.0","24.0"
"2016/10/12","21:00","17.1","23.6"
"2016/10/12","22:00","17.2","22.4"
"2016/10/12","23:00","17.3","21.8"
"2016/10/12","24:00","16.9","21.1"
"2016/10/13","1:00","17.2","20.3"
"2016/10/13","2:00","16.2","20.8"
"2016/10/13","3:00","17.2","20.1"
"2016/10/13","4:00","16.9","19.9"
"2016/10/13","5:00","16.6","20.7"
"2016/10/13","6:00","16.7","20.6"
"2016/10/13","7:00","17.3","21.0"
"2016/10/13","8:00","17.8","22.7"
"2016/10/13","9:00","19.4","26.4"
"2016/10/13","10:00","19.8","29.7"
"2016/10/13","11:00","22.8","39.4"
"2016/10/13","12:00","21.1","33.1"
"2016/10/13","13:00","22.3","38.5"
"2016/10/13","14:00","21.5","33.3"
"2016/10/13","15:00","21.3","30.7"
"2016/10/13","16:00","22.6","37.1"
"2016/10/13","17:00","20.3","26.7"
"2016/10/13","18:00","19.5","22.9"
"2016/10/13","19:00","19.4","22.7"
"2016/10/13","20:00","19.4","22.4"
"2016/10/13","21:00","19.0","22.5"
"2016/10/13","22:00","17.4","22.2"
"2016/10/13","23:00","17.3","22.0"
"2016/10/13","24:00","15.5","22.2"
"2016/10/14","1:00","15.5","21.9"
"2016/10/14","2:00","15.8","22.2"
"2016/10/14","3:00","15.8","21.7"
"2016/10/14","4:00","15.9","20.9"
"2016/10/14","5:00","15.6","21.1"
"2016/10/14","6:00","15.5","20.9"
"2016/10/14","7:00","17.3","21.1"
"2016/10/14","8:00","16.5","21.4"
"2016/10/14","9:00","16.9","22.5"
"2016/10/14","10:00","16.8","23.6"
"2016/10/14","11:00","16.1","24.5"
"2016/10/14","12:00","16.5","23.3"
"2016/10/14","13:00","16.8","22.6"
"2016/10/14","14:00","17.5","23.3"
"2016/10/14","15:00","17.5","22.6"
"2016/10/14","16:00","17.6","21.0"
"2016/10/14","17:00","17.0","20.8"
"2016/10/14","18:00",,
"2016/10/14","19:00",,
"2016/10/14","20:00",,
"2016/10/14","21:00",,
"2016/10/14","22:00",,
"2016/10/14","23:00",,
"2016/10/14","24:00",,
