"Date","Time","WBGT","Tg"
"2014/5/1","1:00","15.5","15.4"
"2014/5/1","2:00","15.0","15.0"
"2014/5/1","3:00","14.7","13.7"
"2014/5/1","4:00","14.2","13.5"
"2014/5/1","5:00","13.8","12.8"
"2014/5/1","6:00","13.8","13.2"
"2014/5/1","7:00","15.0","16.2"
"2014/5/1","8:00","15.1","17.6"
"2014/5/1","9:00","18.4","30.2"
"2014/5/1","10:00","19.2","33.9"
"2014/5/1","11:00","20.8","37.0"
"2014/5/1","12:00","20.7","35.8"
"2014/5/1","13:00","19.7","34.2"
"2014/5/1","14:00","21.0","36.4"
"2014/5/1","15:00","19.5","33.4"
"2014/5/1","16:00","18.8","29.6"
"2014/5/1","17:00","18.0","27.3"
"2014/5/1","18:00","15.0","20.0"
"2014/5/1","19:00","14.9","17.3"
"2014/5/1","20:00","14.3","15.7"
"2014/5/1","21:00","14.3","14.8"
"2014/5/1","22:00","13.8","13.5"
"2014/5/1","23:00","13.7","13.4"
"2014/5/1","24:00","13.2","12.4"
"2014/5/2","1:00","13.4","12.9"
"2014/5/2","2:00","12.9","12.5"
"2014/5/2","3:00","12.6","11.7"
"2014/5/2","4:00","12.3","11.8"
"2014/5/2","5:00","12.1","11.5"
"2014/5/2","6:00","12.2","11.8"
"2014/5/2","7:00","15.0","21.2"
"2014/5/2","8:00","17.3","28.1"
"2014/5/2","9:00","19.4","32.8"
"2014/5/2","10:00","20.1","34.2"
"2014/5/2","11:00","20.3","35.9"
"2014/5/2","12:00","20.4","35.3"
"2014/5/2","13:00","20.0","36.0"
"2014/5/2","14:00","20.4","36.7"
"2014/5/2","15:00","19.2","36.4"
"2014/5/2","16:00","19.6","37.3"
"2014/5/2","17:00","18.6","32.6"
"2014/5/2","18:00","16.3","23.5"
"2014/5/2","19:00","16.6","18.5"
"2014/5/2","20:00","16.4","16.9"
"2014/5/2","21:00","16.2","16.3"
"2014/5/2","22:00","15.9","15.7"
"2014/5/2","23:00","15.1","15.2"
"2014/5/2","24:00","15.0","15.0"
"2014/5/3","1:00","14.7","14.6"
"2014/5/3","2:00","14.8","14.1"
"2014/5/3","3:00","14.7","13.8"
"2014/5/3","4:00","14.6","14.8"
"2014/5/3","5:00","14.2","13.6"
"2014/5/3","6:00","14.5","14.0"
"2014/5/3","7:00","15.4","17.3"
"2014/5/3","8:00","17.4","22.1"
"2014/5/3","9:00","19.7","28.8"
"2014/5/3","10:00","19.6","31.5"
"2014/5/3","11:00","20.2","36.4"
"2014/5/3","12:00","20.1","35.9"
"2014/5/3","13:00","20.6","36.3"
"2014/5/3","14:00","21.7","37.6"
"2014/5/3","15:00","21.3","36.0"
"2014/5/3","16:00","20.4","33.8"
"2014/5/3","17:00","19.6","30.9"
"2014/5/3","18:00","17.5","23.2"
"2014/5/3","19:00","16.1","19.0"
"2014/5/3","20:00","15.4","17.1"
"2014/5/3","21:00","15.0","16.1"
"2014/5/3","22:00","14.4","15.2"
"2014/5/3","23:00","14.2","14.8"
"2014/5/3","24:00","13.8","14.1"
"2014/5/4","1:00","12.9","13.5"
"2014/5/4","2:00","12.8","13.2"
"2014/5/4","3:00","12.4","12.9"
"2014/5/4","4:00","12.2","12.7"
"2014/5/4","5:00","12.0","12.2"
"2014/5/4","6:00","12.3","13.2"
"2014/5/4","7:00","14.6","21.4"
