"Date","Time","WBGT","Tg"
"2016/5/1","1:00","12.5","13.4"
"2016/5/1","2:00","11.9","12.5"
"2016/5/1","3:00","11.5","11.6"
"2016/5/1","4:00","11.1","11.1"
"2016/5/1","5:00","10.8","10.6"
"2016/5/1","6:00","10.8","11.1"
"2016/5/1","7:00","12.9","20.5"
"2016/5/1","8:00","13.3","17.2"
"2016/5/1","9:00","17.4","32.5"
"2016/5/1","10:00","18.1","35.5"
"2016/5/1","11:00","18.3","36.4"
"2016/5/1","12:00","18.9","36.0"
"2016/5/1","13:00","19.6","37.7"
"2016/5/1","14:00","19.9","39.5"
"2016/5/1","15:00","18.6","37.2"
"2016/5/1","16:00","18.6","37.5"
"2016/5/1","17:00","18.1","35.1"
"2016/5/1","18:00","16.5","29.0"
"2016/5/1","19:00","15.3","20.8"
"2016/5/1","20:00","15.4","18.8"
"2016/5/1","21:00","14.9","17.7"
"2016/5/1","22:00","14.7","16.7"
"2016/5/1","23:00","13.9","16.1"
"2016/5/1","24:00","13.2","14.9"
"2016/5/2","1:00","12.7","14.2"
"2016/5/2","2:00","12.4","13.8"
"2016/5/2","3:00","12.1","13.0"
"2016/5/2","4:00","11.9","12.6"
"2016/5/2","5:00","11.6","12.5"
"2016/5/2","6:00","11.7","13.2"
"2016/5/2","7:00","13.6","21.2"
"2016/5/2","8:00","14.4","19.8"
"2016/5/2","9:00","18.4","34.1"
"2016/5/2","10:00","19.9","34.8"
"2016/5/2","11:00","21.2","37.4"
"2016/5/2","12:00","21.3","37.8"
"2016/5/2","13:00","21.5","37.8"
"2016/5/2","14:00","20.8","33.4"
"2016/5/2","15:00","21.8","38.1"
"2016/5/2","16:00","21.4","33.4"
"2016/5/2","17:00","19.8","31.9"
"2016/5/2","18:00","18.3","26.1"
"2016/5/2","19:00","17.1","20.8"
"2016/5/2","20:00","17.1","19.7"
"2016/5/2","21:00","17.3","19.7"
"2016/5/2","22:00","17.2","18.8"
"2016/5/2","23:00","17.2","18.3"
"2016/5/2","24:00","17.1","18.4"
"2016/5/3","1:00","16.8","17.6"
"2016/5/3","2:00","16.1","17.2"
"2016/5/3","3:00","15.9","16.9"
"2016/5/3","4:00","15.4","17.1"
"2016/5/3","5:00","15.2","17.5"
"2016/5/3","6:00","15.1","18.0"
"2016/5/3","7:00","15.3","18.8"
"2016/5/3","8:00","15.8","20.3"
"2016/5/3","9:00","15.5","19.9"
"2016/5/3","10:00","16.2","22.4"
"2016/5/3","11:00","17.5","24.5"
"2016/5/3","12:00","16.8","19.6"
"2016/5/3","13:00","16.0","17.3"
"2016/5/3","14:00","15.8","16.5"
"2016/5/3","15:00","15.7","16.4"
"2016/5/3","16:00","15.8","16.3"
"2016/5/3","17:00","16.1","16.6"
"2016/5/3","18:00","16.3","16.7"
"2016/5/3","19:00","16.8","16.9"
"2016/5/3","20:00","14.9","16.6"
"2016/5/3","21:00","13.0","16.0"
"2016/5/3","22:00","12.2","14.5"
"2016/5/3","23:00","12.8","15.7"
"2016/5/3","24:00","12.7","15.4"
"2016/5/4","1:00","12.2","14.5"
"2016/5/4","2:00","11.8","14.2"
"2016/5/4","3:00","11.8","13.8"
"2016/5/4","4:00","12.0","13.8"
"2016/5/4","5:00","11.8","13.9"
"2016/5/4","6:00","12.1","13.7"
"2016/5/4","7:00","12.9","18.5"
"2016/5/4","8:00","13.0","18.2"
"2016/5/4","9:00","15.4","27.5"
"2016/5/4","10:00","16.5","30.0"
"2016/5/4","11:00","17.3","31.3"
"2016/5/4","12:00","17.7","32.3"
"2016/5/4","13:00","17.8","32.3"
"2016/5/4","14:00","16.3","33.9"
"2016/5/4","15:00","15.8","35.4"
"2016/5/4","16:00","15.1","34.1"
"2016/5/4","17:00","14.9","32.9"
"2016/5/4","18:00","13.7","28.1"
"2016/5/4","19:00","12.5","21.6"
"2016/5/4","20:00","12.4","19.9"
"2016/5/4","21:00","12.6","19.3"
"2016/5/4","22:00","12.6","19.0"
"2016/5/4","23:00","13.6","18.2"
"2016/5/4","24:00","13.0","17.5"
"2016/5/5","1:00","12.4","16.5"
"2016/5/5","2:00","12.2","15.6"
"2016/5/5","3:00","12.2","15.2"
"2016/5/5","4:00","11.7","14.3"
"2016/5/5","5:00","11.5","14.3"
"2016/5/5","6:00","11.0","13.9"
