"Date","Time","WBGT","Tg"
"2018/10/1","1:00","17.3","20.9"
"2018/10/1","2:00","16.1","18.8"
"2018/10/1","3:00","15.2","17.5"
"2018/10/1","4:00","14.5","16.6"
"2018/10/1","5:00","13.5","16.6"
"2018/10/1","6:00","13.5","16.5"
"2018/10/1","7:00","13.8","17.4"
"2018/10/1","8:00","14.5","20.4"
"2018/10/1","9:00","17.5","33.3"
"2018/10/1","10:00","18.0","34.3"
"2018/10/1","11:00","18.5","36.5"
"2018/10/1","12:00","19.4","39.3"
"2018/10/1","13:00","16.9","28.7"
"2018/10/1","14:00","18.3","36.6"
"2018/10/1","15:00","18.9","35.0"
"2018/10/1","16:00","18.9","34.4"
"2018/10/1","17:00","16.8","25.9"
"2018/10/1","18:00","15.2","20.5"
"2018/10/1","19:00","14.6","19.1"
"2018/10/1","20:00","14.4","18.6"
"2018/10/1","21:00","14.4","18.0"
"2018/10/1","22:00","14.6","17.5"
"2018/10/1","23:00","13.9","15.5"
"2018/10/1","24:00","13.7","14.5"
"2018/10/2","1:00","13.5","14.0"
"2018/10/2","2:00","13.2","13.7"
"2018/10/2","3:00","13.0","13.5"
"2018/10/2","4:00","13.1","14.3"
"2018/10/2","5:00","12.8","13.3"
"2018/10/2","6:00","13.3","14.8"
"2018/10/2","7:00","13.7","16.0"
"2018/10/2","8:00","15.1","20.9"
"2018/10/2","9:00","18.4","33.6"
"2018/10/2","10:00","19.3","35.9"
"2018/10/2","11:00","21.2","42.7"
"2018/10/2","12:00","19.3","34.5"
"2018/10/2","13:00","20.3","38.4"
"2018/10/2","14:00","18.6","27.9"
"2018/10/2","15:00","18.0","25.8"
"2018/10/2","16:00","17.8","24.1"
"2018/10/2","17:00","17.8","22.8"
"2018/10/2","18:00","17.6","20.9"
"2018/10/2","19:00","17.2","20.0"
"2018/10/2","20:00","16.6","18.4"
"2018/10/2","21:00","16.2","17.9"
"2018/10/2","22:00","15.8","17.1"
"2018/10/2","23:00","15.5","16.3"
"2018/10/2","24:00","15.0","15.6"
"2018/10/3","1:00","14.7","15.3"
"2018/10/3","2:00","14.5","15.3"
"2018/10/3","3:00","14.0","14.5"
"2018/10/3","4:00","13.9","14.5"
"2018/10/3","5:00","13.6","14.0"
"2018/10/3","6:00","13.6","14.0"
"2018/10/3","7:00","13.8","15.2"
"2018/10/3","8:00","14.5","17.1"
