"Date","Time","WBGT","Tg"
"2020/6/1","1:00","17.1","17.5"
"2020/6/1","2:00","17.2","17.3"
"2020/6/1","3:00","16.8","17.0"
"2020/6/1","4:00","17.3","18.4"
"2020/6/1","5:00","17.5","18.6"
"2020/6/1","6:00","18.5","20.8"
"2020/6/1","7:00","19.4","23.2"
"2020/6/1","8:00","21.1","28.7"
"2020/6/1","9:00","23.0","37.3"
"2020/6/1","10:00","23.5","38.7"
"2020/6/1","11:00","24.1","38.9"
"2020/6/1","12:00","24.4","40.8"
"2020/6/1","13:00","23.2","34.2"
"2020/6/1","14:00","22.4","33.0"
"2020/6/1","15:00","22.3","32.9"
"2020/6/1","16:00","23.7","37.9"
"2020/6/1","17:00","21.5","28.0"
"2020/6/1","18:00","20.5","24.7"
"2020/6/1","19:00","20.5","22.6"
"2020/6/1","20:00","20.6","21.8"
"2020/6/1","21:00","20.5","21.7"
"2020/6/1","22:00","20.7","22.0"
"2020/6/1","23:00","20.5","21.9"
"2020/6/1","24:00","20.7","22.0"
"2020/6/2","1:00","20.5","21.9"
"2020/6/2","2:00","20.3","21.7"
"2020/6/2","3:00","20.4","21.6"
"2020/6/2","4:00","20.3","21.2"
"2020/6/2","5:00","20.4","21.3"
"2020/6/2","6:00","21.0","23.4"
"2020/6/2","7:00","21.5","25.7"
"2020/6/2","8:00","22.7","29.7"
"2020/6/2","9:00","24.0","36.4"
"2020/6/2","10:00","24.7","40.1"
"2020/6/2","11:00","24.4","40.3"
"2020/6/2","12:00","23.3","39.3"
"2020/6/2","13:00","24.2","41.7"
"2020/6/2","14:00","23.4","40.6"
"2020/6/2","15:00","22.9","42.5"
"2020/6/2","16:00","23.3","43.0"
"2020/6/2","17:00","19.7","27.2"
"2020/6/2","18:00","19.5","26.3"
"2020/6/2","19:00","20.3","24.3"
"2020/6/2","20:00","20.8","22.8"
"2020/6/2","21:00","20.6","22.5"
"2020/6/2","22:00","20.4","21.8"
"2020/6/2","23:00","20.3","21.7"
"2020/6/2","24:00","20.5","21.3"
"2020/6/3","1:00","20.3","20.8"
"2020/6/3","2:00","20.1","20.6"
"2020/6/3","3:00","20.2","20.4"
"2020/6/3","4:00","20.2","20.0"
"2020/6/3","5:00","20.1","19.7"
"2020/6/3","6:00","20.0","21.9"
"2020/6/3","7:00","21.5","26.0"
"2020/6/3","8:00","22.5","29.2"
"2020/6/3","9:00","24.2","36.3"
"2020/6/3","10:00","24.5","41.4"
"2020/6/3","11:00","23.8","39.6"
"2020/6/3","12:00","22.8","37.2"
"2020/6/3","13:00","22.5","34.3"
"2020/6/3","14:00","21.9","30.1"
"2020/6/3","15:00","20.5","29.3"
"2020/6/3","16:00","20.1","28.5"
"2020/6/3","17:00","20.1","27.3"
"2020/6/3","18:00","19.6","26.0"
"2020/6/3","19:00","19.1","23.8"
"2020/6/3","20:00","19.6","22.1"
"2020/6/3","21:00","20.7","22.0"
"2020/6/3","22:00","20.6","22.2"
"2020/6/3","23:00","20.2","21.0"
"2020/6/3","24:00","20.4","21.2"
"2020/6/4","1:00","20.7","21.5"
"2020/6/4","2:00","20.4","21.0"
"2020/6/4","3:00","19.2","19.4"
"2020/6/4","4:00","19.0","18.9"
"2020/6/4","5:00","19.0","19.7"
"2020/6/4","6:00","19.3","21.6"
"2020/6/4","7:00","20.2","24.7"
"2020/6/4","8:00","21.5","29.1"
"2020/6/4","9:00","24.4","39.5"
"2020/6/4","10:00","24.5","41.3"
"2020/6/4","11:00","25.4","47.2"
"2020/6/4","12:00","25.7","47.3"
"2020/6/4","13:00","26.9","46.1"
"2020/6/4","14:00","24.9","41.7"
"2020/6/4","15:00","24.6","39.9"
"2020/6/4","16:00","24.3","39.9"
"2020/6/4","17:00","22.2","32.0"
"2020/6/4","18:00","21.4","28.2"
"2020/6/4","19:00","21.1","24.4"
"2020/6/4","20:00","21.1","22.3"
"2020/6/4","21:00","21.0","21.8"
"2020/6/4","22:00","21.1","21.4"
"2020/6/4","23:00","21.0","21.2"
"2020/6/4","24:00","21.1","21.4"
"2020/6/5","1:00","21.0","21.5"
"2020/6/5","2:00","21.0","21.6"
"2020/6/5","3:00","21.1","21.5"
"2020/6/5","4:00","21.0","21.9"
"2020/6/5","5:00","21.1","21.5"
"2020/6/5","6:00","21.5","23.2"
"2020/6/5","7:00","22.2","26.3"
"2020/6/5","8:00","23.0","31.4"
"2020/6/5","9:00","25.2","41.3"
"2020/6/5","10:00","25.6","43.9"
"2020/6/5","11:00","25.5","43.8"
"2020/6/5","12:00","25.6","40.9"
"2020/6/5","13:00","25.3","40.3"
"2020/6/5","14:00","25.7","39.5"
"2020/6/5","15:00","25.2","41.2"
"2020/6/5","16:00","23.5","31.5"
"2020/6/5","17:00","23.0","29.7"
"2020/6/5","18:00","22.3","28.2"
"2020/6/5","19:00","21.7","25.6"
"2020/6/5","20:00","21.7","23.9"
"2020/6/5","21:00","21.8","23.7"
"2020/6/5","22:00","21.4","23.5"
"2020/6/5","23:00","20.2","23.4"
"2020/6/5","24:00","20.0","23.2"
"2020/6/6","1:00","20.3","23.8"
"2020/6/6","2:00","20.0","23.3"
"2020/6/6","3:00","19.7","22.1"
"2020/6/6","4:00","19.9","22.4"
"2020/6/6","5:00","19.8","22.8"
"2020/6/6","6:00","19.9","24.1"
