"Date","Time","WBGT","Tg"
"2014/10/1","1:00","20.5","21.1"
"2014/10/1","2:00","20.4","21.4"
"2014/10/1","3:00","20.3","21.5"
"2014/10/1","4:00","19.8","20.7"
"2014/10/1","5:00","19.5","20.6"
"2014/10/1","6:00","19.4","20.9"
"2014/10/1","7:00","19.5","20.9"
"2014/10/1","8:00","20.1","23.1"
"2014/10/1","9:00","20.5","26.3"
"2014/10/1","10:00","23.3","38.6"
"2014/10/1","11:00","22.7","32.7"
"2014/10/1","12:00","23.4","32.2"
"2014/10/1","13:00","23.2","33.1"
"2014/10/1","14:00","22.6","31.4"
"2014/10/1","15:00","23.2","30.4"
"2014/10/1","16:00","22.4","27.9"
"2014/10/1","17:00","21.6","25.2"
"2014/10/1","18:00","21.4","23.9"
"2014/10/1","19:00","21.3","23.3"
"2014/10/1","20:00","21.2","23.4"
"2014/10/1","21:00","20.9","23.2"
"2014/10/1","22:00","20.9","22.8"
"2014/10/1","23:00","20.9","20.8"
"2014/10/1","24:00","20.7","20.5"
"2014/10/2","1:00","20.7","20.5"
"2014/10/2","2:00","20.5","20.4"
"2014/10/2","3:00","20.8","20.5"
"2014/10/2","4:00","21.0","20.9"
"2014/10/2","5:00","20.9","20.9"
"2014/10/2","6:00","21.1","20.9"
"2014/10/2","7:00","21.0","20.9"
"2014/10/2","8:00","21.7","22.8"
"2014/10/2","9:00","22.8","25.9"
"2014/10/2","10:00","24.6","31.5"
"2014/10/2","11:00","24.3","29.8"
"2014/10/2","12:00","24.2","26.4"
"2014/10/2","13:00","22.4","26.6"
"2014/10/2","14:00","22.3","26.1"
"2014/10/2","15:00","23.0","27.2"
"2014/10/2","16:00","22.2","26.3"
"2014/10/2","17:00","22.8","23.1"
"2014/10/2","18:00","22.4","22.8"
"2014/10/2","19:00","22.2","22.4"
"2014/10/2","20:00","22.1","22.2"
"2014/10/2","21:00","22.3","22.7"
"2014/10/2","22:00","22.1","22.4"
"2014/10/2","23:00","21.8","22.1"
"2014/10/2","24:00","21.7","22.1"
"2014/10/3","1:00","21.0","20.7"
"2014/10/3","2:00","20.5","19.9"
"2014/10/3","3:00","20.2","19.1"
"2014/10/3","4:00","19.0","18.9"
"2014/10/3","5:00","18.8","18.3"
"2014/10/3","6:00","18.5","17.7"
"2014/10/3","7:00","19.0","18.7"
"2014/10/3","8:00","21.1","26.2"
"2014/10/3","9:00","24.4","39.0"
"2014/10/3","10:00","23.4","37.3"
"2014/10/3","11:00","22.7","32.2"
"2014/10/3","12:00","23.3","31.4"
"2014/10/3","13:00","24.3","42.6"
"2014/10/3","14:00","24.1","40.9"
"2014/10/3","15:00","23.4","40.6"
"2014/10/3","16:00","23.3","37.0"
"2014/10/3","17:00","21.2","28.2"
"2014/10/3","18:00","19.3","22.1"
"2014/10/3","19:00","19.4","21.8"
"2014/10/3","20:00","18.9","21.5"
"2014/10/3","21:00","18.6","20.4"
"2014/10/3","22:00","18.1","19.9"
"2014/10/3","23:00","18.2","20.2"
"2014/10/3","24:00","18.2","20.4"
"2014/10/4","1:00","17.7","19.5"
"2014/10/4","2:00","17.4","18.8"
"2014/10/4","3:00","17.7","19.4"
"2014/10/4","4:00","17.6","19.2"
"2014/10/4","5:00","17.3","18.3"
