"Date","Time","WBGT","Tg"
"2019/10/1","1:00","26.5","27.4"
"2019/10/1","2:00","26.3","27.2"
"2019/10/1","3:00","26.3","27.2"
"2019/10/1","4:00","26.3","27.1"
"2019/10/1","5:00","26.2","26.8"
"2019/10/1","6:00","26.2","26.8"
"2019/10/1","7:00","26.3","27.2"
"2019/10/1","8:00","27.1","30.2"
"2019/10/1","9:00","27.6","32.2"
"2019/10/1","10:00","28.2","33.8"
"2019/10/1","11:00","29.3","38.5"
"2019/10/1","12:00","29.4","39.8"
"2019/10/1","13:00","30.0","41.5"
"2019/10/1","14:00","29.3","39.3"
"2019/10/1","15:00","29.1","37.9"
"2019/10/1","16:00","29.0","38.3"
"2019/10/1","17:00","27.8","33.0"
"2019/10/1","18:00","26.9","28.8"
"2019/10/1","19:00","26.6","27.9"
"2019/10/1","20:00","26.6","27.6"
"2019/10/1","21:00","26.4","27.2"
"2019/10/1","22:00","26.5","27.0"
"2019/10/1","23:00","26.4","26.9"
"2019/10/1","24:00","26.2","27.0"
"2019/10/2","1:00","26.1","26.6"
"2019/10/2","2:00","26.0","26.5"
"2019/10/2","3:00","25.9","26.2"
"2019/10/2","4:00","26.0","26.2"
"2019/10/2","5:00","25.8","25.9"
"2019/10/2","6:00","25.7","25.9"
"2019/10/2","7:00","25.9","26.5"
"2019/10/2","8:00","26.7","28.9"
"2019/10/2","9:00","27.2","30.3"
"2019/10/2","10:00","28.4","36.9"
"2019/10/2","11:00","29.7","41.8"
"2019/10/2","12:00","29.2","39.7"
"2019/10/2","13:00","28.0","35.6"
"2019/10/2","14:00","28.4","36.6"
"2019/10/2","15:00","29.7","41.1"
"2019/10/2","16:00","27.6","33.2"
"2019/10/2","17:00","27.0","30.0"
"2019/10/2","18:00","27.1","31.4"
"2019/10/2","19:00","26.1","26.9"
"2019/10/2","20:00","26.1","27.1"
"2019/10/2","21:00","25.8","26.7"
"2019/10/2","22:00","25.8","26.1"
"2019/10/2","23:00","25.5","25.7"
"2019/10/2","24:00","25.4","25.6"
"2019/10/3","1:00","25.1","25.5"
"2019/10/3","2:00","25.0","25.4"
"2019/10/3","3:00","24.9","25.3"
"2019/10/3","4:00","25.0","25.3"
"2019/10/3","5:00","24.9","24.8"
