"id","dt","2020092312","2020092315","2020092318","2020092321","2020092324","2020092403","2020092406","2020092409","2020092412","2020092415","2020092418","2020092421","2020092424","2020092503","2020092506","2020092509","2020092512","2020092515","2020092518","2020092521","2020092524"
"11001","2020/09/23 11:25","150","140","120","120","110","120","110","150","150","140","110","110","120","110","110","140","140","130","110","120","120"
"11016","2020/09/23 11:25","170","150","120","120","120","120","130","160","160","150","120","110","120","120","120","150","150","140","120","120","120"
"11046","2020/09/23 11:25","180","150","120","120","120","130","140","170","180","160","120","120","120","130","130","160","160","150","120","120","120"
"11076","2020/09/23 11:25","160","150","120","120","120","120","120","140","150","150","120","110","100","90","100","130","140","130","110","110","120"
"11121","2020/09/23 11:25","170","140","110","110","100","110","120","150","150","140","110","100","90","70","80","130","140","130","100","90","100"
"11151","2020/09/23 11:25","190","170","130","120","110","120","140","180","180","180","130","120","120","110","120","170","180","170","130","120","120"
"11176","2020/09/23 11:25","170","140","110","110","110","110","120","150","150","150","110","100","100","90","90","130","150","140","100","100","100"
"11206","2020/09/23 11:25","150","140","120","110","110","110","120","150","160","150","120","110","110","100","100","130","150","140","110","100","110"
"11276","2020/09/23 11:25","180","150","120","110","100","100","110","150","160","160","120","100","90","80","80","130","160","160","110","100","110"
"11291","2020/09/23 11:25","150","140","130","120","120","130","130","140","150","140","130","120","120","110","110","130","150","150","120","110","120"
"11316","2020/09/23 11:25","180","140","120","120","120","120","110","140","150","140","120","110","100","80","80","120","160","150","100","100","110"
"12011","2020/09/23 11:25","180","150","110","110","110","100","120","150","160","160","110","100","100","80","80","130","160","150","110","100","110"
"12041","2020/09/23 11:25","170","140","110","110","110","110","110","140","160","150","110","100","80","90","90","120","160","150","100","100","100"
"12141","2020/09/23 11:25","150","130","120","120","110","110","110","140","160","150","120","110","80","80","80","120","160","160","110","100","90"
"12181","2020/09/23 11:25","170","150","120","110","110","110","110","140","160","150","110","100","70","70","80","120","170","150","110","100","80"
"12231","2020/09/23 11:25","150","130","110","110","110","100","100","130","150","150","100","90","70","60","70","120","160","150","100","100","90"
"12261","2020/09/23 11:25","160","140","120","110","100","110","100","130","160","160","110","90","70","70","70","110","160","150","100","90","80"
"12266","2020/09/23 11:25","190","150","120","110","100","100","90","140","160","170","110","90","70","60","70","130","170","160","110","100","90"
"12301","2020/09/23 11:25","180","150","120","110","110","100","90","140","170","170","120","90","80","80","80","110","160","160","110","90","90"
