"id","dt","2020101709","2020101712","2020101715","2020101718","2020101721","2020101724","2020101803","2020101806","2020101809","2020101812","2020101815","2020101818","2020101821","2020101824","2020101903","2020101906","2020101909","2020101912","2020101915","2020101918","2020101921","2020101924"
"11001","2020/10/17 06:25","110","100","100","80","90","80","70","80","130","140","140","90","90","80","70","50","90","100","90","60","60","60"
"11016","2020/10/17 06:25","100","100","90","90","100","90","90","100","130","150","140","100","90","80","70","50","80","100","90","70","70","70"
"11046","2020/10/17 06:25","100","110","100","90","80","80","80","100","140","140","130","90","80","60","40","30","90","100","80","50","60","60"
"11076","2020/10/17 06:25","90","110","100","80","70","50","40","50","120","140","130","80","60","60","60","40","90","90","80","40","30","30"
"11121","2020/10/17 06:25","80","100","90","80","70","50","60","70","120","140","130","80","60","60","40","10","80","100","80","30","10","0"
"11151","2020/10/17 06:25","110","120","110","90","80","70","90","110","140","150","140","100","90","70","60","40","90","100","90","60","60","70"
"11176","2020/10/17 06:25","90","100","100","80","70","70","70","80","120","140","140","90","70","70","50","30","80","90","80","40","30","20"
"11206","2020/10/17 06:25","90","120","110","80","70","70","60","70","120","140","130","100","70","60","60","50","80","90","80","40","30","40"
"11276","2020/10/17 06:25","70","120","110","60","60","40","40","40","110","140","120","90","70","60","60","20","70","100","90","30","10","0"
"11291","2020/10/17 06:25","100","130","130","80","70","80","70","70","120","140","130","100","80","70","70","60","100","100","90","60","40","50"
"11316","2020/10/17 06:25","90","130","130","70","70","60","60","40","110","130","110","90","90","60","70","30","80","100","90","50","20","0"
"12011","2020/10/17 06:25","90","120","120","70","80","70","60","60","120","140","120","100","70","60","60","30","70","100","100","50","30","20"
"12041","2020/10/17 06:25","80","120","120","70","70","70","60","50","100","130","120","100","80","70","70","50","70","100","100","50","30","20"
"12141","2020/10/17 06:25","70","110","110","70","70","60","60","50","90","120","130","100","90","80","60","60","80","100","100","60","50","20"
"12181","2020/10/17 06:25","80","120","110","70","70","60","60","40","100","130","130","80","90","80","60","60","80","100","90","60","40","20"
"12231","2020/10/17 06:25","80","110","100","60","60","60","70","50","110","120","110","90","100","90","60","50","100","100","80","50","30","10"
"12261","2020/10/17 06:25","90","120","100","70","70","70","70","60","110","140","120","90","90","90","70","50","100","110","90","50","40","30"
"12266","2020/10/17 06:25","100","120","100","70","60","50","40","50","110","130","130","90","90","90","70","60","90","100","90","40","30","20"
"12301","2020/10/17 06:25","100","130","110","70","70","60","60","50","110","140","130","100","90","90","80","60","100","110","100","60","40","30"
"12386","2020/10/17 06:25","90","130","120","70","40","20","30","30","100","140","140","90","70","80","50","30","90","120","110","40","10","0"
"12396","2020/10/17 06:25","80","130","120","80","50","50","30","50","110","140","140","90","70","70","60","50","90","110","100","50","40","30"
"12411","2020/10/17 06:25","80","110","100","60","40","30","10","30","90","120","110","70","70","70","70","50","100","90","90","40","20","0"
"12442","2020/10/17 06:25","90","130","110","90","70","60","50","40","100","140","130","100","90","90","80","70","100","120","100","80","50","40"
"12451","2020/10/17 06:25","100","130","130","90","70","60","50","50","120","140","140","100","80","90","80","70","110","110","110","60","40","30"
"12512","2020/10/17 06:25","90","120","120","60","50","40","30","40","110","130","130","70","70","70","60","60","100","100","90","40","20","10"
"12551","2020/10/17 06:25","100","130","120","70","50","40","30","30","110","130","130","80","70","70","70","50","100","110","110","40","30","20"
"12596","2020/10/17 06:25","90","130","120","80","70","60","30","30","110","130","140","90","80","70","70","60","100","120","110","70","40","30"
"12626","2020/10/17 06:25","90","110","120","90","70","60","40","50","110","140","140","90","80","70","60","50","110","120","110","70","40","20"
"12632","2020/10/17 06:25","100","120","110","70","60","40","20","30","110","130","140","70","70","40","40","30","120","110","100","60","30","0"
"12691","2020/10/17 06:25","90","110","110","60","40","30","10","30","100","140","130","80","70","50","40","30","110","120","100","70","30","10"
"12746","2020/10/17 06:25","80","120","120","60","40","20","0","0","90","140","130","70","50","40","20","30","100","130","110","50","0","0"
"15041","2020/10/17 06:25","90","110","100","50","50","50","50","40","90","120","120","80","80","70","50","40","80","90","90","30","10","0"
"15076","2020/10/17 06:25","90","120","100","70","60","50","50","60","100","130","130","90","90","90","50","40","80","100","100","50","20","0"
"13061","2020/10/17 06:25","100","130","110","90","90","90","90","100","130","160","130","110","80","80","60","40","90","120","100","60","40","40"
"13086","2020/10/17 06:25","110","130","120","90","90","80","90","100","140","140","120","120","90","70","70","50","90","110","100","60","40","40"
"13121","2020/10/17 06:25","120","130","110","90","80","90","90","100","130","150","130","120","90","80","70","60","100","120","110","60","50","40"
"13146","2020/10/17 06:25","120","120","120","100","90","90","90","100","140","140","120","110","90","90","80","60","100","110","100","60","70","70"
"13181","2020/10/17 06:25","110","130","110","90","80","80","100","100","130","150","130","120","100","70","90","70","110","120","100","70","60","50"
"13261","2020/10/17 06:25","110","120","120","70","60","60","60","50","110","140","140","90","90","70","40","50","100","120","110","40","10","10"
"13277","2020/10/17 06:25","100","120","110","90","70","60","70","90","110","140","140","120","120","100","80","90","100","110","100","80","70","60"
"13311","2020/10/17 06:25","130","120","100","80","80","70","80","90","140","150","140","110","120","100","80","90","120","110","100","70","50","60"
"13321","2020/10/17 06:25","100","120","120","80","50","40","60","70","110","140","140","90","100","90","50","70","100","120","100","50","20","10"
"14026","2020/10/17 06:25","110","120","120","90","90","90","80","70","120","150","150","130","120","100","80","70","110","120","110","80","60","50"
