"id","dt","2020071312","2020071315","2020071318","2020071321","2020071324","2020071403","2020071406","2020071409","2020071412","2020071415","2020071418","2020071421","2020071424","2020071503","2020071506","2020071509","2020071512","2020071515","2020071518","2020071521","2020071524"
"11001","2020/07/13 10:25","160","160","160","130","130","140","150","170","180","180","150","140","130","130","140","150","170","170","150","140","140"
"11016","2020/07/13 10:25","170","170","160","140","150","140","160","180","200","190","160","150","140","140","150","170","180","190","170","150","150"
"11046","2020/07/13 10:25","180","190","150","150","140","140","150","170","190","200","170","150","150","140","150","170","190","200","170","160","150"
"11076","2020/07/13 10:25","160","160","140","130","120","130","150","180","190","180","150","140","130","130","130","150","160","150","140","140","130"
"11121","2020/07/13 10:25","170","170","150","130","120","120","140","180","210","190","150","140","140","140","150","170","200","190","160","140","130"
"11151","2020/07/13 10:25","210","210","180","140","130","130","160","200","220","230","190","150","150","140","170","200","210","230","190","160","160"
"11176","2020/07/13 10:25","180","180","150","130","130","120","140","190","210","200","150","130","140","130","150","180","220","200","170","140","130"
"11206","2020/07/13 10:25","160","160","150","140","130","130","150","180","190","180","150","140","140","130","140","150","170","180","150","140","150"
"11276","2020/07/13 10:25","180","170","150","130","120","120","140","180","210","210","160","130","130","130","140","170","210","200","170","140","130"
"11291","2020/07/13 10:25","170","160","150","150","140","130","150","170","200","180","160","150","150","140","140","160","170","160","150","150","150"
"11316","2020/07/13 10:25","170","160","140","130","110","120","140","170","210","190","150","140","140","130","140","170","200","190","160","140","140"
"12011","2020/07/13 10:25","200","200","160","140","130","110","130","190","230","220","170","140","140","140","150","180","210","220","180","150","130"
"12041","2020/07/13 10:25","200","190","160","140","120","120","140","180","220","220","170","150","140","130","140","170","210","210","180","150","140"
"12141","2020/07/13 10:25","200","200","180","150","130","120","140","180","220","220","180","150","140","130","140","170","210","220","180","160","140"
"12181","2020/07/13 10:25","210","200","170","140","130","120","140","180","220","220","180","140","130","130","140","180","220","230","200","160","140"
"12231","2020/07/13 10:25","190","190","160","130","120","120","150","180","210","210","170","140","140","130","150","180","210","220","170","150","150"
"12261","2020/07/13 10:25","210","200","180","140","140","130","150","190","220","220","180","140","140","130","150","190","220","230","190","160","150"
"12266","2020/07/13 10:25","200","200","180","150","130","130","150","190","230","230","190","150","140","130","150","190","230","240","190","160","140"
"12301","2020/07/13 10:25","210","210","190","150","140","140","150","190","230","230","190","150","140","130","150","190","220","230","200","160","140"
"12386","2020/07/13 10:25","200","210","190","160","150","140","160","200","230","230","200","170","150","140","160","200","210","210","200","160","140"
"12396","2020/07/13 10:25","210","220","190","160","150","150","160","200","230","230","190","160","150","150","160","200","210","210","200","170","150"
"12411","2020/07/13 10:25","200","200","170","150","140","150","150","190","210","200","170","150","150","140","150","190","200","210","180","150","140"
"12442","2020/07/13 10:25","210","210","180","170","160","150","160","190","220","230","200","180","170","160","170","200","200","210","200","190","160"
"12451","2020/07/13 10:25","220","220","200","170","170","160","160","190","230","240","210","170","160","160","160","190","220","220","190","170","160"
"12512","2020/07/13 10:25","200","210","190","160","160","160","160","190","220","220","190","160","150","140","160","180","210","210","190","160","140"
"12551","2020/07/13 10:25","200","210","180","170","160","150","160","190","220","220","190","160","150","140","160","190","210","210","180","160","150"
"12596","2020/07/13 10:25","210","210","190","190","170","160","170","200","230","240","200","170","160","160","170","200","210","210","200","190","170"
"12626","2020/07/13 10:25","200","210","180","180","170","160","160","190","220","230","190","170","160","160","170","190","210","210","190","190","170"
"12632","2020/07/13 10:25","200","200","170","170","160","150","160","200","230","230","190","160","150","160","160","200","210","210","180","170","160"
"12691","2020/07/13 10:25","200","200","170","150","160","150","150","190","220","210","170","150","150","150","150","180","190","190","170","160","160"
"12746","2020/07/13 10:25","180","190","180","160","150","150","160","190","220","210","170","150","140","140","150","180","210","210","170","160","150"
"15041","2020/07/13 10:25","200","200","180","130","100","110","130","180","220","220","170","130","110","110","130","170","200","210","180","140","120"
"15076","2020/07/13 10:25","200","210","180","150","140","130","140","190","220","220","190","150","140","130","150","190","210","210","190","170","140"
"13061","2020/07/13 10:25","200","200","160","130","120","120","150","200","230","230","170","140","140","140","160","190","240","230","170","140","120"
"13086","2020/07/13 10:25","200","210","170","140","130","130","150","210","230","240","180","150","140","140","160","200","240","230","190","150","140"
"13121","2020/07/13 10:25","240","230","190","150","130","130","170","210","240","250","200","160","140","130","170","210","230","230","190","160","140"
"13146","2020/07/13 10:25","220","220","170","150","150","160","170","210","230","240","190","170","160","160","170","210","230","230","180","170","170"
"13181","2020/07/13 10:25","210","210","200","170","150","140","170","210","210","220","220","170","150","140","170","220","220","230","200","180","160"
"13261","2020/07/13 10:25","240","240","190","150","130","120","150","210","240","250","200","150","140","120","160","230","250","240","210","150","140"
"13277","2020/07/13 10:25","210","210","190","170","160","150","170","220","230","220","190","190","170","160","170","220","220","210","200","190","170"
"13311","2020/07/13 10:25","210","210","180","160","150","140","170","210","210","210","190","180","170","150","180","210","220","220","200","170","160"
"13321","2020/07/13 10:25","220","220","180","160","150","140","160","200","220","240","190","180","150","140","160","210","220","220","210","160","150"
"14026","2020/07/13 10:25","210","210","190","160","140","150","170","210","220","230","210","170","170","160","170","210","220","230","200","190","170"
"14071","2020/07/13 10:25","240","220","190","150","150","150","170","210","260","250","200","170","160","150","160","200","230","210","190","180","170"
"14101","2020/07/13 10:25","200","210","190","160","160","160","170","200","240","240","180","170","170","150","160","200","220","230","190","170","170"
"14116","2020/07/13 10:25","200","200","180","160","150","140","160","220","240","250","200","170","160","150","160","230","230","210","190","170","170"
"14121","2020/07/13 10:25","200","200","180","160","160","150","170","210","230","240","190","170","160","150","160","210","230","210","180","170","160"
"14136","2020/07/13 10:25","200","200","190","170","170","160","170","210","230","230","190","170","160","150","160","210","230","230","180","170","160"
"14163","2020/07/13 10:25","210","220","190","180","180","170","180","210","220","230","200","180","180","170","180","210","240","220","200","190","190"
"14206","2020/07/13 10:25","210","200","170","160","160","150","170","200","220","220","180","160","150","140","150","200","220","210","180","170","160"
"14286","2020/07/13 10:25","200","180","170","150","150","150","150","180","200","210","170","150","140","130","150","180","200","190","170","170","170"
"15116","2020/07/13 10:25","220","230","180","160","160","140","160","200","230","240","200","180","160","140","160","210","220","220","190","160","150"
"15161","2020/07/13 10:25","210","220","190","170","160","160","160","200","230","230","200","180","170","150","170","200","200","200","200","180","160"
"15231","2020/07/13 10:25","190","190","210","170","150","140","150","200","230","230","200","170","150","140","150","200","210","220","200","170","150"
"15241","2020/07/13 10:25","200","190","200","180","160","150","160","200","230","240","200","170","170","150","160","200","210","210","190","180","160"
"15251","2020/07/13 10:25","210","220","200","180","170","160","160","200","230","230","190","180","170","160","170","200","210","210","190","180","160"
"15311","2020/07/13 10:25","200","210","190","160","160","160","170","200","230","230","180","160","160","150","160","210","230","240","200","170","160"
"15321","2020/07/13 10:25","220","220","190","170","170","170","170","200","240","240","190","170","170","160","160","200","220","230","200","180","170"
"15356","2020/07/13 10:25","220","210","180","170","170","160","170","200","240","230","180","170","170","150","160","200","230","230","190","180","170"
"15431","2020/07/13 10:25","210","200","170","160","170","170","170","200","220","230","180","170","160","150","150","190","220","220","180","170","170"
"15442","2020/07/13 10:25","200","200","170","160","150","150","160","190","220","210","170","160","150","140","160","190","220","210","180","160","150"
"16026","2020/07/13 10:25","230","200","170","140","120","110","160","200","230","210","180","160","140","130","150","210","230","220","180","160","140"
"16061","2020/07/13 10:25","230","230","190","160","150","150","170","200","230","230","200","170","160","160","160","210","230","230","190","180","170"
"16076","2020/07/13 10:25","210","210","180","140","130","130","160","200","230","230","190","160","150","130","160","210","230","220","200","170","150"
"16091","2020/07/13 10:25","210","210","180","160","150","150","170","200","250","250","200","180","170","150","160","200","230","220","200","180","170"
"16156","2020/07/13 10:25","230","220","190","160","150","140","170","210","220","210","200","160","140","130","160","220","220","210","190","170","160"
"16206","2020/07/13 10:25","240","230","190","170","160","140","150","190","220","220","190","160","150","140","150","210","220","200","190","180","160"
"16217","2020/07/13 10:25","220","220","180","160","150","140","150","190","220","210","190","160","140","130","140","200","220","200","180","170","160"
"16252","2020/07/13 10:25","230","220","180","160","160","150","170","220","250","230","190","160","160","160","180","220","220","210","180","170","170"
"16281","2020/07/13 10:25","200","200","170","150","150","130","140","180","200","210","170","140","140","120","140","190","200","180","160","140","140"
"16286","2020/07/13 10:25","210","210","180","160","150","130","150","200","210","220","170","140","130","120","140","200","210","200","180","160","150"
"16321","2020/07/13 10:25","220","220","180","170","160","150","160","200","210","210","180","170","160","140","150","200","210","200","170","170","160"
"17036","2020/07/13 10:25","160","170","140","140","140","120","150","160","170","180","150","140","140","130","140","150","160","170","150","140","140"
"17076","2020/07/13 10:25","160","170","150","140","140","130","150","170","190","180","160","140","140","140","160","160","170","170","160","150","140"
"17091","2020/07/13 10:25","180","170","140","120","120","120","140","170","200","190","150","130","130","130","140","170","190","200","160","140","140"
"17112","2020/07/13 10:25","170","180","160","150","150","150","160","170","180","190","170","150","150","150","150","160","170","170","150","140","150"
"17166","2020/07/13 10:25","160","170","150","150","150","140","160","170","190","200","160","150","150","150","160","170","180","190","160","150","160"
"17196","2020/07/13 10:25","160","160","140","120","120","110","130","170","200","200","150","130","130","120","130","170","210","200","160","140","130"
"17246","2020/07/13 10:25","160","160","150","150","150","150","160","170","190","190","180","150","150","150","170","180","220","230","170","140","140"
"17306","2020/07/13 10:25","150","150","140","130","130","120","140","170","180","200","160","140","140","140","150","180","210","200","160","150","150"
"17316","2020/07/13 10:25","160","150","140","130","130","120","130","170","180","190","160","130","130","130","150","180","210","200","150","150","150"
"17341","2020/07/13 10:25","160","170","160","160","160","150","170","170","180","190","170","160","160","160","170","180","180","190","170","160","160"
"17351","2020/07/13 10:25","150","150","140","130","130","130","140","150","180","180","160","130","140","140","150","170","180","190","140","140","130"
"17482","2020/07/13 10:25","170","180","140","120","120","120","130","170","190","180","150","130","130","120","130","170","200","190","160","140","130"
"17501","2020/07/13 10:25","160","150","140","130","120","120","130","170","190","200","160","140","140","130","140","170","210","200","160","150","150"
"17521","2020/07/13 10:25","150","150","150","140","140","130","140","170","180","190","160","140","140","150","160","170","200","210","170","160","150"
"17546","2020/07/13 10:25","150","150","140","140","140","140","150","170","190","200","150","140","140","150","160","180","190","200","150","140","140"
"17561","2020/07/13 10:25","160","160","140","150","140","140","150","170","200","210","160","150","130","140","160","180","190","200","160","150","140"
"17596","2020/07/13 10:25","170","160","140","130","130","130","130","160","190","190","160","130","130","130","140","170","200","200","160","150","150"
"17607","2020/07/13 10:25","170","160","150","130","130","130","140","170","190","200","160","140","140","140","150","170","200","200","170","150","150"
"17631","2020/07/13 10:25","160","150","140","140","140","130","140","170","180","190","160","140","130","130","150","170","190","200","160","140","130"
"17717","2020/07/13 10:25","160","150","150","140","140","130","140","170","180","190","160","140","140","140","150","170","190","200","160","150","140"
"18038","2020/07/13 10:25","170","170","140","140","130","130","140","150","170","170","140","130","130","130","140","130","160","150","120","120","120"
"18136","2020/07/13 10:25","140","150","140","130","130","120","140","170","160","160","140","130","120","120","140","150","150","130","110","100","100"
"18161","2020/07/13 10:25","150","150","130","130","120","120","150","160","170","160","140","120","120","120","130","140","160","170","110","110","110"
"18171","2020/07/13 10:25","170","170","140","130","130","120","140","160","160","170","140","130","120","120","130","140","160","160","110","100","110"
"18256","2020/07/13 10:25","160","160","140","130","130","120","140","170","170","170","140","130","120","120","140","150","170","160","120","110","110"
"18273","2020/07/13 10:25","160","160","150","150","140","130","150","170","200","190","150","130","130","120","140","150","180","150","120","110","110"
"18281","2020/07/13 10:25","180","170","140","140","130","130","140","170","190","180","140","130","130","120","130","150","170","150","120","110","110"
"18311","2020/07/13 10:25","160","150","140","130","130","120","140","170","180","170","140","120","120","120","140","150","160","150","110","100","100"
"19021","2020/07/13 10:25","150","140","130","130","130","120","130","160","180","190","150","140","130","130","130","150","170","180","140","130","120"
"19051","2020/07/13 10:25","150","140","130","130","130","130","140","170","180","180","150","130","130","130","140","140","160","180","130","120","120"
"19076","2020/07/13 10:25","160","160","140","130","120","120","130","170","190","180","160","140","130","130","140","140","170","180","150","130","130"
"19151","2020/07/13 10:25","170","170","150","140","130","130","140","170","180","170","150","140","130","130","140","140","170","170","130","120","120"
"19191","2020/07/13 10:25","180","170","160","140","140","130","140","180","190","190","160","150","140","140","140","150","170","180","150","130","130"
"19261","2020/07/13 10:25","190","170","160","150","140","140","140","180","200","190","160","150","150","150","150","160","180","190","160","140","130"
"19311","2020/07/13 10:25","140","150","150","140","140","130","140","170","170","180","150","140","140","130","130","140","160","150","120","120","120"
"19376","2020/07/13 10:25","160","160","150","130","130","130","150","170","180","190","150","140","130","130","130","150","170","170","130","110","110"
"19416","2020/07/13 10:25","160","160","150","140","130","130","140","190","200","180","150","150","150","140","150","160","170","180","140","140","130"
"19432","2020/07/13 10:25","150","170","160","150","150","150","150","190","190","210","170","160","150","140","140","160","170","180","160","140","130"
"19451","2020/07/13 10:25","140","170","150","140","140","140","150","170","190","200","160","140","140","130","120","140","160","160","120","110","120"
"20146","2020/07/13 10:25","170","180","150","140","130","120","130","170","200","210","170","140","150","150","150","160","190","200","170","160","160"
"20186","2020/07/13 10:25","170","170","150","140","130","120","140","180","190","170","150","140","140","130","130","160","170","180","150","140","140"
"20266","2020/07/13 10:25","170","160","150","140","130","130","140","170","190","190","150","150","150","140","150","150","180","180","160","150","140"
"20276","2020/07/13 10:25","190","180","160","150","140","140","150","190","220","210","170","160","160","160","160","170","200","200","180","170","160"
"20341","2020/07/13 10:25","190","190","170","150","140","140","140","180","210","200","160","140","150","160","160","170","190","200","170","160","150"
"20356","2020/07/13 10:25","200","210","180","160","150","150","150","180","200","200","170","150","150","150","150","160","180","190","170","160","150"
"20361","2020/07/13 10:25","200","210","170","160","150","150","140","170","200","200","160","150","150","150","150","170","190","200","160","150","150"
"20371","2020/07/13 10:25","190","200","170","150","140","140","140","170","200","200","150","150","150","150","150","160","180","190","160","150","140"
"20421","2020/07/13 10:25","200","210","170","150","140","150","140","180","200","200","170","150","150","160","150","160","190","200","160","160","150"
"20432","2020/07/13 10:25","210","210","170","150","150","150","150","180","200","200","170","160","160","160","160","170","190","200","160","150","150"
"20441","2020/07/13 10:25","200","200","160","140","140","140","140","170","200","200","160","140","150","160","160","160","190","190","150","140","140"
"20506","2020/07/13 10:25","180","190","160","150","140","140","140","180","210","210","170","150","150","160","160","170","180","190","150","140","140"
"20556","2020/07/13 10:25","190","200","160","150","140","140","140","180","200","200","160","150","150","160","160","170","190","200","150","150","140"
"20601","2020/07/13 10:25","190","190","150","140","130","120","140","170","190","180","150","130","140","140","140","160","180","180","140","140","140"
"20606","2020/07/13 10:25","180","190","160","140","140","140","140","180","200","190","160","140","140","150","140","160","180","190","140","140","140"
"20631","2020/07/13 10:25","180","180","150","150","150","150","150","180","200","190","150","160","150","160","150","170","180","180","140","140","140"
"20696","2020/07/13 10:25","180","190","150","140","130","130","140","180","200","180","150","140","150","150","150","170","180","180","130","140","140"
"20751","2020/07/13 10:25","180","180","180","150","140","140","150","180","170","160","150","140","150","150","150","170","160","160","130","140","140"
"21111","2020/07/13 10:25","200","200","170","160","160","150","170","200","220","230","180","160","150","150","160","200","230","220","180","170","160"
"21126","2020/07/13 10:25","190","200","170","160","160","160","160","200","230","230","180","160","150","150","160","190","230","220","180","170","160"
"21161","2020/07/13 10:25","200","190","170","160","160","140","150","190","210","220","160","150","140","120","150","200","220","200","170","160","150"
"21171","2020/07/13 10:25","190","180","160","160","150","140","160","180","200","210","170","160","140","130","150","190","210","190","170","160","150"
"21187","2020/07/13 10:25","210","200","170","170","160","160","170","190","210","220","180","170","160","150","160","200","200","210","170","170","170"
"21226","2020/07/13 10:25","230","230","190","170","160","140","160","210","220","230","200","160","150","140","170","200","210","200","170","170","150"
"21261","2020/07/13 10:25","200","190","180","170","160","150","170","190","210","210","180","170","160","150","160","190","190","190","180","180","170"
"21276","2020/07/13 10:25","200","210","170","170","160","150","170","200","220","220","180","170","160","150","160","200","220","210","180","170","170"
"21297","2020/07/13 10:25","220","230","200","180","160","150","170","210","240","240","190","170","160","150","170","210","210","210","180","170","170"
"21312","2020/07/13 10:25","190","190","160","150","150","130","150","180","210","200","160","160","150","130","160","190","210","200","170","160","150"
"21323","2020/07/13 10:25","240","240","180","170","170","170","180","200","220","220","170","170","170","170","170","180","200","200","170","170","170"
