"id","dt","2020070218","2020070221","2020070224","2020070303","2020070306","2020070309","2020070312","2020070315","2020070318","2020070321","2020070324","2020070403","2020070406","2020070409","2020070412","2020070415","2020070418","2020070421","2020070424"
"11001","2020/07/02 15:25","130","130","120","110","140","180","200","200","150","130","140","150","160","190","220","210","170","150","150"
"11016","2020/07/02 15:25","130","130","120","120","150","180","210","210","160","150","150","160","160","190","200","210","170","160","150"
"11046","2020/07/02 15:25","130","120","120","120","140","180","210","200","160","150","150","150","160","170","190","200","170","150","150"
"11076","2020/07/02 15:25","120","120","110","110","120","180","190","200","160","130","120","130","170","190","210","220","170","150","140"
"11121","2020/07/02 15:25","130","120","120","110","130","180","200","200","170","140","130","140","180","190","200","200","180","150","140"
"11151","2020/07/02 15:25","160","130","110","110","140","190","210","210","180","140","140","160","170","190","200","220","180","160","160"
"11176","2020/07/02 15:25","140","130","120","110","130","190","190","190","160","140","130","150","170","190","210","210","180","160","160"
"11206","2020/07/02 15:25","130","120","120","110","130","190","200","210","180","140","130","150","170","200","220","230","180","150","140"
"11276","2020/07/02 15:25","130","120","110","110","120","170","210","210","170","120","100","120","150","210","240","230","190","150","140"
"11291","2020/07/02 15:25","130","130","120","110","130","160","180","180","160","140","120","140","160","190","220","200","170","150","130"
"11316","2020/07/02 15:25","120","120","110","110","120","180","220","220","170","120","90","120","150","200","240","240","190","140","120"
"12011","2020/07/02 15:25","150","140","110","120","130","180","210","210","170","130","100","110","160","210","230","230","200","150","130"
"12041","2020/07/02 15:25","140","130","120","110","120","170","210","210","180","130","110","120","150","200","250","240","200","160","130"
"12141","2020/07/02 15:25","170","140","120","90","110","160","220","210","180","130","120","120","140","200","240","250","210","160","130"
"12181","2020/07/02 15:25","160","130","120","90","120","180","210","210","180","140","130","120","140","200","230","240","200","160","120"
"12231","2020/07/02 15:25","150","120","120","100","130","180","200","200","170","130","130","110","130","200","230","240","190","140","110"
"12261","2020/07/02 15:25","160","120","130","110","130","180","210","210","190","150","150","140","150","200","240","230","200","160","140"
"12266","2020/07/02 15:25","170","140","140","110","140","180","210","210","180","140","140","130","140","200","240","240","190","150","130"
"12301","2020/07/02 15:25","170","130","130","110","140","180","210","220","190","160","160","140","160","210","230","240","200","170","150"
"12386","2020/07/02 15:25","170","140","130","120","140","190","220","220","190","160","140","120","140","190","230","230","190","140","120"
"12396","2020/07/02 15:25","160","140","130","120","140","190","220","220","210","170","150","130","150","190","230","230","200","160","140"
"12411","2020/07/02 15:25","160","130","120","100","120","180","200","200","180","140","120","100","120","180","220","220","190","150","130"
"12442","2020/07/02 15:25","180","160","140","130","140","190","210","210","210","190","160","140","150","190","240","240","200","170","150"
"12451","2020/07/02 15:25","170","160","160","150","160","190","220","230","210","180","160","130","150","200","240","240","200","170","160"
"12512","2020/07/02 15:25","160","150","150","140","150","190","210","210","190","150","130","110","150","200","230","230","190","160","150"
"12551","2020/07/02 15:25","160","150","150","130","150","190","210","220","200","170","140","120","150","200","230","230","200","170","150"
"12596","2020/07/02 15:25","170","160","160","140","160","190","220","220","220","180","150","130","150","210","250","250","220","180","170"
"12626","2020/07/02 15:25","180","170","160","140","150","190","220","230","220","180","150","130","150","200","250","240","210","180","160"
"12632","2020/07/02 15:25","170","160","160","150","160","200","220","230","210","170","150","120","140","200","240","230","190","180","160"
"12691","2020/07/02 15:25","170","160","150","150","160","190","220","220","200","170","150","130","130","190","210","210","180","170","150"
"12746","2020/07/02 15:25","150","160","150","130","140","190","210","210","180","160","140","130","140","190","220","210","180","160","140"
"15041","2020/07/02 15:25","160","130","110","90","120","190","220","220","180","120","120","100","140","190","210","220","180","140","110"
"15076","2020/07/02 15:25","180","150","140","120","140","190","210","210","180","160","150","140","160","190","220","220","190","160","140"
"13061","2020/07/02 15:25","150","130","100","110","140","200","200","210","170","140","140","150","180","190","210","220","180","160","150"
"13086","2020/07/02 15:25","170","140","120","110","140","190","200","200","170","150","130","140","170","200","230","220","190","170","150"
"13121","2020/07/02 15:25","180","140","120","100","140","190","210","210","180","150","130","130","180","200","230","210","190","160","150"
"13146","2020/07/02 15:25","150","130","130","120","140","180","200","200","160","150","160","150","160","190","200","200","170","160","160"
"13181","2020/07/02 15:25","190","160","140","120","140","190","200","210","190","160","140","140","160","210","220","210","190","170","150"
"13261","2020/07/02 15:25","180","150","130","110","140","200","230","200","170","130","130","130","160","200","240","230","200","150","120"
"13277","2020/07/02 15:25","170","170","160","130","160","200","210","190","160","150","150","140","160","200","220","200","180","160","140"
"13311","2020/07/02 15:25","170","170","150","130","160","200","200","190","180","140","130","130","170","200","220","210","180","160","150"
