"id","dt","2020100315","2020100318","2020100321","2020100324","2020100403","2020100406","2020100409","2020100412","2020100415","2020100418","2020100421","2020100424","2020100503","2020100506","2020100509","2020100512","2020100515","2020100518","2020100521","2020100524"
"11001","2020/10/03 12:25","180","140","140","130","120","120","140","150","130","110","110","130","130","130","140","140","150","110","100","110"
"11016","2020/10/03 12:25","180","160","140","140","120","120","150","150","130","110","120","130","140","140","140","150","150","120","110","110"
"11046","2020/10/03 12:25","160","150","130","120","110","130","160","150","130","100","120","130","130","140","140","150","140","110","110","110"
"11076","2020/10/03 12:25","170","140","120","110","90","80","140","140","130","110","110","120","130","130","150","140","140","110","90","80"
"11121","2020/10/03 12:25","180","150","140","120","110","90","150","150","130","110","90","110","120","120","140","140","140","110","90","70"
"11151","2020/10/03 12:25","180","150","140","130","110","120","150","150","140","100","110","120","110","110","130","160","160","120","110","110"
"11176","2020/10/03 12:25","190","140","140","120","120","110","140","150","140","110","100","120","120","120","140","140","140","100","90","90"
"11206","2020/10/03 12:25","180","150","140","130","100","100","150","170","160","120","130","120","120","130","150","150","150","110","100","90"
"11276","2020/10/03 12:25","160","140","120","120","100","90","140","160","150","120","120","120","110","110","150","150","150","110","110","90"
"11291","2020/10/03 12:25","170","150","140","130","110","100","150","180","160","140","140","130","120","130","160","170","160","120","90","90"
"11316","2020/10/03 12:25","160","140","120","120","100","80","150","160","150","130","130","120","100","100","140","160","150","100","90","80"
"12011","2020/10/03 12:25","190","150","140","130","100","90","150","160","150","120","130","120","100","120","150","150","150","110","90","100"
"12041","2020/10/03 12:25","180","150","130","120","110","100","140","150","150","130","120","110","110","100","140","150","150","100","100","100"
"12141","2020/10/03 12:25","180","150","130","110","100","90","130","160","140","130","120","120","110","110","140","150","140","100","90","80"
"12181","2020/10/03 12:25","170","140","120","120","120","110","150","160","150","130","120","120","110","110","140","150","130","100","90","70"
"12231","2020/10/03 12:25","190","150","130","120","120","110","150","160","140","120","110","110","100","100","130","150","130","100","90","80"
"12261","2020/10/03 12:25","190","160","140","130","120","120","160","170","160","130","110","110","110","110","150","140","130","90","90","70"
"12266","2020/10/03 12:25","190","150","130","120","110","100","150","160","160","130","120","110","110","120","150","140","130","100","90","80"
"12301","2020/10/03 12:25","190","160","140","130","120","120","160","170","160","130","120","110","120","120","160","140","130","100","90","70"
"12386","2020/10/03 12:25","190","160","130","120","120","110","160","180","170","130","110","110","130","110","150","150","140","100","90","80"
"12396","2020/10/03 12:25","180","150","140","120","110","110","160","190","170","140","120","110","120","120","160","140","130","90","90","80"
"12411","2020/10/03 12:25","180","140","130","120","100","100","140","160","160","120","110","90","80","100","150","130","120","90","90","80"
"12442","2020/10/03 12:25","180","160","150","130","120","110","160","180","170","150","120","120","140","130","170","150","140","100","110","90"
"12451","2020/10/03 12:25","190","160","140","130","120","120","160","190","190","150","120","110","110","120","180","150","130","100","100","90"
"12512","2020/10/03 12:25","180","140","130","120","100","100","160","170","160","130","110","110","100","120","170","140","120","90","90","80"
"12551","2020/10/03 12:25","170","150","130","110","100","100","150","170","160","130","110","110","110","120","170","140","130","100","100","100"
"12596","2020/10/03 12:25","170","150","130","110","110","110","160","170","160","130","120","120","120","130","170","160","140","100","110","110"
"12626","2020/10/03 12:25","170","150","140","120","110","120","150","170","160","130","120","130","130","130","170","160","140","100","110","100"
"12632","2020/10/03 12:25","160","140","120","90","90","100","150","170","160","120","120","110","110","130","160","160","140","90","90","90"
"12691","2020/10/03 12:25","160","130","120","110","100","90","140","170","160","110","110","110","110","130","140","150","130","90","100","90"
"12746","2020/10/03 12:25","160","140","120","110","110","110","150","170","150","120","110","120","110","130","150","150","130","100","110","100"
"15041","2020/10/03 12:25","170","130","110","110","100","90","130","150","140","100","100","90","100","100","130","130","120","80","70","70"
"15076","2020/10/03 12:25","190","150","130","120","110","110","150","170","160","130","120","110","120","110","150","140","130","90","80","70"
"13061","2020/10/03 12:25","190","150","150","140","120","120","160","170","150","100","110","120","110","120","150","160","150","110","100","100"
"13086","2020/10/03 12:25","190","160","150","130","120","110","150","160","150","110","110","110","100","110","160","150","150","110","110","100"
"13121","2020/10/03 12:25","190","160","150","140","120","120","150","170","170","120","120","130","100","120","170","160","150","110","110","100"
"13146","2020/10/03 12:25","180","170","150","140","130","120","150","160","150","140","140","140","140","150","140","160","150","120","110","120"
"13181","2020/10/03 12:25","200","170","150","150","140","110","150","170","160","130","130","130","110","120","150","160","150","120","110","100"
"13261","2020/10/03 12:25","180","140","120","120","120","100","160","170","170","120","120","110","120","120","160","160","150","90","90","90"
"13277","2020/10/03 12:25","190","170","150","140","130","110","140","180","160","140","130","130","120","120","150","150","150","110","100","100"
"13311","2020/10/03 12:25","180","150","130","130","130","110","160","170","170","130","120","130","130","140","190","160","150","110","110","100"
"13321","2020/10/03 12:25","190","140","110","120","110","110","150","170","160","130","130","120","120","110","150","140","130","90","100","100"
"14026","2020/10/03 12:25","200","150","140","140","130","110","150","170","170","150","140","130","140","140","170","150","140","120","120","120"
"14071","2020/10/03 12:25","200","140","140","130","100","90","160","180","180","150","150","130","130","130","160","150","140","110","110","110"
"14101","2020/10/03 12:25","190","170","140","130","120","120","170","190","180","140","140","130","130","120","170","160","140","100","100","90"
"14116","2020/10/03 12:25","200","160","130","120","110","120","170","190","170","150","150","130","130","140","160","160","140","110","110","90"
"14121","2020/10/03 12:25","200","160","140","120","110","110","160","190","170","140","140","140","130","120","170","160","140","110","110","100"
"14136","2020/10/03 12:25","200","170","140","120","120","110","170","190","180","140","130","130","140","130","180","170","150","100","110","100"
"14163","2020/10/03 12:25","200","170","150","140","140","130","160","180","160","160","150","150","150","150","170","160","150","120","130","120"
"14206","2020/10/03 12:25","200","170","130","120","110","100","160","180","160","150","140","140","150","140","170","160","140","120","110","100"
"14286","2020/10/03 12:25","200","150","130","130","130","120","150","160","150","130","130","130","140","140","150","130","120","90","90","90"
"15116","2020/10/03 12:25","180","150","130","130","120","110","160","180","160","140","130","110","120","110","170","130","120","90","90","80"
"15161","2020/10/03 12:25","180","160","140","120","110","110","160","190","170","140","120","120","140","120","170","130","130","100","100","90"
"15231","2020/10/03 12:25","190","150","120","120","110","100","160","170","160","130","130","120","110","100","170","130","120","90","100","100"
"15241","2020/10/03 12:25","180","150","150","130","120","120","160","190","170","140","130","120","130","120","170","150","140","100","100","90"
"15251","2020/10/03 12:25","190","150","140","120","110","110","160","180","170","130","120","120","130","130","160","160","140","100","110","100"
"15311","2020/10/03 12:25","190","150","130","120","110","110","170","190","180","140","140","130","130","110","160","160","140","100","110","90"
"15321","2020/10/03 12:25","180","160","140","130","110","110","160","200","180","150","140","130","130","110","170","160","140","110","110","100"
"15356","2020/10/03 12:25","190","170","150","140","130","130","170","180","170","140","140","130","130","130","180","170","140","100","100","90"
"15431","2020/10/03 12:25","190","170","150","130","130","120","170","190","170","150","140","130","140","140","190","160","150","110","120","110"
"15442","2020/10/03 12:25","180","150","120","110","110","110","160","180","160","130","120","120","120","110","160","150","130","90","100","80"
"16026","2020/10/03 12:25","190","140","120","100","80","80","160","180","170","120","120","120","130","130","140","160","140","110","110","110"
"16061","2020/10/03 12:25","200","160","150","150","130","120","160","180","170","140","140","130","150","150","140","150","140","110","110","130"
"16076","2020/10/03 12:25","190","140","130","130","110","100","160","180","160","130","130","130","130","120","140","150","130","100","110","120"
"16091","2020/10/03 12:25","210","160","140","130","120","120","160","180","180","140","140","140","130","140","150","150","140","110","110","110"
"16156","2020/10/03 12:25","210","160","140","140","120","110","160","170","160","150","140","130","140","140","150","150","140","100","100","120"
"16206","2020/10/03 12:25","200","150","130","130","120","100","150","170","160","140","130","130","130","120","120","140","130","100","90","100"
"16217","2020/10/03 12:25","170","140","130","120","120","100","150","170","160","130","120","130","130","120","130","140","120","90","90","100"
"16252","2020/10/03 12:25","200","150","140","140","120","110","160","180","160","140","140","140","140","140","140","140","130","110","90","120"
