"id","dt","2020071418","2020071421","2020071424","2020071503","2020071506","2020071509","2020071512","2020071515","2020071518","2020071521","2020071524","2020071603","2020071606","2020071609","2020071612","2020071615","2020071618","2020071621","2020071624"
"11001","2020/07/14 16:25","150","140","140","140","150","170","170","170","150","140","140","140","140","160","190","190","160","150","150"
"11016","2020/07/14 16:25","160","150","140","150","160","180","190","180","160","140","140","140","150","180","190","190","160","160","160"
"11046","2020/07/14 16:25","170","140","140","140","160","190","200","190","170","150","150","140","150","180","200","180","170","160","160"
"11076","2020/07/14 16:25","150","140","140","150","150","170","170","170","150","140","130","130","130","160","180","180","160","150","140"
"11121","2020/07/14 16:25","170","140","140","130","150","170","200","190","150","130","120","120","130","180","230","210","160","150","160"
"11151","2020/07/14 16:25","210","150","140","120","160","210","220","230","190","150","140","140","160","190","200","200","180","160","160"
"11176","2020/07/14 16:25","170","130","130","130","150","170","200","210","160","130","130","120","140","190","220","200","160","150","160"
"11206","2020/07/14 16:25","160","140","140","140","150","170","180","180","150","140","130","130","140","160","190","190","170","150","150"
"11276","2020/07/14 16:25","170","140","130","120","140","170","200","200","160","130","110","110","130","180","230","220","180","140","130"
"11291","2020/07/14 16:25","170","150","150","150","150","170","190","170","150","150","150","130","150","170","190","180","170","160","150"
"11316","2020/07/14 16:25","170","150","140","130","140","160","190","180","150","130","120","120","140","180","220","210","180","140","130"
"12011","2020/07/14 16:25","170","140","140","130","140","170","210","220","170","140","120","120","140","180","230","220","180","160","150"
"12041","2020/07/14 16:25","170","140","140","130","140","170","210","210","180","140","120","130","140","170","230","220","180","150","150"
"12141","2020/07/14 16:25","180","150","130","140","150","180","210","220","180","150","130","120","140","170","210","220","190","150","140"
"12181","2020/07/14 16:25","190","140","130","120","150","180","210","220","180","140","130","130","140","170","210","220","200","150","130"
"12231","2020/07/14 16:25","160","140","130","130","150","180","210","210","160","130","120","130","140","180","210","210","190","140","130"
"12261","2020/07/14 16:25","180","150","150","140","150","180","220","220","180","150","140","140","150","190","210","220","200","160","140"
"12266","2020/07/14 16:25","190","150","140","130","140","190","220","230","190","160","140","140","150","190","210","220","190","160","140"
"12301","2020/07/14 16:25","210","160","140","140","150","180","220","230","200","160","150","150","160","190","220","230","210","160","140"
"12386","2020/07/14 16:25","220","180","150","140","150","200","220","220","200","160","160","150","170","200","210","220","200","160","140"
"12396","2020/07/14 16:25","190","160","160","150","160","200","220","230","200","160","160","150","170","190","220","220","200","170","150"
"12411","2020/07/14 16:25","160","150","150","130","130","180","210","210","170","150","150","140","150","180","210","210","180","150","140"
"12442","2020/07/14 16:25","200","170","160","150","160","190","220","230","190","180","160","160","170","190","220","220","210","180","160"
"12451","2020/07/14 16:25","190","180","170","160","160","190","230","230","210","170","160","150","160","190","230","230","200","180","160"
"12512","2020/07/14 16:25","190","170","150","140","150","180","210","220","190","150","140","140","160","180","210","220","190","160","150"
"12551","2020/07/14 16:25","190","170","160","140","150","180","210","220","190","150","150","140","160","190","210","220","190","160","150"
"12596","2020/07/14 16:25","180","170","170","150","160","190","210","220","190","150","150","150","160","200","230","230","200","180","160"
"12626","2020/07/14 16:25","170","160","150","150","150","190","210","220","180","160","150","140","160","190","220","230","200","180","160"
"12632","2020/07/14 16:25","160","150","150","130","140","180","210","220","170","150","140","140","150","190","210","220","190","160","150"
"12691","2020/07/14 16:25","150","150","150","140","140","170","200","200","170","150","140","130","140","180","200","210","190","160","150"
"12746","2020/07/14 16:25","170","150","140","130","140","190","220","220","180","150","140","140","140","180","200","210","180","160","150"
"15041","2020/07/14 16:25","180","130","120","120","140","180","220","220","180","130","110","110","140","170","200","210","170","140","120"
"15076","2020/07/14 16:25","200","160","150","140","150","190","220","220","190","160","150","150","160","180","210","220","190","160","150"
"13061","2020/07/14 16:25","180","140","130","130","160","200","230","230","170","130","120","120","150","200","220","200","170","160","160"
"13086","2020/07/14 16:25","200","150","130","130","160","200","230","230","190","150","130","130","150","200","220","210","180","170","160"
"13121","2020/07/14 16:25","200","160","140","150","180","210","240","250","200","170","140","150","180","200","210","210","180","170","160"
"13146","2020/07/14 16:25","180","170","150","150","180","210","220","230","190","160","170","160","170","200","210","210","170","160","160"
"13181","2020/07/14 16:25","220","170","150","150","180","210","230","230","210","180","160","160","180","200","210","210","190","180","170"
"13261","2020/07/14 16:25","230","140","130","140","160","210","230","240","200","150","140","140","160","200","240","230","180","160","150"
"13277","2020/07/14 16:25","210","190","170","170","180","230","220","210","200","180","160","160","170","200","220","200","180","170","170"
"13311","2020/07/14 16:25","200","180","160","150","180","220","220","210","190","160","160","150","170","190","220","210","180","170","170"
"13321","2020/07/14 16:25","210","180","160","150","160","210","220","210","190","160","150","140","160","190","230","220","180","160","150"
"14026","2020/07/14 16:25","210","170","160","160","170","210","210","210","190","170","150","150","160","190","220","220","180","170","170"
"14071","2020/07/14 16:25","210","170","170","150","160","210","220","230","200","180","160","150","160","190","220","210","180","170","170"
"14101","2020/07/14 16:25","180","160","160","160","170","200","230","240","190","160","150","150","160","190","220","230","180","170","160"
"14116","2020/07/14 16:25","210","170","160","160","170","210","240","230","200","170","160","150","170","210","230","220","190","170","160"
"14121","2020/07/14 16:25","190","170","170","160","170","200","230","220","190","170","160","150","170","190","230","220","180","160","170"
"14136","2020/07/14 16:25","180","170","160","160","170","200","220","230","190","160","160","150","160","190","230","230","180","170","170"
"14163","2020/07/14 16:25","190","180","180","170","180","210","220","220","200","190","180","170","170","190","230","220","200","190","190"
"14206","2020/07/14 16:25","170","170","160","150","170","190","220","220","170","160","150","150","160","180","210","220","170","160","160"
"14286","2020/07/14 16:25","150","150","150","140","150","170","210","210","170","140","140","140","150","170","190","190","170","160","150"
"15116","2020/07/14 16:25","230","180","160","160","160","200","230","230","190","160","160","150","170","190","220","230","180","160","160"
"15161","2020/07/14 16:25","240","180","170","160","160","190","220","230","190","170","160","150","170","190","220","220","190","170","160"
"15231","2020/07/14 16:25","220","170","160","150","150","200","220","230","190","170","160","150","160","190","220","230","180","160","160"
"15241","2020/07/14 16:25","200","170","170","150","160","200","220","230","190","170","150","150","170","190","230","220","190","170","170"
"15251","2020/07/14 16:25","170","170","170","140","150","190","210","220","200","170","170","160","170","200","220","230","200","170","160"
"15311","2020/07/14 16:25","190","170","170","160","160","200","210","220","190","170","160","160","160","180","220","230","180","160","160"
"15321","2020/07/14 16:25","200","180","170","160","160","200","230","230","200","160","160","160","170","190","230","230","190","180","170"
"15356","2020/07/14 16:25","190","170","170","160","160","200","230","230","190","160","150","150","160","190","220","230","190","170","170"
"15431","2020/07/14 16:25","170","160","170","160","180","190","220","220","180","150","150","150","160","180","210","220","180","170","160"
"15442","2020/07/14 16:25","160","160","150","130","150","180","210","210","160","150","140","140","150","170","210","220","170","160","160"
"16026","2020/07/14 16:25","170","160","140","120","160","200","210","220","180","150","130","120","160","200","220","220","180","150","140"
"16061","2020/07/14 16:25","200","180","170","160","170","190","220","220","190","170","170","160","170","190","220","220","180","170","170"
"16076","2020/07/14 16:25","190","170","160","140","150","200","220","230","190","160","150","140","160","200","220","220","190","160","140"
"16091","2020/07/14 16:25","210","180","170","170","170","210","240","240","200","180","160","150","170","200","230","220","190","180","170"
"16156","2020/07/14 16:25","200","160","150","140","170","210","210","210","190","160","150","140","160","210","220","210","190","160","150"
"16206","2020/07/14 16:25","190","160","150","140","150","190","180","190","190","170","150","140","150","200","220","230","190","170","150"
"16217","2020/07/14 16:25","190","170","150","140","150","190","200","190","180","160","150","140","150","190","230","220","190","160","140"
"16252","2020/07/14 16:25","170","160","150","150","170","190","220","220","190","160","150","150","170","200","220","210","180","170","170"
"16281","2020/07/14 16:25","160","150","130","130","150","170","180","180","160","140","140","140","140","170","200","210","170","150","140"
"16286","2020/07/14 16:25","180","150","130","130","140","190","200","200","170","150","150","140","150","180","210","220","180","150","140"
"16321","2020/07/14 16:25","170","170","150","150","160","180","190","200","180","160","150","130","160","200","230","220","190","160","140"
"17036","2020/07/14 16:25","170","140","140","140","150","160","190","170","150","130","120","120","140","160","180","180","160","140","140"
"17076","2020/07/14 16:25","160","140","140","140","150","170","190","180","160","130","120","120","150","170","180","180","170","150","140"
"17091","2020/07/14 16:25","150","130","130","130","140","160","180","190","150","120","110","120","140","180","210","210","180","130","130"
"17112","2020/07/14 16:25","170","150","140","150","160","180","200","190","170","150","140","140","150","170","180","170","150","150","160"
"17166","2020/07/14 16:25","160","150","140","150","160","180","190","190","160","150","140","130","150","180","200","200","160","160","150"
"17196","2020/07/14 16:25","130","130","130","120","140","170","200","180","150","120","120","110","130","180","220","210","170","140","130"
"17246","2020/07/14 16:25","170","150","150","140","150","180","200","210","170","150","130","120","150","190","210","220","170","160","160"
"17306","2020/07/14 16:25","140","130","130","140","140","180","190","180","160","130","120","130","140","190","230","200","170","150","140"
"17316","2020/07/14 16:25","150","130","120","130","140","190","180","180","160","130","110","120","140","190","220","200","160","140","140"
"17341","2020/07/14 16:25","160","160","150","140","150","180","190","200","170","160","140","130","150","190","190","190","180","170","170"
"17351","2020/07/14 16:25","140","130","130","120","140","170","190","190","140","110","110","100","130","160","180","180","160","150","140"
"17482","2020/07/14 16:25","140","130","130","120","130","170","190","200","150","130","120","110","120","180","210","200","170","140","130"
"17501","2020/07/14 16:25","160","130","130","130","140","180","190","180","160","130","120","130","140","190","230","200","170","140","140"
"17521","2020/07/14 16:25","180","140","140","130","150","180","190","200","160","150","130","120","150","190","230","230","180","170","150"
"17546","2020/07/14 16:25","170","150","140","130","140","170","210","190","160","130","120","110","140","180","210","210","170","160","150"
"17561","2020/07/14 16:25","150","140","130","120","140","170","220","200","150","120","110","100","140","180","210","200","170","160","150"
