"id","dt","2020101609","2020101612","2020101615","2020101618","2020101621","2020101624","2020101703","2020101706","2020101709","2020101712","2020101715","2020101718","2020101721","2020101724","2020101803","2020101806","2020101809","2020101812","2020101815","2020101818","2020101821","2020101824"
"11001","2020/10/16 06:25","90","100","110","80","80","80","70","70","100","110","120","90","90","90","100","100","130","150","140","100","100","80"
"11016","2020/10/16 06:25","100","110","110","80","90","80","70","80","100","120","120","100","100","110","120","100","110","150","140","110","100","80"
"11046","2020/10/16 06:25","100","120","100","80","80","60","70","70","110","120","110","90","90","80","100","90","130","150","130","90","80","60"
"11076","2020/10/16 06:25","80","100","100","50","30","30","20","40","100","110","110","80","70","70","80","90","120","140","140","90","70","70"
"11121","2020/10/16 06:25","80","100","100","50","40","20","30","30","100","120","110","80","70","70","90","90","120","150","140","90","70","70"
"11151","2020/10/16 06:25","110","110","110","90","80","80","70","70","110","130","130","100","100","110","120","110","130","150","140","100","90","80"
"11176","2020/10/16 06:25","70","100","100","60","60","50","40","40","100","120","110","80","80","90","100","100","120","140","140","90","80","70"
"11206","2020/10/16 06:25","80","100","100","60","60","50","40","60","110","120","110","80","80","80","90","100","120","140","140","90","80","70"
"11276","2020/10/16 06:25","70","110","100","50","50","30","30","40","90","130","110","70","80","100","110","110","130","140","140","110","90","60"
"11291","2020/10/16 06:25","90","110","110","70","60","60","60","60","110","130","120","90","80","90","100","100","120","140","140","100","80","80"
"11316","2020/10/16 06:25","80","100","110","60","50","40","40","40","90","120","120","70","80","90","100","90","130","130","140","110","100","70"
"12011","2020/10/16 06:25","80","120","110","60","60","40","50","70","100","130","120","80","90","90","100","90","130","140","140","110","90","70"
"12041","2020/10/16 06:25","70","110","110","70","50","50","50","50","80","120","120","80","90","100","100","90","110","130","130","110","90","80"
"12141","2020/10/16 06:25","70","100","110","60","70","60","50","30","80","110","120","90","90","80","70","60","100","130","130","110","90","80"
"12181","2020/10/16 06:25","80","110","110","60","70","60","50","40","80","130","120","80","80","70","60","60","100","130","130","110","90","90"
"12231","2020/10/16 06:25","80","110","90","50","60","50","40","30","80","130","120","80","80","60","50","40","90","130","120","100","100","100"
"12261","2020/10/16 06:25","80","110","100","60","60","60","50","50","100","130","120","90","90","70","60","60","100","140","130","100","90","90"
"12266","2020/10/16 06:25","80","110","100","50","60","50","40","40","100","130","120","80","70","60","50","50","100","130","130","100","100","100"
"12301","2020/10/16 06:25","90","120","100","60","60","70","50","40","100","140","130","90","90","80","70","70","100","140","140","110","100","90"
"12386","2020/10/16 06:25","80","110","100","60","80","80","50","40","90","140","140","80","60","40","30","10","70","150","140","100","90","90"
