"id","dt","2020101018","2020101021","2020101024","2020101103","2020101106","2020101109","2020101112","2020101115","2020101118","2020101121","2020101124","2020101203","2020101206","2020101209","2020101212","2020101215","2020101218","2020101221","2020101224"
"11001","2020/10/10 17:25","110","110","100","100","90","140","150","150","120","120","100","110","120","150","180","180","130","110","120"
"11016","2020/10/10 17:25","110","100","110","90","90","140","150","150","130","110","110","120","120","140","170","170","140","110","130"
"11046","2020/10/10 17:25","110","120","110","100","100","150","160","140","110","120","140","140","130","160","170","160","110","120","120"
"11076","2020/10/10 17:25","100","90","70","40","50","140","150","150","110","100","70","90","110","140","170","170","100","110","110"
"11121","2020/10/10 17:25","90","80","50","40","40","140","140","140","100","100","90","90","110","140","160","160","130","100","110"
"11151","2020/10/10 17:25","80","90","100","100","100","140","150","140","90","110","130","140","140","160","170","170","130","120","120"
"11176","2020/10/10 17:25","90","80","70","60","40","120","140","140","110","100","100","100","110","140","170","170","140","100","120"
"11206","2020/10/10 17:25","90","90","70","50","70","130","150","150","110","100","90","90","100","140","160","160","130","120","110"
"11276","2020/10/10 17:25","70","70","50","40","30","100","140","140","90","90","70","80","70","120","160","160","130","110","100"
"11291","2020/10/10 17:25","110","100","80","70","80","130","140","140","120","110","100","90","90","140","160","170","120","120","120"
"11316","2020/10/10 17:25","80","60","40","20","40","100","160","150","90","80","70","70","50","110","160","170","120","110","100"
"12011","2020/10/10 17:25","100","80","50","30","30","110","140","140","100","100","90","80","80","130","170","170","140","110","100"
"12041","2020/10/10 17:25","90","60","40","40","30","90","130","140","100","100","90","90","60","110","150","160","130","110","100"
"12141","2020/10/10 17:25","80","70","60","50","40","90","130","140","120","100","90","80","50","100","150","150","130","110","100"
"12181","2020/10/10 17:25","80","60","50","50","40","100","140","150","110","100","90","80","50","100","150","150","120","100","90"
"12231","2020/10/10 17:25","70","60","30","30","10","90","150","140","100","80","70","60","20","100","160","150","110","100","90"
"12261","2020/10/10 17:25","80","70","50","50","30","100","150","150","120","100","80","70","50","100","150","150","130","120","90"
"12266","2020/10/10 17:25","80","70","60","50","40","110","160","150","110","90","80","70","60","120","160","160","120","110","100"
"12301","2020/10/10 17:25","80","70","70","60","40","100","160","160","120","100","90","80","60","110","160","160","140","130","90"
"12386","2020/10/10 17:25","60","60","70","60","50","100","160","160","100","80","70","70","60","110","170","160","120","120","110"
"12396","2020/10/10 17:25","70","70","70","60","50","100","160","160","120","100","90","80","70","110","160","150","130","120","110"
"12411","2020/10/10 17:25","70","60","50","30","20","90","150","150","100","80","70","50","40","100","150","150","110","120","110"
"12442","2020/10/10 17:25","100","80","80","70","60","110","160","150","110","100","90","80","80","120","160","160","140","140","130"
"12451","2020/10/10 17:25","90","90","80","70","60","120","170","160","110","100","90","90","80","120","150","150","130","130","130"
"12512","2020/10/10 17:25","70","70","70","50","50","120","160","150","90","80","70","70","70","130","160","160","120","130","120"
"12551","2020/10/10 17:25","80","80","70","60","50","120","150","140","100","90","80","80","90","130","150","150","130","130","130"
"12596","2020/10/10 17:25","100","90","70","70","80","120","140","140","100","90","90","90","110","140","160","160","140","150","140"
"12626","2020/10/10 17:25","100","90","80","70","70","110","130","130","100","90","90","80","110","140","160","150","140","140","140"
"12632","2020/10/10 17:25","90","80","60","60","70","110","130","130","90","80","80","80","110","140","160","140","120","140","130"
"12691","2020/10/10 17:25","80","70","70","70","70","80","110","110","90","80","80","80","100","110","130","120","110","130","130"
"12746","2020/10/10 17:25","90","70","60","70","80","110","140","140","90","80","80","80","90","110","150","140","130","130","140"
"15041","2020/10/10 17:25","50","40","20","30","40","80","140","150","90","70","60","50","50","110","140","150","110","100","70"
"15076","2020/10/10 17:25","80","70","70","60","50","100","150","150","110","90","80","80","60","110","150","150","130","120","100"
"13061","2020/10/10 17:25","70","70","60","60","50","120","150","150","90","100","110","100","110","150","180","180","150","110","110"
"13086","2020/10/10 17:25","70","60","40","40","30","110","150","150","100","90","90","90","100","150","180","180","160","120","110"
"13121","2020/10/10 17:25","70","70","50","60","60","130","150","160","110","100","110","110","120","160","180","180","150","120","110"
"13146","2020/10/10 17:25","110","110","110","110","100","140","160","160","120","130","140","130","120","150","170","170","140","130","110"
"13181","2020/10/10 17:25","100","80","70","70","70","130","160","150","130","120","100","100","110","150","170","160","140","130","120"
"13261","2020/10/10 17:25","50","50","60","50","40","130","170","160","110","90","90","80","90","150","170","160","110","120","100"
"13277","2020/10/10 17:25","110","100","90","80","80","120","160","160","130","120","110","100","100","130","170","170","140","130","120"
"13311","2020/10/10 17:25","90","100","80","60","80","140","170","170","120","120","90","100","110","160","180","180","140","140","120"
"13321","2020/10/10 17:25","60","60","70","60","50","120","160","160","120","100","90","90","90","130","170","160","120","130","110"
"14026","2020/10/10 17:25","100","90","80","70","80","140","160","160","130","110","100","110","120","160","170","170","140","150","120"
"14071","2020/10/10 17:25","100","90","70","80","80","130","160","160","110","100","90","90","100","150","170","160","130","140","130"
"14101","2020/10/10 17:25","120","110","110","90","90","120","150","160","130","120","110","100","90","130","170","160","130","130","140"
"14116","2020/10/10 17:25","120","100","100","100","100","140","170","160","110","110","110","120","130","150","180","180","140","150","130"
"14121","2020/10/10 17:25","110","100","90","100","100","120","160","150","120","120","110","110","110","140","170","160","130","130","140"
"14136","2020/10/10 17:25","120","110","100","100","90","120","150","150","130","110","110","100","100","140","170","180","130","140","150"
"14163","2020/10/10 17:25","120","120","110","110","110","140","160","160","140","130","130","130","130","160","170","180","150","150","150"
"14206","2020/10/10 17:25","110","100","100","90","80","120","150","140","120","110","110","110","120","150","170","160","140","140","160"
"14286","2020/10/10 17:25","90","90","90","90","90","110","140","130","100","110","110","120","120","130","130","130","130","130","140"
"15116","2020/10/10 17:25","90","80","80","70","60","120","150","160","120","110","100","100","100","130","170","150","130","120","120"
"15161","2020/10/10 17:25","90","80","90","80","70","120","160","150","110","100","100","100","100","140","170","150","130","140","130"
"15231","2020/10/10 17:25","80","80","70","60","60","110","150","160","110","90","70","70","70","120","150","150","120","130","130"
"15241","2020/10/10 17:25","110","90","100","90","80","120","150","150","120","110","100","100","100","140","160","150","130","130","130"
"15251","2020/10/10 17:25","100","90","80","80","80","120","140","140","100","90","90","90","100","130","160","150","140","140","140"
"15311","2020/10/10 17:25","90","100","90","80","90","130","160","160","120","110","100","90","100","130","170","170","120","130","130"
"15321","2020/10/10 17:25","120","110","100","90","80","120","160","160","130","110","110","100","80","130","160","160","130","140","140"
"15356","2020/10/10 17:25","130","100","100","90","90","120","150","160","140","110","100","100","110","150","180","170","140","140","140"
"15431","2020/10/10 17:25","120","120","110","100","90","120","160","160","130","120","110","100","120","150","170","170","140","150","150"
"15442","2020/10/10 17:25","90","80","80","80","90","130","160","150","110","100","90","100","100","130","160","160","120","140","150"
"16026","2020/10/10 17:25","110","90","80","80","90","150","180","170","110","100","100","110","110","160","180","170","140","120","110"
