"id","dt","2020101906","2020101909","2020101912","2020101915","2020101918","2020101921","2020101924","2020102003","2020102006","2020102009","2020102012","2020102015","2020102018","2020102021","2020102024","2020102103","2020102106","2020102109","2020102112","2020102115","2020102118","2020102121","2020102124"
"11001","2020/10/19 04:25","80","100","90","80","40","50","60","70","70","90","100","100","60","60","60","60","50","110","150","150","110","110","100"
"11016","2020/10/19 04:25","80","100","100","80","50","60","60","80","80","100","110","110","80","90","80","80","70","110","150","150","130","120","120"
"11046","2020/10/19 04:25","70","90","90","70","50","50","50","70","70","100","110","100","70","70","60","60","80","130","160","150","130","130","120"
"11076","2020/10/19 04:25","30","100","90","70","30","10","0","10","30","90","110","100","40","20","10","20","30","100","140","140","100","80","80"
"11121","2020/10/19 04:25","10","80","100","80","30","20","0","10","30","90","110","100","20","0","0","0","0","100","160","150","90","80","80"
"11151","2020/10/19 04:25","80","90","100","90","50","50","50","80","80","100","120","110","70","70","60","70","90","140","160","150","130","120","130"
"11176","2020/10/19 04:25","40","80","90","80","40","20","10","30","30","100","110","100","40","30","10","10","20","100","150","150","100","100","100"
"11206","2020/10/19 04:25","60","90","100","90","40","30","20","20","40","90","110","110","50","30","20","20","40","90","130","140","80","80","90"
"11276","2020/10/19 04:25","50","80","110","100","40","20","0","0","20","80","120","110","30","0","0","0","10","70","140","140","70","70","80"
"11291","2020/10/19 04:25","70","110","100","100","60","40","30","20","40","100","110","110","80","50","30","30","40","90","130","140","100","80","100"
"11316","2020/10/19 04:25","50","90","110","100","50","20","0","0","10","80","110","120","50","10","10","10","0","60","140","140","80","70","70"
"12011","2020/10/19 04:25","50","90","110","100","50","30","10","0","30","90","120","120","50","20","20","20","10","80","150","140","90","80","80"
"12041","2020/10/19 04:25","70","80","100","110","60","40","30","20","40","80","110","120","50","20","20","10","0","70","130","130","80","90","90"
"12141","2020/10/19 04:25","70","90","100","110","70","50","30","20","20","70","100","110","60","30","10","0","0","70","130","120","80","100","90"
"12181","2020/10/19 04:25","70","90","110","100","60","50","30","20","10","70","110","120","50","20","0","0","10","70","130","120","70","90","80"
"12231","2020/10/19 04:25","70","100","110","100","60","40","30","20","0","70","110","100","40","10","0","0","0","80","120","120","60","80","60"
"12261","2020/10/19 04:25","70","100","120","110","70","50","40","40","30","90","110","130","50","30","20","10","0","80","130","120","90","100","90"
"12266","2020/10/19 04:25","70","100","110","100","60","50","30","30","10","80","110","110","60","40","20","20","20","100","130","130","80","80","60"
"12301","2020/10/19 04:25","80","100","120","110","70","50","50","40","20","90","120","120","60","40","30","20","10","90","130","130","100","110","100"
"12386","2020/10/19 04:25","40","100","130","110","50","30","30","20","10","70","130","120","50","20","10","10","0","80","130","130","90","80","60"
"12396","2020/10/19 04:25","40","90","130","120","70","40","30","30","10","80","120","120","60","50","30","30","10","80","120","120","100","80","70"
"12411","2020/10/19 04:25","30","90","110","100","50","30","20","20","0","70","100","100","40","30","20","0","0","80","110","120","70","50","40"
"12442","2020/10/19 04:25","70","110","130","110","80","60","50","50","40","90","120","120","90","70","60","50","40","100","130","130","120","100","90"
"12451","2020/10/19 04:25","80","110","120","120","80","60","50","50","40","90","120","120","80","60","60","50","40","90","130","140","100","90","90"
"12512","2020/10/19 04:25","60","90","110","110","50","40","40","40","30","80","110","110","50","50","40","40","30","100","130","130","90","70","70"
"12551","2020/10/19 04:25","40","90","130","110","60","40","40","40","20","80","120","120","60","40","40","30","10","90","130","130","100","80","80"
"12596","2020/10/19 04:25","40","90","130","120","80","60","70","60","30","90","120","130","80","60","40","30","20","90","130","140","110","100","90"
"12626","2020/10/19 04:25","50","100","130","130","80","60","60","60","50","90","130","130","70","50","30","20","10","90","130","130","100","100","90"
"12632","2020/10/19 04:25","10","100","120","120","60","40","40","40","20","90","120","120","70","30","10","0","10","100","130","130","90","80","80"
"12691","2020/10/19 04:25","40","110","120","110","60","30","40","30","20","80","120","110","70","30","20","0","0","80","120","120","90","60","60"
"12746","2020/10/19 04:25","30","100","110","110","50","30","40","30","10","70","120","110","50","20","20","0","0","70","130","130","80","60","70"
"15041","2020/10/19 04:25","50","90","100","100","40","20","10","0","10","90","110","110","40","0","0","0","0","70","110","110","60","90","70"
"15076","2020/10/19 04:25","70","100","120","110","60","40","40","20","20","80","120","120","60","20","0","0","10","80","130","120","90","100","80"
"13061","2020/10/19 04:25","60","100","120","110","60","50","50","70","80","110","130","120","60","40","40","30","20","110","160","150","100","100","110"
"13086","2020/10/19 04:25","60","100","110","110","60","60","50","50","80","110","130","130","60","40","40","30","30","110","160","150","100","100","100"
"13121","2020/10/19 04:25","70","100","120","110","70","60","60","50","80","110","130","130","70","50","50","30","40","130","160","150","100","100","100"
"13146","2020/10/19 04:25","100","100","110","110","70","80","70","70","80","110","120","120","90","100","100","90","90","140","150","150","120","140","130"
"13181","2020/10/19 04:25","100","90","120","120","80","70","60","50","70","110","140","130","90","70","60","50","50","120","150","140","110","100","100"
"13261","2020/10/19 04:25","70","110","120","130","50","40","30","20","20","100","130","130","40","30","20","30","50","110","150","140","70","80","80"
"13277","2020/10/19 04:25","80","110","130","110","90","70","70","60","50","90","130","130","110","70","70","50","60","110","140","140","110","100","90"
"13311","2020/10/19 04:25","80","120","120","110","60","70","60","60","70","120","140","120","90","70","70","70","80","140","160","140","100","100","110"
"13321","2020/10/19 04:25","70","120","130","120","60","40","30","20","20","90","140","130","60","30","30","20","50","110","150","140","80","80","80"
"14026","2020/10/19 04:25","100","120","130","120","80","50","50","60","60","120","140","130","110","80","70","60","50","110","150","140","120","110","110"
"14071","2020/10/19 04:25","50","100","130","130","60","50","50","60","50","100","140","130","90","70","60","50","40","120","150","150","100","90","90"
"14101","2020/10/19 04:25","40","90","140","130","90","80","70","60","50","100","130","140","90","50","40","40","30","100","140","140","100","90","100"
"14116","2020/10/19 04:25","60","110","130","120","80","80","70","60","70","130","140","130","100","80","70","60","50","120","160","160","100","100","110"
"14121","2020/10/19 04:25","50","110","130","120","90","80","70","70","60","110","140","130","100","70","60","40","40","110","150","150","100","90","100"
"14136","2020/10/19 04:25","50","100","140","130","90","70","70","60","50","110","150","140","80","50","30","30","20","100","150","150","100","90","100"
"14163","2020/10/19 04:25","90","120","120","120","100","90","90","80","70","120","130","140","130","110","100","80","70","140","160","160","130","120","130"
"14206","2020/10/19 04:25","40","110","130","120","80","70","60","50","30","110","140","120","80","50","30","20","20","110","160","150","100","100","120"
"14286","2020/10/19 04:25","70","110","120","100","80","80","70","70","60","100","120","120","100","90","80","70","60","120","130","130","110","100","110"
"15116","2020/10/19 04:25","60","100","140","120","70","50","40","40","20","80","140","130","70","30","20","30","40","100","130","130","90","80","80"
"15161","2020/10/19 04:25","60","110","130","120","70","50","50","40","30","90","140","130","70","50","40","30","30","100","130","130","110","100","90"
"15231","2020/10/19 04:25","50","110","110","120","60","50","50","30","30","100","120","130","70","40","30","20","0","90","140","140","90","80","90"
"15241","2020/10/19 04:25","60","110","130","120","90","60","60","50","40","100","130","130","100","60","50","40","30","100","130","130","110","100","100"
"15251","2020/10/19 04:25","50","90","120","120","70","50","60","50","30","90","120","130","90","60","60","50","40","100","130","130","100","90","90"
"15311","2020/10/19 04:25","50","90","140","130","80","60","60","50","40","100","130","140","80","50","40","40","30","110","150","140","100","80","90"
