"id","dt","2020101715","2020101718","2020101721","2020101724","2020101803","2020101806","2020101809","2020101812","2020101815","2020101818","2020101821","2020101824","2020101903","2020101906","2020101909","2020101912","2020101915","2020101918","2020101921","2020101924"
"11001","2020/10/17 13:25","130","80","80","70","60","80","130","140","140","100","100","90","70","50","90","100","80","60","70","50"
"11016","2020/10/17 13:25","120","100","90","70","70","100","130","150","140","100","100","90","80","50","80","100","90","70","60","60"
"11046","2020/10/17 13:25","120","90","90","70","60","90","140","140","130","90","90","70","50","30","80","90","80","50","50","40"
"11076","2020/10/17 13:25","120","80","70","40","30","50","120","140","130","80","50","50","60","40","90","90","80","40","30","30"
"11121","2020/10/17 13:25","120","80","70","40","50","70","120","140","130","90","70","70","50","20","80","100","80","30","20","0"
"11151","2020/10/17 13:25","140","100","90","60","80","100","140","150","140","100","100","80","60","40","80","100","90","60","50","50"
"11176","2020/10/17 13:25","130","90","70","50","60","80","120","140","130","90","80","70","60","40","90","90","80","50","40","20"
"11206","2020/10/17 13:25","120","80","70","60","60","70","110","130","110","100","80","70","60","50","80","100","90","50","40","20"
"11276","2020/10/17 13:25","120","60","70","50","40","40","100","130","110","90","60","50","50","30","80","100","90","40","20","0"
"11291","2020/10/17 13:25","120","80","80","70","70","70","110","120","110","100","80","70","70","70","110","100","100","60","50","50"
"11316","2020/10/17 13:25","130","70","70","60","50","50","100","120","110","100","80","60","60","40","90","100","90","60","30","10"
"12011","2020/10/17 13:25","130","80","70","70","60","60","120","120","110","100","80","70","60","40","90","100","100","60","40","20"
"12041","2020/10/17 13:25","100","70","60","60","60","50","90","110","120","100","90","70","60","50","80","100","100","60","30","30"
"12141","2020/10/17 13:25","100","70","70","70","60","50","80","110","120","90","100","80","60","60","80","100","100","60","50","30"
"12181","2020/10/17 13:25","60","60","70","50","60","50","90","120","120","80","100","80","70","60","90","110","90","60","50","30"
"12231","2020/10/17 13:25","70","50","60","60","60","50","100","110","110","90","90","90","70","60","100","100","80","50","40","20"
"12261","2020/10/17 13:25","80","70","70","70","60","60","100","120","120","100","80","80","80","60","100","110","90","60","50","50"
"12266","2020/10/17 13:25","80","60","50","40","40","40","100","120","120","90","80","80","80","70","100","110","90","50","40","30"
"12301","2020/10/17 13:25","100","70","70","50","50","40","100","130","130","100","80","80","80","70","100","110","100","70","60","40"
"12386","2020/10/17 13:25","110","60","40","20","10","10","90","130","130","80","60","80","70","50","100","110","100","50","30","10"
"12396","2020/10/17 13:25","120","80","50","50","30","30","100","120","130","90","70","80","70","60","100","110","100","60","50","30"
"12411","2020/10/17 13:25","110","60","40","30","10","10","80","110","100","70","60","60","70","70","100","90","90","50","30","10"
"12442","2020/10/17 13:25","110","90","70","60","50","40","90","120","120","100","80","80","80","80","110","110","110","80","60","50"
"12451","2020/10/17 13:25","130","90","70","60","50","50","110","130","130","100","80","80","80","80","120","110","100","60","50","40"
"12512","2020/10/17 13:25","130","60","50","50","30","30","100","110","120","70","60","60","70","80","110","100","90","40","30","10"
"12551","2020/10/17 13:25","120","70","50","50","30","20","100","120","120","80","60","60","70","60","100","110","100","50","30","10"
"12596","2020/10/17 13:25","140","90","70","60","30","20","100","130","130","90","70","60","70","70","110","120","120","80","40","30"
"12626","2020/10/17 13:25","150","90","70","50","30","50","100","130","130","90","80","70","70","60","110","130","110","80","40","30"
"12632","2020/10/17 13:25","130","70","50","40","20","30","110","120","130","80","60","50","30","40","120","110","100","60","20","0"
"12691","2020/10/17 13:25","120","60","40","30","0","30","100","120","120","80","70","70","40","50","120","120","100","70","30","20"
"12746","2020/10/17 13:25","120","50","30","30","0","10","90","130","120","70","50","40","30","40","100","130","110","40","0","0"
"15041","2020/10/17 13:25","60","40","50","50","50","40","90","110","110","80","90","70","40","30","90","90","80","40","20","10"
"15076","2020/10/17 13:25","70","60","60","50","40","50","100","130","130","90","90","80","70","50","90","110","100","60","40","20"
"13061","2020/10/17 13:25","130","90","90","80","80","100","140","140","120","110","100","100","70","50","90","120","100","60","50","40"
"13086","2020/10/17 13:25","110","90","90","70","80","100","140","130","120","120","100","90","70","60","90","110","100","60","50","40"
"13121","2020/10/17 13:25","110","90","80","90","80","100","130","140","140","120","100","90","70","60","100","120","110","70","60","50"
"13146","2020/10/17 13:25","120","90","90","80","80","90","130","140","130","120","90","100","90","60","100","100","100","70","70","60"
"13181","2020/10/17 13:25","90","80","80","80","80","100","130","140","140","120","110","90","90","80","100","120","110","70","70","60"
"13261","2020/10/17 13:25","80","60","70","60","50","50","110","130","130","90","100","80","50","50","110","120","110","50","30","10"
"13277","2020/10/17 13:25","100","90","80","60","60","80","110","140","140","120","110","100","80","90","110","110","100","90","70","70"
"13311","2020/10/17 13:25","100","80","80","70","70","80","130","140","140","110","120","100","90","80","110","120","110","70","60","60"
"13321","2020/10/17 13:25","100","70","60","40","40","60","110","140","140","80","80","80","60","60","100","120","110","60","30","20"
"14026","2020/10/17 13:25","120","90","90","90","80","70","120","150","150","120","120","100","80","70","110","130","120","80","60","70"
"14071","2020/10/17 13:25","140","80","70","50","40","40","120","150","150","100","90","100","80","70","120","130","120","70","50","60"
"14101","2020/10/17 13:25","130","100","90","70","60","60","120","140","140","110","90","80","70","60","110","130","110","70","30","20"
