"id","dt","2020100715","2020100718","2020100721","2020100724","2020100803","2020100806","2020100809","2020100812","2020100815","2020100818","2020100821","2020100824","2020100903","2020100906","2020100909","2020100912","2020100915","2020100918","2020100921","2020100924"
"11001","2020/10/07 14:25","130","100","100","90","90","90","110","120","120","90","70","70","90","90","120","140","130","100","90","80"
"11016","2020/10/07 14:25","150","110","90","80","90","100","110","130","130","90","70","70","100","100","120","150","140","110","110","90"
"11046","2020/10/07 14:25","160","90","90","90","90","80","110","140","120","70","70","70","90","90","130","140","130","90","80","80"
"11076","2020/10/07 14:25","150","90","60","40","60","60","100","120","120","70","50","40","30","60","110","140","130","80","60","40"
"11121","2020/10/07 14:25","150","100","80","60","60","50","90","140","130","80","60","40","40","50","100","140","130","60","20","0"
"11151","2020/10/07 14:25","160","100","80","90","90","70","100","130","120","80","60","70","90","90","130","150","140","90","80","80"
"11176","2020/10/07 14:25","150","90","70","60","60","60","110","130","120","70","50","40","30","50","110","140","130","70","40","30"
"11206","2020/10/07 14:25","150","110","90","70","70","70","120","130","120","90","70","60","50","60","110","130","130","90","70","60"
"11276","2020/10/07 14:25","150","100","70","60","50","50","110","130","130","80","60","40","10","20","110","140","130","80","40","20"
"11291","2020/10/07 14:25","150","110","90","70","70","60","110","130","120","100","70","60","60","60","130","140","140","110","90","80"
"11316","2020/10/07 14:25","130","100","80","50","40","40","120","120","120","90","60","40","10","30","120","140","140","90","50","30"
"12011","2020/10/07 14:25","170","110","90","70","50","60","120","130","130","80","60","50","10","40","120","140","140","80","50","40"
"12041","2020/10/07 14:25","170","110","90","70","60","60","100","120","120","90","60","50","30","30","110","140","140","90","60","40"
"12141","2020/10/07 14:25","120","100","90","80","70","60","100","120","120","90","70","60","20","10","100","140","140","100","60","30"
"12181","2020/10/07 14:25","140","100","90","70","60","60","110","120","120","90","70","50","30","20","100","140","130","90","60","30"
"12231","2020/10/07 14:25","140","100","80","60","30","30","110","120","110","90","70","40","20","10","100","130","120","80","50","20"
"12261","2020/10/07 14:25","130","100","90","70","60","50","120","120","120","90","70","60","40","20","100","130","120","80","60","40"
"12266","2020/10/07 14:25","130","100","100","70","50","60","110","110","100","90","80","50","40","30","100","130","120","90","60","40"
"12301","2020/10/07 14:25","160","110","100","80","70","70","120","130","110","100","70","60","40","30","100","140","130","90","70","40"
"12386","2020/10/07 14:25","160","110","80","70","70","70","110","130","120","90","60","50","40","10","90","130","120","70","40","10"
"12396","2020/10/07 14:25","150","110","90","80","70","60","110","140","130","100","80","50","40","20","80","130","120","80","70","50"
"12411","2020/10/07 14:25","130","90","80","70","40","30","90","120","110","80","70","40","20","0","80","120","110","80","60","40"
"12442","2020/10/07 14:25","150","110","100","90","80","90","110","130","130","110","90","80","60","30","100","130","130","110","90","60"
"12451","2020/10/07 14:25","120","100","100","90","80","80","120","140","140","100","90","70","50","30","90","130","130","90","90","60"
"12512","2020/10/07 14:25","120","90","90","70","70","60","110","130","120","80","70","50","30","20","90","110","120","80","70","50"
"12551","2020/10/07 14:25","110","90","90","70","60","60","110","140","130","90","80","60","30","10","80","120","130","80","70","30"
"12596","2020/10/07 14:25","130","110","90","80","70","70","100","140","130","100","90","70","40","20","80","130","140","100","80","50"
"12626","2020/10/07 14:25","150","110","90","80","70","60","90","130","120","100","80","60","40","10","80","130","140","90","70","50"
"12632","2020/10/07 14:25","140","90","80","70","60","50","110","140","130","90","80","60","30","0","90","130","130","80","60","30"
"12691","2020/10/07 14:25","130","80","70","70","60","40","90","120","120","90","70","60","20","10","80","120","120","70","40","20"
"12746","2020/10/07 14:25","100","80","70","60","40","40","90","120","120","80","60","50","10","0","80","130","120","60","40","20"
"15041","2020/10/07 14:25","140","80","60","50","40","10","80","120","120","60","40","40","0","0","90","120","120","70","30","10"
"15076","2020/10/07 14:25","150","100","90","70","70","60","110","120","120","90","70","50","30","0","100","130","120","80","50","30"
"13061","2020/10/07 14:25","130","90","90","70","60","70","120","140","120","80","70","50","40","60","130","160","140","80","60","50"
"13086","2020/10/07 14:25","180","110","90","80","70","50","110","140","120","80","70","60","30","50","130","150","150","80","70","50"
"13121","2020/10/07 14:25","160","110","90","90","80","60","120","140","110","80","70","80","40","40","130","150","160","90","70","60"
"13146","2020/10/07 14:25","160","100","100","100","90","90","120","130","110","80","70","80","90","110","140","150","140","110","110","110"
"13181","2020/10/07 14:25","120","100","100","90","80","60","110","150","130","80","80","80","50","40","110","150","140","110","90","70"
"13261","2020/10/07 14:25","160","100","80","70","60","50","120","150","150","80","60","50","20","20","100","140","140","80","50","30"
"13277","2020/10/07 14:25","150","120","100","90","80","60","110","140","140","90","70","70","60","50","110","140","140","130","90","80"
"13311","2020/10/07 14:25","160","110","100","90","80","70","120","140","140","90","70","70","70","50","130","150","150","110","90","70"
"13321","2020/10/07 14:25","160","100","90","80","70","60","120","140","140","90","60","60","40","20","100","140","140","90","50","30"
"14026","2020/10/07 14:25","150","110","90","80","80","60","110","130","120","90","70","50","50","40","120","140","150","110","70","70"
"14071","2020/10/07 14:25","130","90","90","90","70","70","120","140","130","80","70","50","40","40","130","150","150","100","70","70"
"14101","2020/10/07 14:25","160","120","100","90","90","80","110","150","140","110","100","90","50","30","110","140","140","100","70","60"
"14116","2020/10/07 14:25","170","110","90","80","70","70","130","140","130","90","90","90","70","50","130","160","150","110","100","80"
"14121","2020/10/07 14:25","170","110","90","80","70","70","110","140","130","100","90","80","70","40","110","150","150","110","90","70"
"14136","2020/10/07 14:25","170","120","100","90","70","70","120","160","140","110","100","90","50","20","120","150","140","100","70","50"
"14163","2020/10/07 14:25","130","110","110","100","90","80","130","140","130","110","100","90","90","80","120","150","150","140","130","110"
"14206","2020/10/07 14:25","130","100","80","80","60","60","120","150","130","100","90","80","40","20","120","140","130","90","60","30"
"14286","2020/10/07 14:25","110","90","90","90","80","80","110","130","110","80","80","80","80","70","110","120","110","100","100","80"
"15116","2020/10/07 14:25","140","100","100","80","70","70","120","130","140","90","70","70","30","20","90","130","120","90","60","30"
"15161","2020/10/07 14:25","140","110","90","70","70","80","120","140","130","100","70","60","30","20","100","130","130","90","60","40"
"15231","2020/10/07 14:25","140","90","90","80","80","70","120","130","120","80","60","50","30","10","110","130","130","90","60","30"
"15241","2020/10/07 14:25","130","110","100","90","80","80","120","140","130","110","90","80","40","30","100","130","130","110","80","50"
"15251","2020/10/07 14:25","100","90","90","80","70","80","110","140","130","100","80","70","50","30","100","140","130","100","80","70"
"15311","2020/10/07 14:25","160","100","100","90","80","90","120","150","130","100","80","60","40","30","110","150","150","100","70","50"
"15321","2020/10/07 14:25","140","120","100","100","80","100","130","150","140","110","90","80","50","20","100","140","140","100","70","40"
"15356","2020/10/07 14:25","160","120","100","90","90","80","120","140","140","120","100","80","60","50","110","140","150","110","90","70"
"15431","2020/10/07 14:25","160","110","100","90","80","70","120","150","140","110","100","90","50","40","120","140","130","110","90","60"
"15442","2020/10/07 14:25","120","90","80","80","70","70","120","140","130","90","80","70","50","40","100","130","120","90","80","60"
"16026","2020/10/07 14:25","120","80","70","70","60","50","130","130","120","80","60","60","40","40","140","150","140","80","80","70"
"16061","2020/10/07 14:25","160","110","100","100","90","80","120","140","130","90","90","80","90","100","130","160","150","120","120","100"
"16076","2020/10/07 14:25","130","90","80","70","60","70","130","140","130","80","60","60","40","40","120","150","150","100","90","90"
"16091","2020/10/07 14:25","140","100","100","90","80","90","130","130","130","90","90","80","80","80","130","160","160","120","120","100"
"16156","2020/10/07 14:25","130","110","100","90","80","70","120","130","130","100","80","70","70","60","130","170","160","110","100","90"
"16206","2020/10/07 14:25","150","100","90","80","70","60","110","140","130","100","80","70","60","50","110","150","150","100","90","80"
"16217","2020/10/07 14:25","140","100","90","80","70","70","110","140","120","100","70","60","50","40","100","150","140","110","80","60"
"16252","2020/10/07 14:25","130","100","90","90","80","70","120","120","120","90","80","90","90","90","130","160","150","120","110","110"
"16281","2020/10/07 14:25","130","80","70","80","60","40","100","120","110","80","60","60","40","20","90","120","120","80","70","50"
"16286","2020/10/07 14:25","120","80","70","60","40","40","110","130","120","80","70","40","10","10","100","130","130","70","60","30"
"16321","2020/10/07 14:25","160","100","80","60","60","50","110","140","130","90","60","50","40","40","110","150","160","100","70","60"
"17036","2020/10/07 14:25","140","100","90","80","80","70","130","120","110","100","80","70","60","50","130","150","130","100","70","40"
"17076","2020/10/07 14:25","110","100","90","80","70","60","130","130","110","100","80","60","60","40","120","130","120","90","70","60"
"17091","2020/10/07 14:25","100","90","80","60","40","50","120","120","100","80","70","50","40","20","100","120","110","80","50","30"
"17112","2020/10/07 14:25","130","110","100","90","80","80","130","130","100","100","90","80","80","60","120","140","120","110","90","80"
"17166","2020/10/07 14:25","150","100","90","80","70","70","110","130","110","90","80","60","60","60","110","130","120","90","80","60"
"17196","2020/10/07 14:25","160","100","80","70","50","40","110","120","100","80","60","50","70","30","100","120","110","90","60","60"
"17246","2020/10/07 14:25","160","120","100","100","70","70","110","130","120","100","90","90","60","50","110","150","130","100","80","70"
"17306","2020/10/07 14:25","150","100","80","60","60","60","110","120","100","90","70","60","50","30","100","130","120","80","60","60"
"17316","2020/10/07 14:25","170","110","80","60","50","40","110","120","100","90","70","60","50","70","110","130","120","80","60","40"
"17341","2020/10/07 14:25","150","130","100","100","90","80","120","120","120","120","100","90","80","70","110","130","120","110","90","90"
"17351","2020/10/07 14:25","160","90","90","100","90","80","120","130","120","80","90","90","70","60","110","130","120","80","70","60"
"17482","2020/10/07 14:25","160","100","80","60","50","30","90","100","90","70","60","40","40","20","80","110","110","70","50","40"
"17501","2020/10/07 14:25","160","100","70","50","30","30","100","120","110","80","70","50","30","40","100","120","120","70","50","40"
"17521","2020/10/07 14:25","170","120","90","80","70","60","110","110","120","110","90","70","50","40","100","130","120","100","60","60"
"17546","2020/10/07 14:25","130","100","100","90","70","70","130","130","130","100","80","80","50","40","120","130","120","90","80","70"
"17561","2020/10/07 14:25","140","100","90","100","70","60","120","140","140","100","90","80","60","60","120","140","130","90","80","60"
"17596","2020/10/07 14:25","160","100","70","50","50","40","100","100","100","80","60","50","40","40","100","120","110","70","60","40"
"17607","2020/10/07 14:25","130","110","70","70","60","50","110","100","110","90","70","50","40","40","100","130","120","70","50","40"
"17631","2020/10/07 14:25","130","100","90","80","60","50","110","120","110","100","80","70","50","30","110","130","120","80","60","50"
"17717","2020/10/07 14:25","140","110","90","80","60","50","110","120","110","100","80","60","40","20","100","130","120","80","60","50"
"18038","2020/10/07 14:25","170","100","90","100","80","70","130","120","120","80","80","90","80","70","120","140","130","90","90","80"
"18136","2020/10/07 14:25","170","130","110","90","90","70","130","140","130","110","100","90","70","70","130","150","130","90","80","70"
"18161","2020/10/07 14:25","150","120","100","90","90","80","130","130","120","100","90","90","70","40","120","140","120","70","40","40"
"18171","2020/10/07 14:25","140","120","100","80","80","60","130","120","120","110","90","90","70","40","120","140","130","80","40","40"
"18256","2020/10/07 14:25","140","110","90","70","50","60","140","140","130","100","100","90","70","40","130","140","130","60","30","30"
"18273","2020/10/07 14:25","140","120","110","110","110","110","140","140","120","110","100","100","100","110","140","140","130","100","100","90"
"18281","2020/10/07 14:25","170","120","110","100","110","120","150","140","130","110","100","100","100","110","150","140","140","90","90","90"
"18311","2020/10/07 14:25","180","120","90","80","60","70","130","150","140","110","100","90","70","50","120","140","140","70","50","50"
"19021","2020/10/07 14:25","120","90","80","70","50","30","110","110","110","70","70","50","30","0","100","120","110","60","30","20"
"19051","2020/10/07 14:25","140","110","100","80","70","70","120","110","110","90","90","80","50","20","100","120","110","70","40","20"
"19076","2020/10/07 14:25","130","90","80","60","40","40","80","100","100","80","60","50","30","0","80","110","100","70","20","20"
"19151","2020/10/07 14:25","150","110","80","70","50","40","120","140","130","90","90","80","60","20","120","130","120","70","30","20"
"19191","2020/10/07 14:25","180","130","90","70","60","60","120","140","140","110","90","70","60","40","120","140","130","80","60","40"
"19261","2020/10/07 14:25","190","110","80","70","50","50","120","140","130","100","80","70","50","20","120","140","130","70","40","30"
"19311","2020/10/07 14:25","190","120","100","80","60","70","130","150","150","120","100","90","70","60","120","140","130","70","50","60"
"19376","2020/10/07 14:25","170","120","100","90","70","80","130","130","130","110","110","100","80","60","120","140","130","90","60","60"
"19416","2020/10/07 14:25","170","100","80","70","60","60","120","150","140","90","80","70","60","50","130","130","130","80","40","40"
"19432","2020/10/07 14:25","170","140","110","90","80","70","120","150","140","130","120","90","80","60","120","130","130","120","90","70"
"19451","2020/10/07 14:25","140","120","100","90","80","90","140","130","120","120","100","90","80","70","120","120","110","100","90","100"
"20146","2020/10/07 14:25","160","110","90","60","40","40","90","120","120","90","80","50","20","0","100","130","120","70","30","0"
"20186","2020/10/07 14:25","120","70","60","40","30","20","90","100","100","70","50","40","10","20","90","120","110","50","30","20"
"20266","2020/10/07 14:25","120","90","80","70","60","50","110","120","120","100","80","60","50","40","110","120","120","80","60","50"
"20276","2020/10/07 14:25","120","110","90","80","60","60","110","140","140","120","90","80","50","30","110","140","140","90","70","40"
"20341","2020/10/07 14:25","140","110","90","60","60","60","100","130","140","110","80","70","40","20","120","140","140","90","50","40"
"20356","2020/10/07 14:25","140","100","90","80","80","60","100","130","120","100","90","70","60","50","100","130","130","90","70","50"
"20361","2020/10/07 14:25","150","110","100","90","80","70","100","130","130","110","90","70","60","40","110","130","130","80","80","60"
"20371","2020/10/07 14:25","150","110","100","90","60","70","110","130","130","110","90","70","50","50","110","130","130","80","60","50"
"20421","2020/10/07 14:25","130","110","100","80","90","70","120","130","130","110","100","90","30","20","110","130","130","80","60","40"
"20432","2020/10/07 14:25","170","120","110","90","90","70","120","140","140","120","100","80","60","50","120","140","140","120","90","60"
"20441","2020/10/07 14:25","170","110","100","100","70","70","110","150","150","110","90","90","60","60","130","130","140","90","50","40"
"20506","2020/10/07 14:25","170","120","90","80","70","70","120","140","150","110","100","80","60","50","130","140","140","80","50","40"
"20556","2020/10/07 14:25","170","100","70","70","40","50","120","140","140","90","70","60","40","30","110","130","130","70","40","30"
"20601","2020/10/07 14:25","160","100","80","60","40","40","110","120","110","90","70","60","10","20","100","120","120","60","50","30"
"20606","2020/10/07 14:25","160","120","90","80","60","60","110","130","120","110","90","70","40","20","100","120","120","80","60","40"
"20631","2020/10/07 14:25","160","100","90","90","60","50","110","140","140","110","90","80","50","60","130","150","150","90","60","50"
"20696","2020/10/07 14:25","160","110","80","70","50","50","120","130","120","100","70","60","30","20","110","130","130","70","50","30"
"20751","2020/10/07 14:25","170","120","100","90","70","70","130","130","130","120","90","80","60","50","110","130","130","100","80","70"
"21111","2020/10/07 14:25","120","100","90","80","70","60","120","150","140","100","90","70","40","30","110","140","130","90","70","50"
"21126","2020/10/07 14:25","110","90","80","70","60","50","110","140","140","90","80","60","40","20","100","140","130","90","60","50"
"21161","2020/10/07 14:25","110","70","60","50","30","30","100","130","120","70","50","30","20","10","90","130","120","80","50","20"
"21171","2020/10/07 14:25","150","100","80","80","70","60","120","130","120","90","80","70","50","40","120","140","130","100","70","50"
"21187","2020/10/07 14:25","140","110","100","90","70","70","140","160","130","100","90","90","70","50","130","150","140","130","100","60"
"21226","2020/10/07 14:25","170","100","70","70","60","40","120","160","140","100","70","60","60","70","130","150","160","110","90","80"
"21261","2020/10/07 14:25","170","100","90","80","70","70","140","150","130","100","80","80","70","60","120","150","140","120","90","70"
"21276","2020/10/07 14:25","150","100","80","70","50","50","130","150","140","100","90","70","40","20","110","130","130","100","90","80"
"21297","2020/10/07 14:25","170","110","100","80","70","70","130","150","150","100","90","70","60","80","130","140","150","110","100","90"
"21312","2020/10/07 14:25","150","90","90","90","80","70","120","130","120","80","80","80","70","60","140","130","130","90","80","80"
"21323","2020/10/07 14:25","170","100","110","110","100","90","130","150","150","110","90","90","100","110","140","150","160","130","120","120"
"22036","2020/10/07 14:25","120","90","80","60","60","50","110","130","130","90","70","60","30","20","90","130","140","80","50","30"
"22141","2020/10/07 14:25","150","120","100","90","70","60","130","140","140","110","100","80","60","40","120","140","140","110","100","90"
"22156","2020/10/07 14:25","160","110","90","70","50","50","120","150","140","90","80","60","40","20","110","150","140","90","70","60"
"22241","2020/10/07 14:25","170","130","100","80","80","70","130","140","140","110","90","80","60","50","120","150","150","120","100","90"
"22291","2020/10/07 14:25","160","110","70","60","40","30","120","130","130","90","60","40","20","10","120","150","150","70","60","50"
"22306","2020/10/07 14:25","150","100","80","50","30","30","100","120","120","80","70","60","30","10","90","150","140","60","50","20"
"22327","2020/10/07 14:25","130","100","110","90","90","80","130","140","120","100","100","80","70","60","130","150","140","100","100","90"
"22391","2020/10/07 14:25","150","130","120","110","90","100","130","120","120","120","120","100","90","90","130","140","140","110","110","110"
"23031","2020/10/07 14:25","170","100","70","70","60","50","120","150","130","90","60","60","60","60","130","150","160","100","80","60"
"23086","2020/10/07 14:25","160","110","80","70","70","60","120","130","130","110","80","60","60","50","120","160","170","110","90","80"
"23166","2020/10/07 14:25","150","100","90","80","70","70","120","130","120","100","90","70","60","60","120","140","140","100","100","90"
"23206","2020/10/07 14:25","160","100","100","90","90","90","130","140","140","90","100","90","90","90","130","140","150","100","100","100"
"23226","2020/10/07 14:25","160","110","90","90","80","80","130","140","130","100","90","80","60","50","120","160","150","100","100","80"
"23232","2020/10/07 14:25","170","110","90","90","80","70","130","140","140","100","90","90","80","70","130","150","160","120","110","100"
"23326","2020/10/07 14:25","150","100","80","70","70","80","120","130","130","100","80","70","60","60","130","160","170","110","110","90"
"23376","2020/10/07 14:25","150","110","100","100","90","100","130","140","130","100","100","90","90","90","150","170","170","120","120","120"
"24141","2020/10/07 14:25","150","100","90","90","80","70","120","130","130","90","80","70","70","80","130","150","160","110","120","110"
"24041","2020/10/07 14:25","150","110","100","100","80","70","120","130","130","110","90","80","70","80","140","170","170","110","100","90"
"24051","2020/10/07 14:25","160","100","80","80","60","50","110","140","130","90","60","50","40","40","110","160","160","90","80","60"
"24101","2020/10/07 14:25","150","110","110","110","100","100","130","130","120","110","110","110","110","120","140","170","160","120","130","130"
"24201","2020/10/07 14:25","150","100","80","80","60","60","110","130","120","100","80","50","20","10","100","150","150","100","80","50"
"24217","2020/10/07 14:25","150","120","110","100","90","90","130","130","130","120","100","90","80","80","130","170","170","130","120","100"
"31001","2020/10/07 14:25","160","120","120","110","100","90","130","140","140","100","110","110","100","100","150","160","160","110","110","100"
"31111","2020/10/07 14:25","160","110","100","80","80","90","130","140","130","110","90","90","70","50","130","160","150","100","90","80"
"31121","2020/10/07 14:25","140","110","100","90","80","90","140","150","150","100","90","90","70","80","140","160","160","100","100","110"
"31136","2020/10/07 14:25","150","100","90","90","90","90","130","140","130","90","100","100","80","70","130","150","150","100","90","90"
"31156","2020/10/07 14:25","150","110","100","90","80","80","130","140","130","90","90","90","80","80","140","140","140","110","100","100"
"31186","2020/10/07 14:25","160","110","100","90","70","80","120","140","130","100","90","90","70","70","130","160","160","110","110","100"
"31201","2020/10/07 14:25","140","90","80","80","70","80","130","140","140","90","80","90","70","50","140","150","150","120","100","100"
