"id","dt","2020092821","2020092824","2020092903","2020092906","2020092909","2020092912","2020092915","2020092918","2020092921","2020092924","2020093003","2020093006","2020093009","2020093012","2020093015","2020093018","2020093021","2020093024"
"11001","2020/09/28 19:25","140","150","160","170","170","180","180","170","160","150","140","140","160","150","150","140","130","130"
"11016","2020/09/28 19:25","150","160","170","170","180","190","190","170","160","160","140","140","160","170","160","150","140","130"
"11046","2020/09/28 19:25","150","160","160","160","180","180","180","160","150","140","130","120","160","180","170","140","140","130"
"11076","2020/09/28 19:25","110","140","160","160","170","180","180","170","160","140","130","140","150","140","140","130","130","130"
"11121","2020/09/28 19:25","110","130","160","170","160","180","180","160","150","130","130","130","160","160","140","120","120","110"
"11151","2020/09/28 19:25","150","160","170","160","180","190","190","150","140","130","130","120","160","180","180","130","130","130"
"11176","2020/09/28 19:25","140","140","150","160","160","180","180","160","160","140","140","140","160","160","140","120","120","120"
"11206","2020/09/28 19:25","120","150","160","160","170","190","190","160","160","150","140","140","160","150","140","140","140","140"
"11276","2020/09/28 19:25","90","100","110","140","160","170","190","160","140","130","130","130","160","160","150","130","130","140"
"11291","2020/09/28 19:25","120","140","130","140","160","190","200","180","170","160","140","140","170","170","150","140","150","150"
"11316","2020/09/28 19:25","100","110","120","140","160","170","170","160","150","120","100","100","170","180","160","130","140","140"
"12011","2020/09/28 19:25","80","90","100","130","160","190","190","160","140","130","120","120","160","180","160","130","140","140"
"12041","2020/09/28 19:25","100","100","90","100","140","180","180","150","140","110","110","120","160","200","180","140","140","130"
"12141","2020/09/28 19:25","80","80","70","90","130","170","180","150","120","110","100","100","150","190","190","150","140","130"
"12181","2020/09/28 19:25","70","70","70","80","130","170","170","140","120","100","100","90","140","190","190","150","130","130"
"12231","2020/09/28 19:25","80","70","80","90","130","170","170","150","130","110","90","90","150","190","180","130","130","130"
"12261","2020/09/28 19:25","80","80","90","100","150","180","180","140","130","110","100","100","140","180","190","150","130","120"
"12266","2020/09/28 19:25","70","70","70","70","130","170","170","140","130","110","100","90","150","180","190","150","130","120"
"12301","2020/09/28 19:25","90","90","90","90","140","190","180","140","130","120","120","110","150","190","190","160","130","120"
"12386","2020/09/28 19:25","50","60","50","50","140","190","170","140","120","100","90","80","150","190","190","140","120","110"
"12396","2020/09/28 19:25","70","70","60","60","140","190","190","140","120","100","100","90","150","200","190","150","130","110"
"12411","2020/09/28 19:25","50","40","40","30","120","170","170","130","110","80","70","70","130","180","180","140","130","110"
"12442","2020/09/28 19:25","90","90","80","80","150","180","180","150","140","120","110","90","160","190","190","150","150","130"
"12451","2020/09/28 19:25","80","80","90","90","150","190","190","150","130","110","100","90","160","200","190","150","140","120"
"12512","2020/09/28 19:25","50","60","70","80","140","170","170","130","110","90","90","90","140","190","190","130","120","110"
"12551","2020/09/28 19:25","60","60","60","50","140","180","180","140","110","100","80","80","150","200","190","140","120","110"
"12596","2020/09/28 19:25","70","80","70","70","140","190","190","150","120","100","90","80","150","190","190","160","140","130"
"12626","2020/09/28 19:25","80","70","60","70","150","180","180","140","120","100","90","90","150","190","190","140","140","130"
"12632","2020/09/28 19:25","60","60","50","70","150","190","180","130","110","90","70","80","170","200","180","140","140","120"
"12691","2020/09/28 19:25","60","60","50","60","150","170","170","120","100","80","70","80","160","170","160","130","120","110"
"12746","2020/09/28 19:25","50","60","40","50","150","170","170","120","90","80","70","80","150","180","180","120","120","110"
"15041","2020/09/28 19:25","70","80","70","70","140","170","180","130","110","90","70","80","140","170","170","130","120","110"
"15076","2020/09/28 19:25","80","70","70","70","140","180","170","130","120","100","90","80","150","190","190","150","130","120"
"13061","2020/09/28 19:25","150","140","160","160","170","200","190","160","160","160","140","140","170","180","160","130","120","120"
"13086","2020/09/28 19:25","150","150","150","140","180","190","190","160","150","150","130","130","170","190","170","140","130","130"
"13121","2020/09/28 19:25","150","140","130","130","180","200","200","160","140","130","120","130","170","200","180","150","130","130"
"13146","2020/09/28 19:25","150","150","150","150","170","200","190","150","150","160","150","160","180","190","190","160","150","130"
"13181","2020/09/28 19:25","130","140","140","130","190","210","200","150","130","140","120","120","160","200","190","160","140","140"
"13261","2020/09/28 19:25","70","70","80","90","160","200","190","130","110","100","100","90","170","210","210","150","120","110"
"13277","2020/09/28 19:25","120","110","100","90","150","200","200","160","150","130","110","110","170","200","200","170","150","130"
"13311","2020/09/28 19:25","110","110","100","120","180","210","200","150","140","130","120","120","180","210","200","160","150","130"
"13321","2020/09/28 19:25","80","80","70","60","140","180","190","140","130","110","100","90","170","210","190","150","120","110"
"14026","2020/09/28 19:25","110","110","100","100","170","190","200","160","140","120","120","110","180","200","190","170","150","130"
"14071","2020/09/28 19:25","80","80","70","80","170","190","190","140","130","120","110","100","180","210","190","160","140","130"
"14101","2020/09/28 19:25","90","90","80","80","170","190","190","150","140","130","120","110","170","200","200","150","140","130"
"14116","2020/09/28 19:25","100","90","80","100","180","200","190","150","140","130","120","120","190","220","180","150","150","140"
"14121","2020/09/28 19:25","90","90","90","90","160","200","190","150","140","120","120","110","170","200","180","150","150","130"
"14136","2020/09/28 19:25","90","90","80","80","170","200","180","150","140","130","120","110","170","200","190","140","140","130"
"14163","2020/09/28 19:25","120","120","110","110","170","200","200","170","150","150","140","130","170","200","190","180","170","150"
"14206","2020/09/28 19:25","80","90","70","70","170","190","180","140","130","120","100","100","160","200","180","140","130","120"
"14286","2020/09/28 19:25","100","110","100","100","150","180","180","140","130","130","120","120","170","170","160","140","140","120"
"15116","2020/09/28 19:25","80","90","60","60","150","180","190","140","130","110","100","90","160","180","180","150","140","120"
"15161","2020/09/28 19:25","80","90","80","70","150","180","190","140","120","110","110","100","160","190","180","150","140","120"
"15231","2020/09/28 19:25","70","80","70","60","150","180","180","140","120","110","100","90","170","200","190","150","130","110"
"15241","2020/09/28 19:25","80","90","80","80","150","180","180","150","120","120","110","100","170","190","180","150","140","120"
"15251","2020/09/28 19:25","80","80","70","70","150","180","180","150","120","100","100","100","180","200","190","140","150","120"
"15311","2020/09/28 19:25","80","80","70","80","160","190","180","140","120","120","120","110","170","210","210","160","140","120"
"15321","2020/09/28 19:25","80","90","80","70","160","190","190","150","130","120","120","100","170","200","200","160","140","120"
"15356","2020/09/28 19:25","100","100","90","90","170","190","180","150","140","130","120","120","180","200","200","150","150","130"
"15431","2020/09/28 19:25","100","100","90","100","170","200","180","150","140","130","120","110","160","190","190","150","140","130"
"15442","2020/09/28 19:25","70","70","70","80","160","190","180","120","110","110","100","110","170","190","190","130","130","120"
"16026","2020/09/28 19:25","100","120","110","100","190","210","200","130","110","110","110","110","180","190","190","140","130","120"
"16061","2020/09/28 19:25","150","150","140","150","190","210","190","160","150","150","140","130","170","200","200","160","150","150"
"16076","2020/09/28 19:25","100","110","100","110","190","200","190","150","130","120","110","110","170","200","190","150","130","120"
"16091","2020/09/28 19:25","120","120","110","120","180","200","200","160","150","140","130","130","180","200","200","170","160","150"
"16156","2020/09/28 19:25","110","110","100","100","190","200","190","160","140","130","120","120","190","200","200","160","130","110"
"16206","2020/09/28 19:25","100","100","80","80","160","190","170","150","130","110","90","80","170","200","190","150","130","120"
"16217","2020/09/28 19:25","100","100","90","90","170","190","180","150","130","110","110","90","150","200","190","150","130","110"
"16252","2020/09/28 19:25","110","110","110","120","180","190","180","150","130","120","120","120","180","200","200","160","150","140"
"16281","2020/09/28 19:25","80","90","80","70","150","170","170","130","110","110","100","100","150","170","160","130","110","100"
"16286","2020/09/28 19:25","60","70","70","80","170","190","190","130","100","100","90","90","150","180","180","130","110","100"
"16321","2020/09/28 19:25","90","90","70","70","180","170","170","140","120","100","90","80","160","210","200","150","140","120"
"17036","2020/09/28 19:25","100","110","110","110","140","190","200","160","130","120","110","120","180","190","180","150","140","130"
"17076","2020/09/28 19:25","60","90","80","100","140","180","190","150","120","120","110","110","170","190","180","140","130","130"
"17091","2020/09/28 19:25","80","90","90","100","140","180","180","150","140","120","100","100","170","200","180","130","130","120"
"17112","2020/09/28 19:25","100","100","110","100","130","210","210","180","150","130","120","130","180","190","180","150","140","140"
"17166","2020/09/28 19:25","70","70","70","70","140","180","180","140","120","110","100","120","170","190","190","140","140","130"
"17196","2020/09/28 19:25","60","60","70","70","130","170","180","140","120","110","90","90","150","200","180","130","120","130"
"17246","2020/09/28 19:25","70","80","70","80","140","190","180","150","120","110","110","120","170","190","190","150","140","120"
"17306","2020/09/28 19:25","70","50","50","50","140","180","180","150","120","100","90","100","170","200","190","140","130","130"
"17316","2020/09/28 19:25","70","60","50","50","140","170","170","140","100","100","90","100","180","200","180","140","130","120"
"17341","2020/09/28 19:25","90","90","100","110","160","180","160","140","140","140","130","130","170","190","170","150","150","140"
"17351","2020/09/28 19:25","80","90","70","80","160","210","190","130","110","110","110","110","170","180","180","130","110","100"
"17482","2020/09/28 19:25","70","70","60","70","120","170","170","140","120","100","90","90","160","180","170","130","120","110"
"17501","2020/09/28 19:25","50","50","50","40","120","180","180","140","110","80","80","90","170","190","180","150","130","120"
"17521","2020/09/28 19:25","70","60","50","50","130","160","160","150","120","110","100","100","160","190","180","160","140","120"
"17546","2020/09/28 19:25","70","90","70","90","160","170","150","140","140","130","120","120","170","190","180","140","120","100"
"17561","2020/09/28 19:25","80","90","70","80","180","200","190","140","130","110","110","110","170","190","180","150","130","100"
"17596","2020/09/28 19:25","50","50","50","50","120","170","170","130","110","90","80","90","160","180","170","140","120","110"
"17607","2020/09/28 19:25","60","70","60","50","130","170","170","140","110","100","90","100","170","190","180","140","130","120"
"17631","2020/09/28 19:25","70","70","60","60","150","160","150","130","120","110","110","110","160","190","180","140","100","90"
"17717","2020/09/28 19:25","70","70","60","70","150","160","170","140","110","90","90","90","150","180","180","130","100","90"
