"id","dt","2020072106","2020072109","2020072112","2020072115","2020072118","2020072121","2020072124","2020072203","2020072206","2020072209","2020072212","2020072215","2020072218","2020072221","2020072224","2020072303","2020072306","2020072309","2020072312","2020072315","2020072318","2020072321","2020072324"
"11001","2020/07/21 04:25","170","180","190","180","170","160","160","170","170","190","200","200","180","160","160","160","160","170","190","180","160","160","160"
"11016","2020/07/21 04:25","190","210","220","200","180","180","170","170","180","200","200","200","180","170","170","170","170","180","200","190","170","160","170"
"11046","2020/07/21 04:25","200","220","210","210","180","190","180","170","180","200","210","220","180","170","170","160","160","190","200","200","170","160","160"
"11076","2020/07/21 04:25","170","190","190","190","170","170","160","160","170","180","190","210","170","170","170","170","170","170","180","170","160","160","170"
"11121","2020/07/21 04:25","160","220","230","190","170","160","160","160","170","210","200","210","170","170","160","160","160","170","200","210","170","160","150"
"11151","2020/07/21 04:25","210","220","230","230","200","190","180","170","190","220","240","240","210","180","170","160","180","210","230","240","200","170","160"
"11176","2020/07/21 04:25","180","240","220","220","180","170","160","160","170","200","230","220","180","170","170","160","170","190","220","210","180","160","160"
"11206","2020/07/21 04:25","180","220","210","200","170","170","160","170","170","190","210","210","180","170","170","170","170","180","190","190","170","160","170"
"11276","2020/07/21 04:25","190","250","240","220","180","160","160","160","170","190","210","210","190","180","170","170","170","190","220","210","190","170","170"
"11291","2020/07/21 04:25","180","200","190","190","180","180","170","180","180","200","200","210","190","180","180","180","180","190","180","170","170","180","180"
"11316","2020/07/21 04:25","180","230","220","200","170","160","160","160","170","190","210","210","190","180","180","170","180","200","200","190","180","180","180"
"12011","2020/07/21 04:25","190","260","250","240","190","170","170","170","180","200","230","230","210","190","180","170","190","200","220","230","190","180","180"
"12041","2020/07/21 04:25","190","240","250","220","190","170","170","170","170","200","210","220","210","190","190","180","180","190","210","200","190","180","180"
"12141","2020/07/21 04:25","190","240","260","240","220","190","190","180","190","190","210","240","230","220","200","180","190","210","240","230","210","190","180"
"12181","2020/07/21 04:25","190","250","260","250","210","180","180","180","190","190","220","250","230","210","200","180","190","220","240","250","210","190","180"
"12231","2020/07/21 04:25","170","250","270","250","200","180","180","180","180","190","230","240","220","210","190","180","190","220","240","230","190","190","170"
"12261","2020/07/21 04:25","200","250","270","260","210","190","180","180","180","190","220","240","230","220","200","190","200","220","250","250","210","190","180"
"12266","2020/07/21 04:25","190","250","270","260","220","200","200","190","190","190","230","240","230","220","200","190","200","220","260","260","220","200","190"
"12301","2020/07/21 04:25","200","250","270","250","220","190","180","180","190","200","230","240","240","220","210","190","200","220","250","260","230","190","190"
"12386","2020/07/21 04:25","190","250","260","250","200","190","190","180","180","190","230","240","230","220","200","190","200","230","250","250","230","210","200"
"12396","2020/07/21 04:25","200","250","270","250","210","190","180","180","190","200","220","230","220","220","200","190","200","230","260","260","220","210","200"
"12411","2020/07/21 04:25","190","240","260","240","210","190","190","180","180","180","210","220","220","200","180","170","190","220","260","250","210","200","180"
"12442","2020/07/21 04:25","200","240","260","240","200","200","190","190","190","200","220","230","230","220","210","200","200","220","260","260","220","220","210"
"12451","2020/07/21 04:25","200","250","280","260","220","200","200","190","190","200","230","240","220","220","210","190","200","220","270","260","220","220","210"
"12512","2020/07/21 04:25","200","250","270","240","200","190","180","180","190","190","220","230","210","200","180","180","190","220","250","240","210","200","190"
"12551","2020/07/21 04:25","190","250","260","230","180","190","180","180","180","190","210","220","210","200","190","170","190","230","250","240","220","210","200"
"12596","2020/07/21 04:25","200","250","270","240","190","190","180","180","190","190","220","220","220","210","200","180","200","240","270","260","220","210","210"
"12626","2020/07/21 04:25","200","250","270","240","190","190","170","170","180","190","220","240","210","210","190","180","200","230","250","240","210","210","200"
"12632","2020/07/21 04:25","180","250","270","240","190","180","170","170","180","180","220","230","210","200","180","170","190","230","250","240","200","200","190"
"12691","2020/07/21 04:25","170","240","250","230","190","170","160","160","170","180","200","200","190","180","170","170","190","210","230","220","180","180","170"
"12746","2020/07/21 04:25","190","240","260","230","180","170","170","180","180","190","220","240","210","190","180","180","190","220","240","230","190","190","180"
"15041","2020/07/21 04:25","190","240","260","240","190","180","180","170","170","180","210","230","210","200","180","170","180","210","220","230","200","180","160"
"15076","2020/07/21 04:25","190","240","260","240","200","190","180","180","180","190","220","240","230","220","200","190","200","220","240","250","220","200","190"
"13061","2020/07/21 04:25","200","260","230","230","200","170","170","170","180","210","240","230","200","170","170","160","180","210","240","230","190","160","160"
"13086","2020/07/21 04:25","200","250","240","250","210","190","190","180","180","210","250","250","210","190","180","180","190","220","240","240","200","180","170"
"13121","2020/07/21 04:25","220","260","240","240","200","190","180","170","180","200","230","260","220","190","180","180","200","230","240","250","210","180","170"
"13146","2020/07/21 04:25","210","220","240","220","200","190","190","180","180","200","220","250","210","190","180","180","190","210","230","230","200","180","180"
"13181","2020/07/21 04:25","220","260","240","220","190","190","190","190","190","200","230","230","220","210","200","190","210","230","230","240","220","200","190"
"13261","2020/07/21 04:25","200","250","260","230","190","180","170","180","190","200","230","250","230","210","190","180","210","250","260","270","220","190","180"
"13277","2020/07/21 04:25","210","260","260","220","180","180","180","190","180","210","230","240","210","220","210","200","210","250","240","240","210","210","200"
"13311","2020/07/21 04:25","210","250","240","230","190","200","200","190","190","210","220","240","220","210","200","190","220","240","250","240","220","210","200"
"13321","2020/07/21 04:25","210","250","240","210","170","180","170","180","180","190","220","250","220","210","200","190","200","240","250","240","220","200","200"
"14026","2020/07/21 04:25","220","240","220","210","190","190","190","200","200","200","210","240","230","210","200","200","210","240","240","250","230","220","200"
"14071","2020/07/21 04:25","200","230","220","200","180","180","190","190","190","200","220","250","220","200","190","190","210","240","260","250","220","210","190"
"14101","2020/07/21 04:25","190","220","220","200","170","160","170","180","190","210","230","240","210","190","190","190","210","240","270","260","220","200","200"
"14116","2020/07/21 04:25","210","250","230","210","200","190","210","200","210","240","240","270","220","200","190","190","220","250","260","240","220","200","200"
"14121","2020/07/21 04:25","190","230","210","190","180","170","180","180","180","210","220","240","200","180","180","190","210","240","260","230","210","190","200"
"14136","2020/07/21 04:25","180","210","210","200","170","170","180","180","190","210","230","230","200","180","180","190","210","240","270","250","210","200","200"
"14163","2020/07/21 04:25","200","240","220","200","190","180","190","190","190","230","240","240","220","210","210","200","220","240","260","250","230","220","220"
"14206","2020/07/21 04:25","180","200","210","190","170","170","180","180","180","190","220","240","200","180","180","180","200","230","250","250","210","200","200"
"14286","2020/07/21 04:25","170","180","180","170","160","160","160","170","170","180","190","220","190","180","180","170","190","210","230","220","200","190","190"
"15116","2020/07/21 04:25","200","250","250","220","190","180","170","170","180","200","220","240","220","210","200","190","210","230","250","250","220","210","200"
"15161","2020/07/21 04:25","190","240","250","220","180","180","180","180","180","190","220","230","220","210","200","200","210","220","250","240","220","210","200"
"15231","2020/07/21 04:25","190","240","240","210","180","170","180","180","180","190","210","250","230","210","190","190","200","230","260","260","220","210","200"
"15241","2020/07/21 04:25","200","240","250","220","180","180","170","180","180","200","210","240","220","220","200","190","200","230","250","240","220","210","200"
"15251","2020/07/21 04:25","200","240","260","230","200","190","190","190","190","200","220","230","220","220","200","190","200","230","250","250","220","220","210"
"15311","2020/07/21 04:25","180","210","210","200","180","170","180","180","180","200","210","240","210","190","190","200","210","240","270","260","220","200","200"
"15321","2020/07/21 04:25","200","240","240","210","180","170","170","180","190","210","220","240","210","210","200","200","210","240","260","250","220","210","210"
"15356","2020/07/21 04:25","200","230","230","210","180","170","170","180","190","200","230","240","200","200","190","190","210","240","270","260","220","210","200"
"15431","2020/07/21 04:25","180","210","220","190","170","170","170","180","180","200","240","240","200","190","190","180","200","230","250","250","220","200","200"
"15442","2020/07/21 04:25","190","230","240","200","170","170","170","180","180","200","240","240","200","180","180","170","190","230","240","230","210","190","190"
"16026","2020/07/21 04:25","190","220","230","220","200","200","190","200","210","240","230","250","220","190","180","180","200","230","240","250","210","190","180"
"16061","2020/07/21 04:25","210","220","220","210","200","200","210","200","200","220","230","260","230","210","200","190","200","230","250","260","220","210","200"
"16076","2020/07/21 04:25","210","240","240","230","200","190","190","190","200","230","250","250","230","200","190","190","210","230","250","240","220","190","190"
"16091","2020/07/21 04:25","210","230","230","230","200","200","200","200","210","230","220","260","230","210","200","200","210","230","250","250","220","210","210"
"16156","2020/07/21 04:25","220","230","230","210","200","200","200","200","210","240","220","240","220","210","200","190","210","250","240","240","220","200","200"
"16206","2020/07/21 04:25","190","220","220","200","180","180","190","200","200","200","210","240","210","210","200","190","210","230","240","250","220","200","200"
"16217","2020/07/21 04:25","210","220","230","220","190","180","190","190","200","210","220","240","200","200","190","200","210","230","250","240","210","190","200"
"16252","2020/07/21 04:25","190","180","190","190","180","180","190","190","200","200","210","240","210","200","200","200","220","230","230","240","220","200","200"
"16281","2020/07/21 04:25","180","190","220","200","170","160","170","170","170","190","200","210","200","180","170","170","180","200","230","220","200","180","180"
"16286","2020/07/21 04:25","170","230","210","200","170","170","180","180","180","210","220","230","210","200","190","190","190","220","240","240","210","190","190"
"16321","2020/07/21 04:25","190","190","190","190","180","190","190","200","190","190","220","230","200","210","200","190","200","230","240","230","210","200","200"
"17036","2020/07/21 04:25","180","200","210","190","180","180","170","170","180","190","210","210","190","200","190","170","190","200","190","190","180","180","170"
"17076","2020/07/21 04:25","180","220","220","200","180","170","170","160","180","200","220","210","200","190","180","170","190","210","210","200","180","180","170"
"17091","2020/07/21 04:25","160","240","260","220","180","160","150","150","160","190","220","220","210","190","180","170","180","210","220","200","190","180","170"
"17112","2020/07/21 04:25","190","210","240","220","190","180","180","190","190","200","210","220","210","200","200","190","190","210","210","210","180","190","190"
"17166","2020/07/21 04:25","190","220","240","230","190","180","180","180","190","210","230","240","220","200","200","190","200","220","230","220","200","190","190"
"17196","2020/07/21 04:25","160","240","260","230","170","160","150","160","160","190","220","220","210","190","170","170","170","210","240","220","180","180","170"
"17246","2020/07/21 04:25","170","230","250","250","200","180","170","170","170","200","210","240","220","200","190","180","200","240","260","260","210","180","180"
"17306","2020/07/21 04:25","180","240","250","240","180","170","170","170","190","210","210","240","220","210","200","190","190","210","230","220","200","200","190"
"17316","2020/07/21 04:25","190","240","270","250","180","170","170","160","180","200","210","230","210","200","190","180","180","220","230","210","200","190","190"
"17341","2020/07/21 04:25","170","220","230","220","230","200","180","170","180","200","200","240","220","200","190","180","200","230","220","220","190","190","180"
"17351","2020/07/21 04:25","180","230","260","250","200","170","170","160","160","180","190","210","190","180","180","170","190","210","230","240","200","170","170"
"17482","2020/07/21 04:25","180","240","250","220","190","180","160","160","170","200","220","220","200","180","170","160","170","220","230","210","180","170","170"
"17501","2020/07/21 04:25","170","250","270","250","200","180","170","160","180","200","210","230","220","200","190","180","180","220","240","220","210","190","180"
"17521","2020/07/21 04:25","160","220","260","260","210","180","170","160","180","190","200","220","210","190","190","180","190","220","240","250","210","180","180"
"17546","2020/07/21 04:25","160","230","260","250","190","170","160","160","160","180","190","220","200","180","180","180","190","230","250","240","190","180","170"
"17561","2020/07/21 04:25","180","240","270","280","220","180","170","160","160","190","210","210","210","190","170","160","190","220","250","240","200","180","170"
"17596","2020/07/21 04:25","170","240","260","250","200","170","160","150","170","190","210","230","210","180","170","160","180","210","240","230","200","180","160"
"17607","2020/07/21 04:25","170","230","260","260","200","170","150","150","170","190","200","210","210","180","170","160","180","210","230","240","200","180","170"
"17631","2020/07/21 04:25","150","230","260","250","190","170","160","160","160","180","190","210","200","180","180","170","180","220","250","230","190","180","160"
"17717","2020/07/21 04:25","170","230","260","260","210","170","170","160","170","190","190","220","210","200","190","170","180","220","240","250","200","190","170"
"18038","2020/07/21 04:25","160","180","200","190","170","160","150","150","150","150","180","180","160","160","160","150","160","160","180","190","160","160","160"
"18136","2020/07/21 04:25","150","170","210","200","170","160","160","160","160","170","200","190","160","160","160","160","160","170","190","200","150","150","150"
"18161","2020/07/21 04:25","150","190","230","220","170","160","150","160","150","160","170","180","170","160","160","160","160","170","200","210","160","150","150"
"18171","2020/07/21 04:25","150","180","230","230","180","160","160","170","160","160","170","180","170","160","160","160","160","170","200","210","160","160","160"
"18256","2020/07/21 04:25","150","180","240","230","180","160","160","160","160","160","190","180","170","170","160","170","170","190","210","220","170","170","160"
"18273","2020/07/21 04:25","150","170","210","190","160","150","150","140","150","160","170","180","160","160","160","150","160","180","210","200","160","160","150"
"18281","2020/07/21 04:25","150","170","220","210","160","150","140","150","150","160","180","180","160","160","160","150","160","190","210","200","160","160","150"
"18311","2020/07/21 04:25","150","180","200","190","160","150","150","150","150","160","170","190","160","160","160","160","170","180","200","210","160","160","150"
"19021","2020/07/21 04:25","160","210","240","230","180","170","170","170","170","170","170","200","180","180","180","170","180","190","210","220","170","170","170"
"19051","2020/07/21 04:25","150","190","230","220","170","160","160","160","160","160","160","180","170","170","160","160","160","170","190","200","160","160","150"
"19076","2020/07/21 04:25","160","230","260","240","180","160","160","160","160","170","180","190","180","170","170","160","160","180","210","200","170","160","160"
"19151","2020/07/21 04:25","140","190","230","200","180","160","160","160","160","170","180","180","170","180","170","170","170","170","200","200","160","160","160"
"19191","2020/07/21 04:25","150","180","210","190","170","160","170","160","160","170","180","190","170","170","170","170","160","170","200","190","160","170","170"
"19261","2020/07/21 04:25","140","180","200","210","180","170","170","170","160","160","180","190","180","180","170","180","170","170","200","200","170","170","170"
"19311","2020/07/21 04:25","160","160","180","180","170","160","160","150","160","160","160","170","160","160","170","160","170","170","190","190","160","170","150"
"19376","2020/07/21 04:25","150","180","190","180","170","160","160","160","150","160","160","180","170","160","170","170","160","170","200","200","160","160","150"
"19416","2020/07/21 04:25","150","170","180","200","170","160","160","160","160","160","160","190","170","170","170","170","170","160","180","190","170","160","160"
"19432","2020/07/21 04:25","160","180","180","190","180","170","170","160","160","160","170","190","170","170","170","180","170","170","170","180","190","160","170"
"19451","2020/07/21 04:25","160","160","170","180","170","160","160","150","150","150","160","180","160","160","160","160","150","150","170","170","170","160","160"
"20146","2020/07/21 04:25","150","220","260","250","190","160","160","160","170","170","180","200","200","180","170","170","170","190","220","230","200","180","170"
"20186","2020/07/21 04:25","150","220","250","230","190","170","160","150","160","160","170","200","190","160","150","150","160","190","210","200","180","160","160"
"20266","2020/07/21 04:25","170","200","250","220","170","160","160","160","160","150","180","190","170","160","170","170","160","180","210","200","180","170","160"
"20276","2020/07/21 04:25","160","220","260","240","190","170","170","170","170","180","190","200","190","180","180","180","180","200","230","220","200","190","170"
"20341","2020/07/21 04:25","160","210","250","230","180","170","160","160","170","180","180","190","180","180","180","180","180","190","220","210","190","180","170"
"20356","2020/07/21 04:25","180","210","240","240","190","170","160","150","170","170","180","210","190","180","170","170","180","200","210","220","190","180","170"
"20361","2020/07/21 04:25","180","210","250","240","190","170","160","160","160","170","190","210","190","180","180","170","180","190","220","220","180","170","170"
"20371","2020/07/21 04:25","160","200","240","220","170","160","160","160","150","160","190","200","190","180","180","180","170","190","210","210","180","170","170"
"20421","2020/07/21 04:25","170","210","250","240","190","160","160","160","160","160","190","200","200","180","180","180","180","190","220","220","180","170","170"
"20432","2020/07/21 04:25","170","210","240","230","170","160","160","160","170","170","200","210","190","180","180","180","180","190","220","220","180","180","170"
"20441","2020/07/21 04:25","160","190","240","220","170","160","160","160","160","160","190","210","190","170","180","180","180","190","210","210","180","170","160"
"20506","2020/07/21 04:25","160","190","210","220","180","170","170","170","160","160","200","220","200","180","180","190","180","180","210","200","180","170","170"
"20556","2020/07/21 04:25","150","200","230","230","180","170","160","170","160","170","190","210","190","180","170","180","180","190","210","210","180","170","160"
"20601","2020/07/21 04:25","170","210","220","230","180","170","150","150","150","160","190","210","180","170","170","170","170","190","200","210","170","160","150"
"20606","2020/07/21 04:25","160","210","220","230","180","170","150","150","150","170","190","220","180","170","170","180","170","190","200","200","170","170","150"
"20631","2020/07/21 04:25","170","190","210","210","170","170","160","160","160","170","200","220","190","180","180","170","180","180","200","190","170","160","160"
"20696","2020/07/21 04:25","150","200","220","220","180","160","160","160","160","170","190","220","190","180","170","180","180","190","190","190","170","170","160"
"20751","2020/07/21 04:25","170","180","220","220","180","160","160","170","160","170","190","220","180","170","170","180","180","180","200","190","160","150","160"
