"id","dt","2020101109","2020101112","2020101115","2020101118","2020101121","2020101124","2020101203","2020101206","2020101209","2020101212","2020101215","2020101218","2020101221","2020101224","2020101303","2020101306","2020101309","2020101312","2020101315","2020101318","2020101321","2020101324"
"11001","2020/10/11 06:25","140","150","150","120","100","80","110","100","140","160","160","130","120","100","110","120","150","140","130","90","80","70"
"11016","2020/10/11 06:25","130","160","160","120","100","100","120","110","150","170","170","140","110","110","110","120","140","150","130","90","80","80"
"11046","2020/10/11 06:25","160","170","160","120","130","140","120","130","160","180","170","160","110","100","100","90","140","140","120","70","70","70"
"11076","2020/10/11 06:25","120","150","150","110","90","70","70","90","140","170","160","130","120","110","120","110","140","140","120","70","50","50"
"11121","2020/10/11 06:25","110","140","140","100","80","70","80","90","150","170","160","130","120","100","100","100","140","150","120","60","30","10"
"11151","2020/10/11 06:25","140","160","160","90","110","130","130","140","160","180","170","140","110","110","110","120","130","140","130","80","70","70"
"11176","2020/10/11 06:25","120","140","140","110","90","90","90","90","150","170","160","140","140","110","100","90","140","140","120","60","50","30"
"11206","2020/10/11 06:25","120","160","150","100","100","90","80","80","140","180","160","140","130","110","110","120","140","140","130","80","60","60"
"11276","2020/10/11 06:25","110","150","150","90","100","60","60","70","140","170","160","120","120","100","120","120","150","140","140","70","40","20"
"11291","2020/10/11 06:25","140","150","150","120","100","90","90","110","150","180","180","130","120","120","120","140","150","150","150","100","70","70"
"11316","2020/10/11 06:25","90","170","160","90","80","50","60","70","140","180","160","130","120","100","110","130","170","150","140","80","60","40"
"12011","2020/10/11 06:25","110","160","150","110","90","60","70","90","150","180","170","130","120","110","100","110","140","150","130","80","50","30"
"12041","2020/10/11 06:25","90","140","150","110","90","90","80","80","120","170","160","130","130","110","100","120","140","150","150","90","60","50"
"12141","2020/10/11 06:25","80","130","140","110","90","80","60","70","120","170","150","120","120","110","100","120","140","150","140","90","70","40"
"12181","2020/10/11 06:25","90","140","150","100","90","80","70","80","120","170","160","120","120","110","100","110","140","150","140","90","70","40"
"12231","2020/10/11 06:25","80","150","150","90","80","50","40","60","120","170","150","120","110","100","100","140","150","150","130","90","60","30"
"12261","2020/10/11 06:25","90","140","150","110","90","80","70","60","140","180","160","130","130","110","110","120","150","150","140","90","70","50"
"12266","2020/10/11 06:25","100","150","150","110","90","80","60","70","140","170","160","120","120","120","120","120","140","140","140","80","60","40"
"12301","2020/10/11 06:25","100","150","150","120","100","90","100","100","150","180","160","130","140","120","130","120","140","150","140","90","70","50"
