"id","dt","2020081006","2020081009","2020081012","2020081015","2020081018","2020081021","2020081024","2020081103","2020081106","2020081109","2020081112","2020081115","2020081118","2020081121","2020081124","2020081203","2020081206","2020081209","2020081212","2020081215","2020081218","2020081221","2020081224"
"11001","2020/08/10 05:25","190","190","200","180","190","200","200","190","190","190","190","180","190","180","180","190","200","230","260","260","220","200","190"
"11016","2020/08/10 05:25","180","210","220","200","200","210","210","200","200","190","210","220","220","180","180","190","200","240","250","240","230","210","200"
"11046","2020/08/10 05:25","200","210","200","190","210","210","200","190","190","200","210","220","220","180","180","200","210","240","240","250","210","200","200"
"11076","2020/08/10 05:25","150","190","200","190","180","200","200","180","180","200","190","180","200","210","180","180","190","230","260","250","210","200","190"
"11121","2020/08/10 05:25","150","200","210","200","200","210","210","200","200","200","250","240","220","210","170","180","190","230","260","240","220","200","200"
"11151","2020/08/10 05:25","200","220","220","210","230","220","220","200","200","210","230","240","220","190","190","200","220","240","260","250","220","210","200"
"11176","2020/08/10 05:25","160","200","210","210","200","210","210","200","210","210","250","240","220","210","170","190","200","230","250","240","220","200","200"
"11206","2020/08/10 05:25","180","210","220","210","190","200","210","210","200","200","230","220","210","230","180","190","210","240","270","260","220","220","210"
"11276","2020/08/10 05:25","150","210","220","220","210","210","230","220","220","230","260","270","240","230","190","190","200","250","280","270","230","210","210"
"11291","2020/08/10 05:25","180","220","200","200","190","200","210","200","200","220","200","190","210","230","200","200","210","230","260","250","220","220","220"
"11316","2020/08/10 05:25","150","210","220","210","200","210","220","220","220","240","270","270","240","230","210","200","200","250","270","260","230","220","210"
"12011","2020/08/10 05:25","170","220","220","210","210","220","220","210","220","240","270","260","240","220","190","190","200","250","280","260","240","210","210"
"12041","2020/08/10 05:25","160","200","210","200","200","210","220","220","210","230","260","260","240","230","190","200","200","240","260","250","230","220","200"
"12141","2020/08/10 05:25","160","200","220","210","210","210","210","200","200","240","270","270","240","220","210","190","190","240","250","260","230","210","200"
"12181","2020/08/10 05:25","170","200","220","210","210","200","210","210","210","260","270","270","240","220","200","190","190","240","250","250","220","210","200"
"12231","2020/08/10 05:25","170","210","230","230","210","200","210","210","220","260","280","280","250","210","200","190","190","240","250","250","230","210","200"
"12261","2020/08/10 05:25","180","210","220","230","210","200","210","210","220","260","280","280","250","210","200","200","200","230","240","250","230","200","200"
"12266","2020/08/10 05:25","180","210","230","230","220","220","210","210","220","260","280","290","250","220","210","200","200","230","250","250","230","210","200"
"12301","2020/08/10 05:25","200","220","220","230","220","220","220","220","230","270","290","290","250","220","210","210","210","240","250","250","240","220","220"
"12386","2020/08/10 05:25","200","220","220","230","240","230","220","220","230","270","290","290","250","220","220","210","210","230","250","250","230","220","200"
"12396","2020/08/10 05:25","200","210","230","230","220","220","210","220","230","270","290","290","250","220","200","200","200","230","250","260","230","220","210"
"12411","2020/08/10 05:25","180","210","220","210","220","210","220","210","210","250","280","270","230","220","200","190","200","220","240","250","220","210","200"
"12442","2020/08/10 05:25","210","210","220","230","230","220","220","220","230","260","280","280","250","230","210","200","210","230","260","260","230","230","220"
"12451","2020/08/10 05:25","200","220","240","240","230","230","230","220","240","270","290","300","250","230","210","210","210","230","260","260","230","220","210"
"12512","2020/08/10 05:25","200","220","230","240","220","220","220","210","230","260","280","290","240","220","200","200","200","220","250","260","220","210","200"
"12551","2020/08/10 05:25","200","220","220","220","220","220","210","210","220","260","280","270","240","230","210","190","200","220","250","260","230","210","200"
"12596","2020/08/10 05:25","200","220","240","240","220","210","220","220","230","270","290","280","250","240","220","210","210","240","270","270","240","220","210"
"12626","2020/08/10 05:25","190","220","240","240","230","230","230","220","220","270","300","270","250","240","220","210","210","240","280","270","240","220","210"
"12632","2020/08/10 05:25","200","220","240","240","220","220","220","220","220","270","290","280","250","230","210","200","200","250","270","270","230","210","200"
"12691","2020/08/10 05:25","180","210","240","240","220","220","220","210","210","260","280","270","240","230","220","200","200","250","260","260","230","220","200"
"12746","2020/08/10 05:25","180","200","240","230","210","200","210","200","210","250","280","260","220","220","210","200","190","250","250","260","230","210","200"
"15041","2020/08/10 05:25","170","200","210","200","200","200","200","200","210","240","250","260","220","200","180","180","180","220","220","230","210","190","190"
"15076","2020/08/10 05:25","190","210","220","220","210","220","210","210","220","250","280","280","250","210","200","200","200","230","230","240","220","210","200"
"13061","2020/08/10 05:25","190","210","220","210","210","220","220","210","220","230","260","240","230","210","190","200","210","240","250","240","220","200","210"
"13086","2020/08/10 05:25","180","220","230","220","220","220","220","220","220","240","270","260","240","220","200","200","210","250","260","240","230","220","220"
"13121","2020/08/10 05:25","190","220","230","220","220","230","220","230","240","250","280","280","240","220","210","200","210","240","250","240","230","220","220"
"13146","2020/08/10 05:25","210","210","210","200","200","220","210","210","210","220","230","230","210","210","190","200","220","240","230","230","210","210","210"
"13181","2020/08/10 05:25","210","220","220","230","230","230","220","230","230","260","290","260","240","220","210","200","200","240","250","240","230","220","220"
"13261","2020/08/10 05:25","200","220","210","220","220","210","220","220","230","250","280","280","240","210","190","190","210","240","240","250","220","210","220"
"13277","2020/08/10 05:25","220","220","210","210","240","220","210","220","220","260","290","270","230","220","220","200","200","230","250","240","220","230","220"
"13311","2020/08/10 05:25","210","230","240","250","230","230","220","230","230","270","290","270","240","230","220","200","210","230","250","250","240","230","220"
"13321","2020/08/10 05:25","200","220","210","220","220","210","210","210","230","260","280","260","240","210","200","190","190","230","240","250","220","210","210"
"14026","2020/08/10 05:25","220","210","220","230","230","230","230","220","230","260","290","270","240","230","210","200","200","240","240","250","230","230","210"
"14071","2020/08/10 05:25","200","210","230","230","220","220","220","210","230","260","290","280","240","220","210","190","200","240","250","260","230","210","200"
"14101","2020/08/10 05:25","200","210","220","220","210","210","210","220","230","260","280","260","230","200","190","200","210","230","260","270","230","210","200"
"14116","2020/08/10 05:25","200","230","260","250","240","220","200","200","230","280","310","280","250","220","210","190","210","260","280","280","240","220","200"
"14121","2020/08/10 05:25","200","220","240","230","220","210","210","200","230","260","290","270","240","220","200","190","210","240","260","270","230","200","200"
"14136","2020/08/10 05:25","200","220","230","230","210","210","220","220","230","260","280","270","230","210","190","190","210","240","270","280","230","200","200"
"14163","2020/08/10 05:25","200","220","240","240","230","230","230","230","240","270","290","280","260","240","220","220","220","260","270","280","250","240","220"
"14206","2020/08/10 05:25","190","210","210","220","210","210","210","220","230","250","270","260","230","210","190","180","210","240","270","270","230","200","190"
"14286","2020/08/10 05:25","190","210","200","200","210","210","220","220","220","240","260","250","230","210","220","200","200","230","240","240","220","220","200"
"15116","2020/08/10 05:25","200","220","220","220","220","220","210","220","230","260","300","280","240","200","190","200","200","230","240","240","220","210","210"
"15161","2020/08/10 05:25","200","220","230","230","230","220","220","220","230","260","290","280","240","220","210","200","200","230","250","260","220","210","210"
"15231","2020/08/10 05:25","210","210","220","230","220","210","210","210","220","250","290","280","240","210","200","190","190","230","250","260","230","210","200"
"15241","2020/08/10 05:25","210","210","230","230","230","220","220","220","230","260","290","280","240","220","200","200","210","230","250","260","230","210","210"
"15251","2020/08/10 05:25","200","220","220","230","240","220","220","210","210","260","290","270","250","220","200","200","200","230","260","260","240","210","200"
"15311","2020/08/10 05:25","210","210","220","230","210","220","220","220","230","260","280","260","230","210","200","190","210","240","260","270","230","210","200"
"15321","2020/08/10 05:25","200","210","240","230","220","220","230","220","240","270","290","270","240","220","210","200","210","240","260","270","240","220","210"
"15356","2020/08/10 05:25","200","210","230","230","220","220","230","230","240","260","280","270","240","210","200","200","220","240","260","270","230","220","210"
"15431","2020/08/10 05:25","190","220","230","220","210","210","220","220","230","250","280","260","240","210","190","200","220","240","260","270","240","220","200"
"15442","2020/08/10 05:25","190","210","230","220","210","220","220","230","230","250","280","260","230","210","190","190","210","240","260","260","220","200","190"
"16026","2020/08/10 05:25","200","220","240","250","250","230","230","230","230","260","290","260","230","220","190","190","200","230","260","270","230","220","210"
"16061","2020/08/10 05:25","200","210","240","240","230","230","220","230","230","250","280","250","220","220","210","210","220","220","240","240","230","220","220"
"16076","2020/08/10 05:25","190","220","240","250","250","220","210","220","230","270","300","270","240","230","210","200","210","240","270","270","240","220","210"
"16091","2020/08/10 05:25","200","220","240","250","260","230","230","230","230","260","310","270","250","230","210","210","220","240","260","270","240","230","220"
"16156","2020/08/10 05:25","200","230","250","250","240","230","230","220","230","270","300","270","230","220","210","200","220","250","260","270","230","220","200"
"16206","2020/08/10 05:25","190","210","230","250","240","220","210","220","220","260","280","260","230","220","210","190","200","240","270","260","230","210","190"
"16217","2020/08/10 05:25","200","210","240","250","230","220","210","220","230","260","280","250","220","210","200","180","200","240","260","260","230","210","190"
"16252","2020/08/10 05:25","200","220","230","240","240","220","220","230","230","260","280","250","230","220","210","210","230","240","270","260","230","210","210"
"16281","2020/08/10 05:25","180","200","230","240","220","200","200","210","210","240","260","230","210","200","180","170","190","220","240","250","210","190","180"
"16286","2020/08/10 05:25","180","210","240","250","230","220","210","210","220","260","270","250","230","210","180","170","190","230","250","260","220","190","160"
"16321","2020/08/10 05:25","190","210","220","230","240","220","220","220","230","240","280","250","230","210","190","190","210","240","270","260","230","210","190"
"17036","2020/08/10 05:25","170","200","220","210","200","190","200","210","210","250","230","240","210","240","220","200","200","230","240","240","210","210","210"
"17076","2020/08/10 05:25","180","200","220","230","200","190","190","210","220","240","260","260","220","230","220","190","190","230","240","240","220","200","200"
"17091","2020/08/10 05:25","150","210","220","210","210","210","210","220","230","260","280","280","240","220","200","180","200","230","250","250","220","210","200"
"17112","2020/08/10 05:25","180","210","230","210","200","200","200","210","210","240","260","270","230","240","210","180","190","240","240","240","230","220","210"
"17166","2020/08/10 05:25","170","220","220","210","210","190","190","200","210","250","280","270","240","230","200","190","190","230","240","240","220","200","190"
"17196","2020/08/10 05:25","170","220","230","220","210","210","210","210","220","250","290","280","240","240","220","170","190","220","260","250","230","210","200"
"17246","2020/08/10 05:25","170","220","250","240","210","200","210","200","210","250","290","310","260","220","200","180","190","240","270","270","210","200","180"
"17306","2020/08/10 05:25","170","220","230","220","210","200","200","200","210","260","280","280","250","230","200","190","190","220","260","270","230","210","190"
"17316","2020/08/10 05:25","170","220","230","240","210","200","200","200","220","260","290","290","240","230","210","190","190","220","260","270","230","190","180"
"17341","2020/08/10 05:25","190","220","220","220","210","190","190","200","210","240","260","290","250","220","200","170","190","230","250","260","220","210","210"
"17351","2020/08/10 05:25","190","210","230","240","210","200","200","200","210","250","270","310","250","240","230","180","170","210","250","260","220","200","200"
"17482","2020/08/10 05:25","180","210","220","220","200","210","210","200","200","240","270","270","220","220","210","180","180","200","250","250","200","190","190"
