"id","dt","2020102012","2020102015","2020102018","2020102021","2020102024","2020102103","2020102106","2020102109","2020102112","2020102115","2020102118","2020102121","2020102124","2020102203","2020102206","2020102209","2020102212","2020102215","2020102218","2020102221","2020102224"
"11001","2020/10/20 09:25","90","90","50","60","50","50","60","100","130","130","100","90","90","100","100","130","150","160","140","130","120"
"11016","2020/10/20 09:25","100","90","60","60","70","50","50","100","140","140","120","110","110","110","110","130","160","170","140","140","130"
"11046","2020/10/20 09:25","120","90","40","60","60","70","90","130","140","140","120","110","120","120","110","150","170","160","140","140","130"
"11076","2020/10/20 09:25","100","90","30","10","10","0","0","90","120","120","80","50","70","80","90","130","150","150","120","110","100"
"11121","2020/10/20 09:25","100","90","30","20","0","0","10","100","130","130","90","70","70","60","90","130","150","160","120","120","110"
"11151","2020/10/20 09:25","110","100","40","50","50","60","80","120","140","140","120","120","130","120","120","140","170","160","140","140","140"
"11176","2020/10/20 09:25","100","90","40","30","10","10","20","90","130","130","100","70","70","80","90","130","160","160","130","130","120"
"11206","2020/10/20 09:25","100","100","50","30","10","20","30","80","110","120","70","60","70","80","100","120","150","150","120","120","110"
"11276","2020/10/20 09:25","100","90","30","10","0","0","0","70","110","120","70","50","50","60","80","120","150","150","120","130","120"
"11291","2020/10/20 09:25","90","90","60","40","30","20","30","90","100","120","90","60","70","80","100","130","140","150","120","110","120"
"11316","2020/10/20 09:25","100","110","40","10","0","0","0","70","100","120","60","40","30","50","80","130","150","160","120","110","100"
"12011","2020/10/20 09:25","110","100","50","20","0","0","10","80","120","130","80","50","40","50","70","120","160","160","130","130","120"
"12041","2020/10/20 09:25","100","100","40","20","10","0","20","60","100","110","70","60","70","80","90","110","140","150","120","130","120"
"12141","2020/10/20 09:25","100","110","50","30","10","10","0","40","90","100","70","60","40","60","70","110","140","150","120","130","110"
"12181","2020/10/20 09:25","120","110","50","20","10","0","0","50","90","110","60","50","40","70","80","110","150","150","110","110","100"
"12231","2020/10/20 09:25","100","100","40","10","0","0","0","50","100","100","40","30","20","60","60","120","150","150","110","110","100"
"12261","2020/10/20 09:25","130","110","60","30","20","0","0","50","90","110","70","50","50","80","90","130","150","150","120","120","110"
"12266","2020/10/20 09:25","120","110","50","30","10","0","0","70","90","90","50","40","30","60","70","130","160","150","110","110","100"
"12301","2020/10/20 09:25","120","110","60","30","20","10","0","60","90","100","70","60","60","90","90","130","160","160","130","130","120"
"12386","2020/10/20 09:25","120","120","50","20","10","0","0","50","110","110","60","30","30","50","70","120","160","150","110","100","110"
"12396","2020/10/20 09:25","120","120","60","30","20","0","0","50","90","100","60","40","40","60","80","120","150","150","120","110","110"
"12411","2020/10/20 09:25","100","100","50","20","0","0","0","40","80","80","40","20","20","20","50","110","140","150","100","90","90"
"12442","2020/10/20 09:25","120","110","80","60","40","20","10","60","110","110","90","70","60","80","90","130","160","160","140","120","130"
"12451","2020/10/20 09:25","130","120","70","50","30","20","10","70","100","110","80","70","70","80","90","130","150","150","130","120","120"
"12512","2020/10/20 09:25","120","110","40","30","10","0","0","70","90","90","50","50","60","80","90","120","150","150","110","110","110"
"12551","2020/10/20 09:25","140","120","50","30","10","0","0","60","100","100","70","60","60","80","90","120","140","150","110","110","120"
"12596","2020/10/20 09:25","120","120","70","50","20","10","0","60","100","110","70","70","80","100","110","140","150","150","130","120","120"
"12626","2020/10/20 09:25","120","120","70","50","20","10","0","50","110","110","80","60","70","100","110","130","150","150","120","120","120"
"12632","2020/10/20 09:25","120","120","60","30","0","0","0","80","100","110","60","60","70","80","90","130","140","150","110","110","120"
"12691","2020/10/20 09:25","120","110","60","30","0","0","0","70","110","100","70","40","40","60","80","110","140","140","110","90","110"
"12746","2020/10/20 09:25","120","120","50","10","10","0","0","50","110","100","50","30","60","70","60","100","140","150","100","100","120"
