"id","dt","2020082221","2020082224","2020082303","2020082306","2020082309","2020082312","2020082315","2020082318","2020082321","2020082324","2020082403","2020082406","2020082409","2020082412","2020082415","2020082418","2020082421","2020082424"
"11001","2020/08/22 19:25","150","150","150","170","200","210","210","180","160","150","150","180","200","200","200","160","150","150"
"11016","2020/08/22 19:25","170","160","160","170","210","210","200","190","180","170","150","170","200","220","210","180","160","160"
"11046","2020/08/22 19:25","170","170","160","180","210","210","210","190","180","180","170","180","200","210","200","170","170","180"
"11076","2020/08/22 19:25","150","130","140","150","210","220","220","170","140","130","130","140","190","200","190","160","150","140"
"11121","2020/08/22 19:25","130","110","130","140","190","200","190","170","140","130","120","140","210","230","230","170","140","120"
"11151","2020/08/22 19:25","150","150","150","170","210","220","210","190","160","150","160","170","210","230","210","190","170","160"
"11176","2020/08/22 19:25","140","130","130","140","190","190","200","170","150","130","120","130","200","240","230","190","150","130"
"11206","2020/08/22 19:25","160","130","140","160","210","230","220","190","150","130","110","120","180","210","200","160","150","140"
"11276","2020/08/22 19:25","130","110","100","130","190","210","210","170","140","120","90","110","190","250","240","180","140","130"
"11291","2020/08/22 19:25","160","140","140","160","200","220","210","190","160","140","110","140","190","210","190","160","160","150"
"11316","2020/08/22 19:25","140","120","90","110","190","200","210","170","130","90","80","100","200","240","220","170","140","130"
"12011","2020/08/22 19:25","120","110","90","140","190","210","210","180","140","110","80","110","190","240","240","200","150","140"
"12041","2020/08/22 19:25","140","130","110","140","180","200","210","170","140","90","90","120","190","250","240","190","150","140"
"12141","2020/08/22 19:25","150","130","120","130","180","200","200","170","110","100","110","120","190","230","240","210","160","140"
"12181","2020/08/22 19:25","130","130","120","120","190","190","200","170","120","120","120","130","190","230","240","210","160","130"
"12231","2020/08/22 19:25","120","110","100","130","190","200","200","180","130","110","110","120","200","230","230","200","170","140"
"12261","2020/08/22 19:25","140","140","120","140","190","210","220","180","130","120","120","130","200","220","230","200","170","140"
"12266","2020/08/22 19:25","120","120","110","130","190","210","210","190","140","120","120","140","210","230","230","200","180","150"
"12301","2020/08/22 19:25","130","120","130","150","200","220","220","200","130","130","130","140","210","220","230","200","170","150"
"12386","2020/08/22 19:25","110","100","100","130","200","220","220","180","130","110","110","130","210","230","240","200","160","150"
"12396","2020/08/22 19:25","130","110","110","130","200","220","220","200","150","130","120","140","210","230","240","200","180","160"
"12411","2020/08/22 19:25","110","100","80","110","180","210","210","180","130","110","110","120","190","220","220","190","170","160"
"12442","2020/08/22 19:25","150","130","120","130","200","220","220","200","160","140","140","150","210","240","240","230","200","180"
"12451","2020/08/22 19:25","130","130","110","140","200","230","240","210","160","150","140","150","200","240","240","210","190","180"
"12512","2020/08/22 19:25","110","120","100","130","200","220","220","190","150","140","120","140","200","230","230","200","180","170"
"12551","2020/08/22 19:25","130","120","90","110","200","220","220","190","150","140","120","150","210","230","240","210","180","170"
"12596","2020/08/22 19:25","160","140","120","130","200","230","230","210","170","160","140","150","210","240","250","230","200","190"
"12626","2020/08/22 19:25","150","130","110","130","200","220","230","200","180","160","150","160","210","240","240","220","200","190"
"12632","2020/08/22 19:25","150","130","120","130","200","220","220","190","160","170","160","170","210","240","240","210","190","190"
"12691","2020/08/22 19:25","130","120","110","130","190","220","230","190","160","170","170","180","200","220","220","200","190","170"
"12746","2020/08/22 19:25","100","110","120","120","190","230","230","190","160","180","150","150","190","230","230","200","190","180"
"15041","2020/08/22 19:25","110","100","90","110","170","210","220","140","90","90","80","100","190","210","210","180","150","120"
"15076","2020/08/22 19:25","130","120","110","130","190","220","220","170","120","120","110","130","210","220","220","210","160","150"
"13061","2020/08/22 19:25","110","120","140","170","200","210","210","180","140","110","110","130","220","240","250","190","150","140"
"13086","2020/08/22 19:25","120","130","120","150","210","220","220","180","140","100","90","120","210","240","240","200","160","150"
"13121","2020/08/22 19:25","120","120","120","150","210","220","220","180","130","110","100","150","230","240","240","200","170","160"
"13146","2020/08/22 19:25","160","170","160","170","200","220","220","180","170","170","160","170","210","240","230","190","180","170"
"13181","2020/08/22 19:25","150","140","120","150","210","230","220","190","150","120","110","140","210","240","230","200","180","160"
"13261","2020/08/22 19:25","110","110","110","140","200","220","210","170","130","110","110","140","230","250","260","210","170","160"
"13277","2020/08/22 19:25","160","140","120","130","190","210","210","190","160","150","130","140","210","230","240","210","190","170"
"13311","2020/08/22 19:25","120","120","120","130","200","220","220","180","150","140","140","160","220","230","240","210","180","170"
"13321","2020/08/22 19:25","110","120","120","130","190","220","200","170","150","130","120","140","210","260","250","210","170","170"
"14026","2020/08/22 19:25","120","140","130","150","210","220","220","180","150","140","140","180","220","240","240","220","190","180"
"14071","2020/08/22 19:25","120","130","140","160","220","240","230","170","150","140","130","180","220","240","250","200","180","180"
"14101","2020/08/22 19:25","150","160","160","170","210","240","240","180","170","170","160","180","210","240","240","200","190","180"
"14116","2020/08/22 19:25","150","140","130","150","230","250","240","190","180","150","150","170","240","270","260","210","190","180"
"14121","2020/08/22 19:25","140","150","140","160","220","240","230","180","160","150","150","180","220","250","250","200","180","180"
"14136","2020/08/22 19:25","150","160","160","160","220","240","240","180","170","160","170","190","230","240","240","190","180","180"
"14163","2020/08/22 19:25","170","160","160","170","220","250","240","190","190","180","180","190","220","260","270","230","220","210"
