"id","dt","2020091724","2020091803","2020091806","2020091809","2020091812","2020091815","2020091818","2020091821","2020091824","2020091903","2020091906","2020091909","2020091912","2020091915","2020091918","2020091921","2020091924"
"11001","2020/09/17 22:25","180","170","180","210","230","220","190","160","170","170","170","210","200","190","160","160","150"
"11016","2020/09/17 22:25","190","190","190","220","240","220","180","170","180","170","180","210","210","200","170","170","160"
"11046","2020/09/17 22:25","190","190","200","220","230","220","160","170","170","160","170","200","210","200","160","160","160"
"11076","2020/09/17 22:25","170","160","170","190","230","220","180","140","130","140","150","210","200","180","150","150","140"
"11121","2020/09/17 22:25","170","170","180","210","230","210","180","150","140","140","140","210","210","190","150","140","140"
"11151","2020/09/17 22:25","200","190","190","220","220","210","160","170","180","160","160","200","200","200","160","160","160"
"11176","2020/09/17 22:25","180","170","180","210","230","210","170","160","170","170","160","210","200","190","150","150","160"
"11206","2020/09/17 22:25","170","170","160","190","230","210","180","160","150","160","170","220","200","180","160","160","160"
"11276","2020/09/17 22:25","180","170","170","190","210","220","180","150","140","140","150","210","200","190","160","160","150"
"11291","2020/09/17 22:25","180","170","180","190","210","220","190","160","160","170","180","230","210","190","180","170","160"
"11316","2020/09/17 22:25","170","160","150","180","200","220","180","150","140","140","160","210","210","200","170","160","130"
"12011","2020/09/17 22:25","180","170","170","200","220","230","190","150","140","160","170","220","200","200","170","160","150"
"12041","2020/09/17 22:25","180","170","170","180","210","220","180","150","140","150","170","210","210","190","170","160","150"
"12141","2020/09/17 22:25","180","170","170","180","200","220","180","160","150","150","160","200","190","190","180","160","150"
"12181","2020/09/17 22:25","170","160","160","170","210","220","180","150","150","140","150","210","190","190","170","150","140"
"12231","2020/09/17 22:25","170","160","150","170","210","220","180","150","150","140","160","210","190","180","160","140","130"
"12261","2020/09/17 22:25","180","170","160","170","210","220","180","160","150","160","160","210","200","190","170","150","150"
"12266","2020/09/17 22:25","170","160","160","180","210","220","180","150","140","150","160","200","190","180","160","150","130"
"12301","2020/09/17 22:25","190","180","170","180","210","220","180","160","160","150","160","210","200","200","170","160","150"
"12386","2020/09/17 22:25","170","160","160","170","210","220","170","150","150","150","140","200","200","190","160","130","130"
"12396","2020/09/17 22:25","180","160","160","170","210","210","180","160","150","140","140","210","200","190","160","140","130"
"12411","2020/09/17 22:25","150","140","140","160","190","190","160","150","120","130","140","180","170","170","150","120","120"
"12442","2020/09/17 22:25","180","160","160","180","210","210","180","160","150","150","150","200","190","190","170","160","150"
"12451","2020/09/17 22:25","180","160","170","170","200","210","180","170","150","150","150","200","190","190","160","140","140"
"12512","2020/09/17 22:25","170","150","150","160","190","200","170","150","130","120","130","190","180","180","150","120","130"
"12551","2020/09/17 22:25","180","160","170","160","200","210","170","160","140","130","140","190","190","190","150","120","140"
"12596","2020/09/17 22:25","180","170","170","170","200","210","190","160","140","130","140","190","200","200","170","140","150"
"12626","2020/09/17 22:25","180","170","170","170","200","210","180","160","140","130","140","190","200","200","170","140","150"
"12632","2020/09/17 22:25","180","180","170","170","210","210","180","160","140","120","120","190","190","200","150","130","130"
"12691","2020/09/17 22:25","170","160","160","170","200","210","180","160","120","120","140","180","190","190","150","130","120"
"12746","2020/09/17 22:25","150","150","150","160","190","200","170","150","140","130","120","180","190","180","140","130","120"
"15041","2020/09/17 22:25","160","150","150","160","200","210","160","140","140","140","140","190","190","190","150","130","120"
"15076","2020/09/17 22:25","170","160","150","170","210","210","170","150","150","150","150","200","200","200","160","140","140"
"13061","2020/09/17 22:25","190","180","180","220","240","220","170","170","180","170","170","220","210","200","160","160","150"
"13086","2020/09/17 22:25","180","170","180","210","220","220","180","170","170","170","160","220","210","210","170","160","150"
"13121","2020/09/17 22:25","190","190","190","210","210","210","170","170","180","170","170","220","210","210","160","150","150"
"13146","2020/09/17 22:25","200","200","190","210","210","210","160","170","170","170","170","220","210","200","170","160","160"
"13181","2020/09/17 22:25","190","190","190","210","220","210","180","170","170","170","170","220","220","210","170","160","150"
"13261","2020/09/17 22:25","180","170","170","190","230","220","170","130","140","150","160","210","220","210","160","140","140"
"13277","2020/09/17 22:25","190","180","180","190","230","220","170","170","170","170","160","200","200","210","180","160","160"
"13311","2020/09/17 22:25","200","180","170","190","220","230","150","160","170","170","150","210","220","220","170","160","150"
"13321","2020/09/17 22:25","180","170","170","180","230","230","170","140","150","140","130","200","210","210","160","130","140"
"14026","2020/09/17 22:25","200","190","190","180","220","210","170","170","170","170","170","210","220","210","180","170","160"
"14071","2020/09/17 22:25","190","180","180","190","220","220","170","160","150","150","150","210","220","210","170","150","140"
"14101","2020/09/17 22:25","180","180","180","190","230","240","180","160","150","140","140","200","210","200","160","150","140"
"14116","2020/09/17 22:25","210","190","180","190","240","250","180","170","160","150","150","210","230","210","160","160","150"
"14121","2020/09/17 22:25","190","180","180","190","230","230","180","150","140","140","140","200","210","200","150","140","140"
"14136","2020/09/17 22:25","190","180","180","190","230","240","190","160","160","140","140","200","210","210","150","150","140"
"14163","2020/09/17 22:25","200","190","190","200","240","240","190","180","170","160","160","200","210","210","190","190","180"
"14206","2020/09/17 22:25","190","180","180","190","230","240","190","160","140","130","140","200","210","190","150","150","150"
"14286","2020/09/17 22:25","180","190","180","180","210","210","160","150","150","140","140","180","180","160","150","150","150"
"15116","2020/09/17 22:25","180","170","170","170","220","220","180","160","140","140","150","210","210","200","160","150","140"
"15161","2020/09/17 22:25","170","160","170","170","220","220","180","150","130","150","160","200","210","200","160","140","140"
