"id","dt","2020092124","2020092203","2020092206","2020092209","2020092212","2020092215","2020092218","2020092221","2020092224","2020092303","2020092306","2020092309","2020092312","2020092315","2020092318","2020092321","2020092324"
"11001","2020/09/21 23:25","130","120","120","160","150","140","110","110","120","110","110","150","150","150","130","130","130"
"11016","2020/09/21 23:25","140","130","130","160","160","140","120","120","130","120","130","160","170","170","140","130","130"
"11046","2020/09/21 23:25","140","130","130","160","180","160","120","110","120","130","130","170","180","180","140","140","140"
"11076","2020/09/21 23:25","140","130","120","150","150","150","110","100","100","110","110","150","160","150","120","120","120"
"11121","2020/09/21 23:25","120","110","100","160","160","150","110","90","90","90","90","150","170","150","120","110","100"
"11151","2020/09/21 23:25","130","120","120","160","180","180","130","110","100","110","120","170","190","200","160","140","140"
"11176","2020/09/21 23:25","120","110","110","160","170","150","110","100","90","90","100","150","180","170","120","120","110"
"11206","2020/09/21 23:25","140","130","130","150","170","160","110","90","100","110","100","150","170","160","120","120","120"
"11276","2020/09/21 23:25","140","120","110","160","180","160","120","90","70","60","60","150","180","170","130","110","100"
"11291","2020/09/21 23:25","140","140","130","170","160","150","120","100","110","120","110","160","170","160","130","130","130"
"11316","2020/09/21 23:25","130","120","120","170","170","160","110","80","80","80","80","150","170","170","120","110","100"
"12011","2020/09/21 23:25","130","120","110","160","190","170","120","100","90","80","100","150","170","180","130","120","110"
"12041","2020/09/21 23:25","120","120","130","160","180","170","110","90","90","80","90","140","170","160","130","120","100"
"12141","2020/09/21 23:25","110","120","140","150","170","170","120","100","90","100","100","140","170","170","140","120","110"
"12181","2020/09/21 23:25","120","120","120","150","180","160","120","100","90","100","100","150","190","170","140","120","110"
"12231","2020/09/21 23:25","110","120","120","150","170","160","110","90","90","100","100","140","180","170","130","120","120"
"12261","2020/09/21 23:25","110","110","110","160","170","160","120","100","100","100","100","150","180","170","130","120","120"
"12266","2020/09/21 23:25","100","110","120","150","190","180","120","110","90","100","100","150","180","180","140","130","120"
"12301","2020/09/21 23:25","130","110","120","150","180","180","130","110","100","100","100","150","180","180","140","120","120"
"12386","2020/09/21 23:25","100","110","120","160","180","180","130","120","120","110","110","160","190","180","140","130","120"
"12396","2020/09/21 23:25","120","100","110","160","180","180","130","110","110","100","100","160","190","180","140","130","120"
"12411","2020/09/21 23:25","90","90","100","150","170","160","110","90","90","90","90","150","170","170","130","120","110"
"12442","2020/09/21 23:25","130","110","120","160","180","180","140","130","120","110","110","160","190","180","160","150","140"
"12451","2020/09/21 23:25","110","100","100","160","180","190","140","120","110","100","110","150","190","190","140","140","130"
"12512","2020/09/21 23:25","110","100","100","150","170","170","130","110","100","90","90","150","180","180","130","120","120"
"12551","2020/09/21 23:25","100","90","100","150","180","180","130","110","100","90","90","150","180","180","130","130","120"
"12596","2020/09/21 23:25","140","110","110","160","180","180","150","130","120","100","100","150","180","180","140","140","130"
"12626","2020/09/21 23:25","120","110","110","160","180","180","150","130","120","100","90","160","170","170","140","140","130"
"12632","2020/09/21 23:25","110","90","90","170","190","180","140","120","110","100","90","160","170","170","130","130","130"
"12691","2020/09/21 23:25","110","100","100","160","170","170","130","110","100","90","90","140","150","150","120","120","120"
"12746","2020/09/21 23:25","120","100","100","160","180","170","120","110","110","100","100","160","180","170","120","130","110"
"15041","2020/09/21 23:25","110","100","100","140","160","150","110","90","90","90","90","130","160","170","120","110","100"
"15076","2020/09/21 23:25","110","120","130","160","170","170","130","120","110","110","110","150","180","180","140","130","120"
"13061","2020/09/21 23:25","130","120","120","170","190","170","110","100","100","90","90","160","190","180","140","120","110"
"13086","2020/09/21 23:25","120","120","110","170","190","180","110","110","90","90","100","150","190","190","140","130","120"
"13121","2020/09/21 23:25","130","110","120","170","190","190","130","110","100","100","110","170","200","190","150","140","130"
"13146","2020/09/21 23:25","150","140","140","170","190","170","140","130","130","130","130","170","190","200","160","160","160"
"13181","2020/09/21 23:25","140","130","130","170","190","190","140","130","120","120","120","170","190","180","160","150","150"
"13261","2020/09/21 23:25","110","110","120","170","190","190","130","110","110","100","100","180","200","190","150","130","130"
"13277","2020/09/21 23:25","140","120","120","170","180","180","140","130","130","120","120","160","190","180","170","160","150"
"13311","2020/09/21 23:25","140","130","120","170","190","190","140","130","130","130","120","180","180","180","160","160","150"
"13321","2020/09/21 23:25","120","110","120","170","180","180","130","110","110","110","110","160","200","190","150","140","140"
"14026","2020/09/21 23:25","120","110","120","160","180","190","140","140","130","120","120","170","200","200","170","160","140"
"14071","2020/09/21 23:25","120","110","120","170","190","190","140","130","120","110","100","170","200","190","160","150","130"
"14101","2020/09/21 23:25","130","120","120","170","200","190","160","140","130","120","120","160","180","180","150","140","140"
"14116","2020/09/21 23:25","130","120","130","180","200","180","160","140","130","120","120","180","200","190","160","150","140"
"14121","2020/09/21 23:25","120","120","130","170","190","180","150","130","120","120","110","170","190","190","150","140","130"
"14136","2020/09/21 23:25","120","110","120","180","200","190","160","140","140","120","120","170","190","190","140","140","130"
"14163","2020/09/21 23:25","140","140","140","180","200","180","170","150","150","150","150","180","190","200","180","170","160"
"14206","2020/09/21 23:25","120","110","120","180","200","180","150","130","120","120","120","170","190","180","140","140","120"
"14286","2020/09/21 23:25","130","120","120","170","170","160","140","130","130","120","120","150","160","150","130","130","120"
"15116","2020/09/21 23:25","110","110","120","170","190","190","140","120","120","110","110","170","190","170","150","140","140"
"15161","2020/09/21 23:25","110","110","110","160","190","190","140","130","110","100","110","160","180","180","150","140","140"
"15231","2020/09/21 23:25","90","90","100","160","180","180","140","120","110","100","90","150","180","180","150","140","130"
"15241","2020/09/21 23:25","120","110","120","160","190","180","140","130","120","110","110","160","180","180","150","150","140"
"15251","2020/09/21 23:25","120","110","110","160","180","180","150","130","120","100","100","160","170","180","150","140","140"
"15311","2020/09/21 23:25","130","110","110","170","180","190","140","130","120","110","110","160","190","190","150","140","130"
"15321","2020/09/21 23:25","130","110","110","160","190","190","150","130","120","110","100","160","180","180","150","140","140"
"15356","2020/09/21 23:25","140","120","120","170","190","190","150","140","130","120","120","170","180","180","140","150","140"
"15431","2020/09/21 23:25","130","120","120","180","200","190","160","150","140","120","130","170","190","180","150","150","130"
"15442","2020/09/21 23:25","120","110","100","180","190","180","140","130","110","110","110","170","170","180","140","130","120"
"16026","2020/09/21 23:25","100","110","130","180","190","200","140","110","110","130","130","190","190","180","140","140","120"
"16061","2020/09/21 23:25","140","140","140","180","200","200","160","150","130","130","140","180","200","190","170","160","160"
"16076","2020/09/21 23:25","120","120","120","180","190","190","140","130","110","120","130","180","200","190","150","140","130"
"16091","2020/09/21 23:25","140","130","140","180","180","190","150","140","140","140","130","180","190","190","170","160","150"
"16156","2020/09/21 23:25","120","130","130","190","190","190","150","140","130","130","140","180","200","190","160","150","140"
"16206","2020/09/21 23:25","120","120","120","170","190","180","150","140","120","120","130","160","180","180","150","140","130"
"16217","2020/09/21 23:25","120","110","100","170","200","180","150","130","110","120","130","160","190","180","160","140","130"
"16252","2020/09/21 23:25","150","140","130","180","210","200","140","140","130","150","140","170","180","180","150","150","150"
"16281","2020/09/21 23:25","90","100","90","160","180","170","130","110","110","110","120","150","170","160","140","140","120"
"16286","2020/09/21 23:25","90","80","70","170","190","180","130","110","100","100","110","170","180","170","140","140","110"
"16321","2020/09/21 23:25","100","110","110","180","200","180","150","120","120","110","120","170","180","160","150","140","140"
"17036","2020/09/21 23:25","150","140","140","160","160","160","120","100","100","90","100","160","160","170","130","120","110"
"17076","2020/09/21 23:25","150","150","140","170","160","160","110","90","90","90","90","160","170","170","130","120","120"
"17091","2020/09/21 23:25","120","110","120","150","160","140","110","90","80","80","80","140","170","160","120","110","100"
"17112","2020/09/21 23:25","150","140","150","160","170","160","120","110","110","110","110","160","170","160","140","130","130"
"17166","2020/09/21 23:25","130","130","140","170","170","160","110","90","100","90","100","160","180","180","130","130","130"
"17196","2020/09/21 23:25","120","120","130","150","160","140","110","100","90","90","80","130","180","160","120","110","100"
"17246","2020/09/21 23:25","140","140","140","160","170","150","120","90","90","100","100","160","190","190","140","130","130"
"17306","2020/09/21 23:25","110","120","130","160","170","150","120","110","100","100","100","150","180","170","140","130","130"
"17316","2020/09/21 23:25","110","130","130","160","160","150","120","100","90","90","90","150","180","170","130","130","120"
"17341","2020/09/21 23:25","140","150","130","160","170","160","110","90","110","120","120","150","170","160","130","140","130"
"17351","2020/09/21 23:25","140","140","130","150","160","160","100","80","70","70","80","150","160","160","120","110","110"
"17482","2020/09/21 23:25","110","100","110","130","160","140","100","90","90","80","80","130","160","150","120","110","100"
"17501","2020/09/21 23:25","110","120","130","160","170","150","120","100","90","90","80","150","170","170","130","120","120"
"17521","2020/09/21 23:25","130","110","130","160","170","150","130","110","100","100","90","150","170","170","140","130","120"
"17546","2020/09/21 23:25","130","120","140","170","180","170","120","90","90","80","80","150","170","170","130","130","120"
"17561","2020/09/21 23:25","140","120","140","170","180","180","120","90","80","80","90","160","180","170","140","130","120"
"17596","2020/09/21 23:25","100","100","110","150","160","140","110","100","100","90","80","140","160","160","120","120","110"
"17607","2020/09/21 23:25","110","110","130","160","180","150","110","100","100","100","90","150","160","170","130","130","120"
"17631","2020/09/21 23:25","130","130","130","160","180","160","120","100","100","90","80","140","170","160","130","120","110"
"17717","2020/09/21 23:25","120","120","120","160","170","150","120","100","90","100","90","150","170","160","130","120","100"
"18038","2020/09/21 23:25","160","130","130","170","180","170","110","100","90","90","110","160","150","150","120","110","110"
"18136","2020/09/21 23:25","150","120","130","170","190","180","140","110","110","110","120","160","160","160","120","110","100"
"18161","2020/09/21 23:25","140","100","120","170","180","170","120","90","90","90","90","150","170","150","110","110","90"
"18171","2020/09/21 23:25","120","110","110","170","180","170","130","90","90","90","90","150","160","150","110","100","90"
"18256","2020/09/21 23:25","130","90","100","180","190","180","120","100","90","90","90","160","170","160","100","90","80"
"18273","2020/09/21 23:25","150","140","150","210","200","170","130","120","100","110","120","150","160","150","110","110","110"
"18281","2020/09/21 23:25","150","140","150","200","210","180","130","120","110","110","120","160","170","160","110","110","100"
"18311","2020/09/21 23:25","140","110","120","200","190","180","120","100","90","90","110","160","170","160","100","90","90"
