"id","dt","2020092409","2020092412","2020092415","2020092418","2020092421","2020092424","2020092503","2020092506","2020092509","2020092512","2020092515","2020092518","2020092521","2020092524","2020092603","2020092606","2020092609","2020092612","2020092615","2020092618","2020092621","2020092624"
"11001","2020/09/24 08:25","170","150","140","120","120","130","120","120","150","140","130","110","110","120","120","110","130","120","110","120","120","120"
"11016","2020/09/24 08:25","170","150","140","120","120","130","110","120","150","160","140","120","110","120","120","110","140","130","120","120","110","120"
"11046","2020/09/24 08:25","160","180","160","120","130","130","120","120","150","170","150","110","120","120","120","110","130","150","130","110","120","110"
"11076","2020/09/24 08:25","170","160","150","120","120","120","110","120","140","160","150","120","110","110","100","100","120","120","120","120","120","120"
"11121","2020/09/24 08:25","160","160","140","110","100","90","90","100","140","150","140","110","90","90","90","80","110","130","120","100","100","100"
"11151","2020/09/24 08:25","180","190","180","140","120","120","100","100","160","180","180","130","120","110","110","110","140","170","160","120","120","120"
"11176","2020/09/24 08:25","170","160","140","100","100","100","90","100","130","150","140","100","90","90","90","80","110","130","120","100","100","100"
"11206","2020/09/24 08:25","150","160","150","110","110","120","100","110","140","160","150","120","100","100","100","100","120","120","110","110","120","110"
"11276","2020/09/24 08:25","180","170","160","110","100","90","80","90","140","170","150","120","90","90","90","100","120","120","130","110","110","120"
"11291","2020/09/24 08:25","170","160","140","120","130","120","100","110","140","150","150","120","110","110","110","110","120","130","130","120","120","130"
"11316","2020/09/24 08:25","190","170","150","110","110","100","80","80","130","150","140","120","100","100","100","100","110","110","120","110","120","120"
"12011","2020/09/24 08:25","190","170","160","110","110","100","70","80","130","160","160","110","110","100","100","100","110","130","130","100","110","120"
"12041","2020/09/24 08:25","160","170","150","110","100","80","60","70","120","160","150","110","100","90","90","90","100","110","110","120","110","110"
"12141","2020/09/24 08:25","130","160","150","120","110","80","50","70","120","150","140","110","100","90","90","100","100","110","120","110","110","110"
"12181","2020/09/24 08:25","120","160","150","110","90","60","50","80","120","150","140","110","90","90","90","100","110","130","120","110","110","110"
"12231","2020/09/24 08:25","160","160","150","110","100","60","40","60","120","140","130","100","100","100","100","110","110","120","110","100","110","120"
"12261","2020/09/24 08:25","130","160","160","120","100","70","60","60","120","140","150","100","90","90","90","90","100","120","120","110","100","110"
"12266","2020/09/24 08:25","140","160","170","120","100","60","30","50","120","150","150","100","100","90","100","90","100","130","120","110","110","110"
"12301","2020/09/24 08:25","120","170","180","120","100","70","40","40","100","160","150","100","90","90","90","90","100","130","130","110","100","110"
"12386","2020/09/24 08:25","140","190","180","120","90","80","60","40","110","160","150","100","100","110","110","110","110","130","120","110","110","120"
"12396","2020/09/24 08:25","150","190","190","130","100","80","60","50","110","160","150","110","90","90","90","90","110","130","130","110","100","120"
"12411","2020/09/24 08:25","150","160","160","110","90","60","10","40","110","140","130","80","90","80","80","90","100","120","120","110","100","100"
"12442","2020/09/24 08:25","160","180","180","150","120","110","90","70","110","150","150","120","110","100","110","110","110","130","140","110","120","120"
"12451","2020/09/24 08:25","140","180","190","140","110","100","80","60","110","160","160","120","100","80","90","90","90","120","130","100","110","110"
"12512","2020/09/24 08:25","120","170","170","120","90","70","50","40","100","150","150","90","80","80","70","70","70","120","120","100","100","110"
"12551","2020/09/24 08:25","130","170","170","120","100","80","50","40","110","160","140","100","80","80","80","80","80","130","130","100","100","100"
"12596","2020/09/24 08:25","170","180","180","120","110","90","60","60","110","150","150","120","100","90","100","100","100","130","140","120","130","120"
"12626","2020/09/24 08:25","170","170","160","120","110","80","70","70","120","150","140","100","90","90","100","100","110","130","130","110","120","110"
"12632","2020/09/24 08:25","160","170","160","110","90","60","60","70","120","140","130","90","80","90","90","100","110","140","140","100","110","100"
"12691","2020/09/24 08:25","140","150","150","100","90","70","60","60","110","130","120","90","70","80","80","80","80","110","110","90","100","90"
"12746","2020/09/24 08:25","150","170","160","100","90","70","60","70","110","130","120","90","80","80","90","90","100","130","130","110","100","90"
"15041","2020/09/24 08:25","150","160","150","90","70","60","40","60","110","140","130","90","80","80","80","80","90","100","110","100","90","100"
"15076","2020/09/24 08:25","130","170","170","120","100","80","60","60","110","150","140","100","90","80","90","90","110","120","110","110","100","110"
"13061","2020/09/24 08:25","180","180","160","110","110","110","90","90","140","170","150","110","110","100","100","90","120","150","140","110","110","110"
