"id","dt","2020101209","2020101212","2020101215","2020101218","2020101221","2020101224","2020101303","2020101306","2020101309","2020101312","2020101315","2020101318","2020101321","2020101324","2020101403","2020101406","2020101409","2020101412","2020101415","2020101418","2020101421","2020101424"
"11001","2020/10/12 07:25","140","160","160","130","120","110","130","120","140","150","130","90","80","70","60","60","110","110","90","70","70","60"
"11016","2020/10/12 07:25","140","170","160","140","140","140","140","120","130","150","130","80","80","80","80","60","100","110","100","70","70","60"
"11046","2020/10/12 07:25","170","180","170","160","150","120","100","100","140","150","120","80","80","70","50","60","130","110","100","60","60","50"
"11076","2020/10/12 07:25","130","170","160","130","110","120","110","120","140","130","120","60","50","40","30","30","120","110","80","40","40","40"
"11121","2020/10/12 07:25","130","160","150","130","120","120","130","130","140","150","130","60","40","0","0","0","100","90","80","40","40","30"
"11151","2020/10/12 07:25","170","180","170","140","140","130","130","110","120","130","120","70","60","60","60","70","130","110","100","70","70","60"
"11176","2020/10/12 07:25","140","170","160","130","120","130","130","110","140","140","120","70","60","20","20","30","110","100","80","40","50","40"
"11206","2020/10/12 07:25","140","180","170","130","120","130","130","130","140","130","120","70","60","50","40","50","100","120","80","40","40","40"
"11276","2020/10/12 07:25","110","170","160","120","120","120","130","130","150","140","130","60","40","20","0","20","100","120","90","40","50","50"
"11291","2020/10/12 07:25","140","180","170","140","130","130","130","140","160","150","130","80","70","70","60","60","120","130","100","60","50","60"
"11316","2020/10/12 07:25","100","170","170","130","120","130","120","130","160","140","120","70","50","30","0","0","100","120","100","50","60","60"
"12011","2020/10/12 07:25","130","180","170","120","130","130","130","130","150","140","130","80","60","30","10","10","110","120","90","50","60","60"
"12041","2020/10/12 07:25","110","170","160","120","120","130","130","130","150","140","130","70","60","50","40","40","100","130","100","50","50","60"
"12141","2020/10/12 07:25","80","160","150","120","120","130","120","130","150","150","130","80","80","50","30","30","110","120","90","50","50","50"
"12181","2020/10/12 07:25","90","150","150","110","110","120","120","140","140","160","130","70","70","50","40","40","100","120","100","50","50","40"
"12231","2020/10/12 07:25","110","160","150","120","110","120","130","130","150","150","120","80","60","40","20","10","90","110","90","50","40","50"
"12261","2020/10/12 07:25","90","160","150","120","110","110","120","130","150","150","130","90","70","60","50","60","110","110","100","50","40","40"
"12266","2020/10/12 07:25","120","160","150","120","120","130","140","130","150","140","130","80","70","50","40","40","110","120","100","50","40","40"
"12301","2020/10/12 07:25","110","160","150","130","130","140","150","130","150","160","140","90","70","60","60","60","120","120","110","60","50","50"
"12386","2020/10/12 07:25","110","160","150","120","130","140","160","130","170","160","140","80","50","50","50","50","90","120","100","60","40","50"
"12396","2020/10/12 07:25","120","160","150","120","120","120","150","130","160","160","140","90","60","60","60","50","90","110","110","60","40","40"
"12411","2020/10/12 07:25","120","150","140","110","120","130","140","120","140","140","120","70","50","30","10","10","80","110","90","50","40","40"
"12442","2020/10/12 07:25","130","160","150","130","130","130","140","130","150","160","140","100","80","80","70","70","100","130","110","70","50","50"
"12451","2020/10/12 07:25","150","170","160","130","140","140","150","130","140","160","150","100","70","70","60","60","90","120","110","60","40","40"
"12512","2020/10/12 07:25","140","150","150","110","120","120","130","120","140","140","130","70","50","50","40","50","100","120","90","50","30","30"
"12551","2020/10/12 07:25","140","150","140","120","120","130","140","130","140","160","140","80","50","50","40","30","90","120","100","60","40","40"
