"Date","Time","WBGT","Tg"
"2020/7/1","1:00","24.4","24.2"
"2020/7/1","2:00","23.8","24.0"
"2020/7/1","3:00","23.5","23.7"
"2020/7/1","4:00","23.5","23.5"
"2020/7/1","5:00","23.5","23.8"
"2020/7/1","6:00","24.2","25.6"
"2020/7/1","7:00","24.7","27.5"
"2020/7/1","8:00","24.7","27.1"
"2020/7/1","9:00","25.7","30.0"
"2020/7/1","10:00","25.1","28.0"
"2020/7/1","11:00","25.6","30.4"
"2020/7/1","12:00","26.2","32.8"
"2020/7/1","13:00","26.7","33.9"
"2020/7/1","14:00","26.1","32.2"
"2020/7/1","15:00","26.2","33.6"
"2020/7/1","16:00","25.3","31.7"
"2020/7/1","17:00","25.1","29.9"
"2020/7/1","18:00","24.2","27.2"
"2020/7/1","19:00","23.4","25.1"
"2020/7/1","20:00","22.3","23.7"
"2020/7/1","21:00","22.5","23.5"
"2020/7/1","22:00","22.6","23.0"
"2020/7/1","23:00","22.3","22.9"
"2020/7/1","24:00","22.0","22.6"
"2020/7/2","1:00","21.2","21.3"
"2020/7/2","2:00","21.1","21.2"
"2020/7/2","3:00","20.7","20.6"
"2020/7/2","4:00","20.6","20.5"
"2020/7/2","5:00","20.1","19.7"
"2020/7/2","6:00","22.4","31.3"
"2020/7/2","7:00","23.0","35.2"
"2020/7/2","8:00","24.1","39.1"
"2020/7/2","9:00","23.5","35.4"
"2020/7/2","10:00","25.1","42.6"
"2020/7/2","11:00","24.8","40.1"
"2020/7/2","12:00","23.6","33.5"
"2020/7/2","13:00","24.6","38.5"
"2020/7/2","14:00","23.7","34.6"
"2020/7/2","15:00","26.3","46.8"
"2020/7/2","16:00","24.8","39.5"
"2020/7/2","17:00","23.8","36.6"
"2020/7/2","18:00","22.6","30.4"
"2020/7/2","19:00","21.1","24.6"
"2020/7/2","20:00","20.8","23.8"
"2020/7/2","21:00","20.4","22.7"
"2020/7/2","22:00","20.1","22.3"
"2020/7/2","23:00","19.7","21.6"
"2020/7/2","24:00","19.7","21.9"
"2020/7/3","1:00","19.6","22.0"
"2020/7/3","2:00","19.3","21.1"
"2020/7/3","3:00","19.3","20.4"
"2020/7/3","4:00","19.2","20.3"
"2020/7/3","5:00","19.0","20.2"
"2020/7/3","6:00","19.9","23.5"
"2020/7/3","7:00","21.1","27.5"
"2020/7/3","8:00","20.9","27.1"
"2020/7/3","9:00","22.1","31.3"
"2020/7/3","10:00","22.1","30.6"
"2020/7/3","11:00","22.2","29.4"
"2020/7/3","12:00","21.4","26.8"
"2020/7/3","13:00","21.7","23.5"
"2020/7/3","14:00","21.4","22.6"
"2020/7/3","15:00","21.4","22.2"
"2020/7/3","16:00","21.3","21.7"
"2020/7/3","17:00","21.5","21.8"
"2020/7/3","18:00","21.5","21.5"
"2020/7/3","19:00","20.9","20.8"
"2020/7/3","20:00","21.1","20.8"
"2020/7/3","21:00","21.0","20.9"
"2020/7/3","22:00","21.0","20.9"
"2020/7/3","23:00","20.5","20.4"
"2020/7/3","24:00","20.7","20.4"
"2020/7/4","1:00","20.7","20.5"
"2020/7/4","2:00","21.6","21.3"
"2020/7/4","3:00","21.9","21.6"
"2020/7/4","4:00","20.7","20.6"
"2020/7/4","5:00","20.5","20.4"
"2020/7/4","6:00","20.7","21.4"
"2020/7/4","7:00","21.3","22.0"
"2020/7/4","8:00","23.9","25.4"
"2020/7/4","9:00","25.0","28.3"
"2020/7/4","10:00","26.1","32.2"
"2020/7/4","11:00","25.5","28.8"
"2020/7/4","12:00","25.3","27.6"
"2020/7/4","13:00","26.2","32.4"
"2020/7/4","14:00","25.2","28.5"
"2020/7/4","15:00","24.9","27.9"
"2020/7/4","16:00","25.2","29.1"
"2020/7/4","17:00","24.3","24.5"
"2020/7/4","18:00","24.4","24.8"
"2020/7/4","19:00","24.5","25.0"
"2020/7/4","20:00","24.3","24.2"
"2020/7/4","21:00","23.9","24.0"
"2020/7/4","22:00","23.7","23.6"
"2020/7/4","23:00","23.6","23.8"
"2020/7/4","24:00","22.4","23.1"
"2020/7/5","1:00","21.6","22.3"
"2020/7/5","2:00","21.0","21.5"
"2020/7/5","3:00","21.2","21.3"
"2020/7/5","4:00","21.0","20.9"
"2020/7/5","5:00","21.1","20.9"
"2020/7/5","6:00","22.0","25.1"
"2020/7/5","7:00","22.5","26.5"
"2020/7/5","8:00","23.0","28.7"
"2020/7/5","9:00","25.5","35.8"
"2020/7/5","10:00","24.3","30.7"
"2020/7/5","11:00","25.8","36.4"
"2020/7/5","12:00","25.3","33.9"
"2020/7/5","13:00","26.4","36.7"
"2020/7/5","14:00","27.9","41.3"
"2020/7/5","15:00","27.6","40.9"
"2020/7/5","16:00","27.8","39.0"
"2020/7/5","17:00","25.9","31.0"
"2020/7/5","18:00","25.2","29.4"
