"Date","Time","WBGT","Tg"
"2020/6/1","1:00","17.4","18.5"
"2020/6/1","2:00","17.4","18.3"
"2020/6/1","3:00","17.3","18.1"
"2020/6/1","4:00","17.2","17.8"
"2020/6/1","5:00","17.3","18.3"
"2020/6/1","6:00","17.8","20.3"
"2020/6/1","7:00","18.5","22.8"
"2020/6/1","8:00","21.0","32.7"
"2020/6/1","9:00","22.3","38.4"
"2020/6/1","10:00","22.4","36.0"
"2020/6/1","11:00","22.2","33.0"
"2020/6/1","12:00","22.8","36.5"
"2020/6/1","13:00","23.2","36.0"
"2020/6/1","14:00","22.4","31.6"
"2020/6/1","15:00","22.9","33.5"
"2020/6/1","16:00","23.1","34.4"
"2020/6/1","17:00","22.4","29.7"
"2020/6/1","18:00","21.2","25.0"
"2020/6/1","19:00","20.4","21.9"
"2020/6/1","20:00","20.3","21.5"
"2020/6/1","21:00","20.6","21.8"
"2020/6/1","22:00","20.6","21.5"
"2020/6/1","23:00","20.4","21.3"
"2020/6/1","24:00","20.6","21.2"
"2020/6/2","1:00","20.4","20.2"
"2020/6/2","2:00","20.3","20.2"
"2020/6/2","3:00","20.1","20.3"
"2020/6/2","4:00","19.9","19.2"
"2020/6/2","5:00","19.9","19.5"
"2020/6/2","6:00","22.0","28.3"
"2020/6/2","7:00","22.8","32.2"
"2020/6/2","8:00","23.9","35.8"
"2020/6/2","9:00","24.3","37.6"
"2020/6/2","10:00","25.5","41.9"
"2020/6/2","11:00","25.5","42.3"
"2020/6/2","12:00","25.4","44.2"
"2020/6/2","13:00","24.7","43.4"
"2020/6/2","14:00","26.0","44.3"
"2020/6/2","15:00","23.9","39.1"
"2020/6/2","16:00","23.7","36.9"
"2020/6/2","17:00","24.1","38.9"
"2020/6/2","18:00","23.2","31.1"
"2020/6/2","19:00","22.3","24.7"
"2020/6/2","20:00","21.4","23.2"
"2020/6/2","21:00","20.8","22.2"
"2020/6/2","22:00","20.3","21.6"
"2020/6/2","23:00","20.2","21.3"
"2020/6/2","24:00","19.7","19.8"
"2020/6/3","1:00","19.7","19.2"
"2020/6/3","2:00","19.5","19.3"
"2020/6/3","3:00","19.4","19.6"
"2020/6/3","4:00","19.3","19.3"
"2020/6/3","5:00","19.1","18.7"
"2020/6/3","6:00","21.6","29.3"
"2020/6/3","7:00","22.8","35.1"
"2020/6/3","8:00","24.8","40.0"
"2020/6/3","9:00","24.3","39.9"
"2020/6/3","10:00","23.4","37.2"
"2020/6/3","11:00","25.2","44.6"
"2020/6/3","12:00","24.1","43.0"
"2020/6/3","13:00","23.2","42.2"
"2020/6/3","14:00","22.1","39.0"
"2020/6/3","15:00","21.9","34.3"
"2020/6/3","16:00","21.1","32.7"
"2020/6/3","17:00","21.9","30.4"
"2020/6/3","18:00","21.3","27.5"
"2020/6/3","19:00","20.5","24.4"
"2020/6/3","20:00","20.8","23.9"
"2020/6/3","21:00","19.7","22.5"
"2020/6/3","22:00","19.3","21.7"
"2020/6/3","23:00","19.3","20.8"
"2020/6/3","24:00","19.1","19.3"
"2020/6/4","1:00","19.1","19.4"
"2020/6/4","2:00","18.6","18.9"
"2020/6/4","3:00","18.5","19.7"
"2020/6/4","4:00","17.8","19.0"
"2020/6/4","5:00","17.3","19.7"
"2020/6/4","6:00","17.3","21.3"
"2020/6/4","7:00","18.7","24.4"
"2020/6/4","8:00","19.8","29.4"
"2020/6/4","9:00","20.5","32.4"
"2020/6/4","10:00","22.4","38.6"
"2020/6/4","11:00","24.1","42.7"
"2020/6/4","12:00","25.4","45.2"
"2020/6/4","13:00","26.6","46.4"
"2020/6/4","14:00","26.3","42.8"
"2020/6/4","15:00","25.7","40.3"
"2020/6/4","16:00","24.2","35.6"
"2020/6/4","17:00","23.5","31.9"
"2020/6/4","18:00","22.5","28.9"
"2020/6/4","19:00","21.5","23.6"
"2020/6/4","20:00","21.4","22.4"
"2020/6/4","21:00","21.2","21.7"
"2020/6/4","22:00","20.9","20.4"
"2020/6/4","23:00","20.7","19.9"
"2020/6/4","24:00","20.2","19.9"
"2020/6/5","1:00","19.8","20.2"
"2020/6/5","2:00","19.6","20.0"
"2020/6/5","3:00","19.6","20.1"
"2020/6/5","4:00","19.5","20.3"
"2020/6/5","5:00","19.3","20.0"
"2020/6/5","6:00","20.0","23.7"
"2020/6/5","7:00","22.8","34.3"
"2020/6/5","8:00","23.5","37.2"
"2020/6/5","9:00","25.1","42.6"
"2020/6/5","10:00","26.0","44.2"
"2020/6/5","11:00","26.9","46.1"
"2020/6/5","12:00","27.2","47.7"
"2020/6/5","13:00","27.6","47.1"
"2020/6/5","14:00","26.9","45.3"
"2020/6/5","15:00","27.4","47.1"
"2020/6/5","16:00","26.2","42.0"
"2020/6/5","17:00","24.3","33.0"
"2020/6/5","18:00","23.5","29.2"
"2020/6/5","19:00","22.7","26.4"
"2020/6/5","20:00","22.3","25.3"
"2020/6/5","21:00","21.9","24.5"
"2020/6/5","22:00","21.7","23.8"
"2020/6/5","23:00","21.4","23.1"
"2020/6/5","24:00","21.0","22.3"
"2020/6/6","1:00","20.8","21.8"
"2020/6/6","2:00","20.9","22.4"
"2020/6/6","3:00","21.0","22.7"
"2020/6/6","4:00","20.6","21.7"
"2020/6/6","5:00","20.0","22.4"
"2020/6/6","6:00","20.3","26.2"
"2020/6/6","7:00","21.5","30.5"
"2020/6/6","8:00","23.0","35.3"
"2020/6/6","9:00","24.4","40.4"
"2020/6/6","10:00","23.0","36.8"
"2020/6/6","11:00","22.8","37.5"
"2020/6/6","12:00","23.9","40.4"
"2020/6/6","13:00","24.2","42.1"
"2020/6/6","14:00","24.1","39.6"
"2020/6/6","15:00","22.4","33.0"
"2020/6/6","16:00","22.1","31.5"
"2020/6/6","17:00","22.6","31.6"
"2020/6/6","18:00","21.7","28.0"
"2020/6/6","19:00","21.1","25.5"
"2020/6/6","20:00","20.6","24.1"
"2020/6/6","21:00","20.6","23.8"
"2020/6/6","22:00","19.9","22.9"
"2020/6/6","23:00","19.7","22.4"
"2020/6/6","24:00","19.5","22.1"
"2020/6/7","1:00","18.9","20.9"
"2020/6/7","2:00","18.6","20.4"
"2020/6/7","3:00","18.2","20.2"
"2020/6/7","4:00","18.0","19.9"
"2020/6/7","5:00","17.4","19.2"
"2020/6/7","6:00","18.6","25.1"
"2020/6/7","7:00","20.4","30.9"
"2020/6/7","8:00","21.3","34.8"
"2020/6/7","9:00","22.9","39.1"
"2020/6/7","10:00","24.1","42.3"
"2020/6/7","11:00","24.1","43.9"
"2020/6/7","12:00","25.5","46.1"
"2020/6/7","13:00","24.1","47.2"
"2020/6/7","14:00","24.3","45.7"
"2020/6/7","15:00","24.5","43.9"
"2020/6/7","16:00","23.0","41.1"
"2020/6/7","17:00","23.2","37.3"
"2020/6/7","18:00","22.3","30.7"
"2020/6/7","19:00","21.1","24.0"
"2020/6/7","20:00","20.8","22.5"
"2020/6/7","21:00","20.1","21.8"
"2020/6/7","22:00","20.6","21.3"
"2020/6/7","23:00","20.4","21.2"
"2020/6/7","24:00","19.9","21.0"
"2020/6/8","1:00","19.7","20.6"
"2020/6/8","2:00","19.4","20.2"
"2020/6/8","3:00","19.0","19.4"
"2020/6/8","4:00","18.4","17.9"
"2020/6/8","5:00","18.5","18.6"
"2020/6/8","6:00","21.3","29.5"
"2020/6/8","7:00","23.6","36.9"
"2020/6/8","8:00","25.9","43.4"
"2020/6/8","9:00","25.0","42.9"
