"Date","Time","WBGT","Tg"
"2018/10/1","1:00","20.1","22.2"
"2018/10/1","2:00","18.6","19.3"
"2018/10/1","3:00","17.8","19.1"
"2018/10/1","4:00","18.1","20.4"
"2018/10/1","5:00","18.0","18.8"
"2018/10/1","6:00","17.6","17.7"
"2018/10/1","7:00","17.1","20.7"
"2018/10/1","8:00","18.7","31.4"
"2018/10/1","9:00","19.9","37.2"
"2018/10/1","10:00","20.2","38.7"
"2018/10/1","11:00","20.6","39.6"
"2018/10/1","12:00","20.1","39.6"
"2018/10/1","13:00","20.3","39.8"
"2018/10/1","14:00","20.4","39.1"
"2018/10/1","15:00","19.7","35.6"
"2018/10/1","16:00","20.6","38.0"
"2018/10/1","17:00","18.9","29.5"
"2018/10/1","18:00","17.0","21.0"
"2018/10/1","19:00","16.8","19.5"
"2018/10/1","20:00","16.0","17.4"
"2018/10/1","21:00","15.8","16.7"
"2018/10/1","22:00","15.2","15.5"
"2018/10/1","23:00","15.1","15.1"
"2018/10/1","24:00","14.6","14.4"
"2018/10/2","1:00","14.0","13.7"
"2018/10/2","2:00","14.1","13.5"
"2018/10/2","3:00","13.6","13.0"
"2018/10/2","4:00","13.6","12.5"
"2018/10/2","5:00","13.2","12.2"
"2018/10/2","6:00","12.9","12.3"
"2018/10/2","7:00","13.7","14.7"
"2018/10/2","8:00","17.7","31.4"
"2018/10/2","9:00","20.3","37.9"
"2018/10/2","10:00","20.6","39.3"
"2018/10/2","11:00","20.9","40.0"
"2018/10/2","12:00","20.7","40.6"
"2018/10/2","13:00","21.5","41.3"
"2018/10/2","14:00","21.7","41.0"
"2018/10/2","15:00","20.9","38.9"
"2018/10/2","16:00","19.1","27.8"
"2018/10/2","17:00","18.8","23.8"
"2018/10/2","18:00","18.1","20.8"
"2018/10/2","19:00","17.8","19.5"
"2018/10/2","20:00","17.7","19.5"
"2018/10/2","21:00","17.9","20.0"
"2018/10/2","22:00","17.1","17.6"
"2018/10/2","23:00","16.8","17.0"
"2018/10/2","24:00","16.4","16.5"
"2018/10/3","1:00","16.3","16.3"
"2018/10/3","2:00","16.0","16.3"
"2018/10/3","3:00","15.7","15.6"
"2018/10/3","4:00","15.8","15.7"
"2018/10/3","5:00","15.4","14.6"
"2018/10/3","6:00","15.1","14.1"
"2018/10/3","7:00","15.7","16.7"
"2018/10/3","8:00","16.5","19.8"
"2018/10/3","9:00","20.7","36.1"
"2018/10/3","10:00","22.4","41.5"
"2018/10/3","11:00","22.4","42.0"
"2018/10/3","12:00","22.4","41.3"
"2018/10/3","13:00","22.4","40.0"
"2018/10/3","14:00","22.2","35.8"
"2018/10/3","15:00","22.3","39.7"
"2018/10/3","16:00","22.3","36.3"
"2018/10/3","17:00","20.1","26.5"
"2018/10/3","18:00","19.3","22.4"
"2018/10/3","19:00","18.9","20.5"
"2018/10/3","20:00","18.9","20.2"
"2018/10/3","21:00","18.4","19.7"
"2018/10/3","22:00","18.0","19.2"
"2018/10/3","23:00","17.7","18.5"
"2018/10/3","24:00","17.6","18.2"
"2018/10/4","1:00","17.6","18.6"
"2018/10/4","2:00","17.7","18.5"
"2018/10/4","3:00","17.8","19.0"
"2018/10/4","4:00","17.7","19.1"
"2018/10/4","5:00","17.7","18.7"
"2018/10/4","6:00","17.7","17.5"
"2018/10/4","7:00","18.1","18.4"
"2018/10/4","8:00","18.3","19.8"
"2018/10/4","9:00","18.8","21.4"
"2018/10/4","10:00","20.2","27.0"
"2018/10/4","11:00","20.2","25.3"
"2018/10/4","12:00","18.9","19.9"
"2018/10/4","13:00","18.9","19.9"
"2018/10/4","14:00","20.2","21.6"
"2018/10/4","15:00","21.5","25.7"
"2018/10/4","16:00","21.4","24.0"
"2018/10/4","17:00","20.4","21.1"
"2018/10/4","18:00","20.0","20.0"
"2018/10/4","19:00","20.2","20.2"
"2018/10/4","20:00","20.2","20.2"
"2018/10/4","21:00","20.3","20.2"
"2018/10/4","22:00","20.3","20.1"
"2018/10/4","23:00","20.3","20.4"
"2018/10/4","24:00","20.4","20.2"
"2018/10/5","1:00","20.4","20.4"
"2018/10/5","2:00","20.6","20.4"
"2018/10/5","3:00","20.7","20.5"
"2018/10/5","4:00","20.8","20.6"
"2018/10/5","5:00","20.9","20.8"
"2018/10/5","6:00","21.2","21.2"
"2018/10/5","7:00","21.8","22.2"
"2018/10/5","8:00","23.4","25.4"
"2018/10/5","9:00","24.3","26.6"
"2018/10/5","10:00","24.5","27.0"
"2018/10/5","11:00","25.4","30.2"
"2018/10/5","12:00","25.1","28.7"
"2018/10/5","13:00","25.2","28.6"
"2018/10/5","14:00","25.2","28.7"
"2018/10/5","15:00","25.1","27.8"
"2018/10/5","16:00","24.8","26.8"
"2018/10/5","17:00","24.6","26.1"
"2018/10/5","18:00","24.5","25.6"
"2018/10/5","19:00","24.5","25.6"
"2018/10/5","20:00","24.5","25.4"
"2018/10/5","21:00","24.6","25.7"
"2018/10/5","22:00","24.3","24.4"
"2018/10/5","23:00","24.4","24.5"
"2018/10/5","24:00","24.5","24.4"
"2018/10/6","1:00","24.6","24.6"
"2018/10/6","2:00","25.0","24.8"
"2018/10/6","3:00","25.3","25.2"
"2018/10/6","4:00","25.3","25.4"
"2018/10/6","5:00","25.3","25.5"
"2018/10/6","6:00","25.3","25.3"
"2018/10/6","7:00","25.6","26.6"
"2018/10/6","8:00","26.5","30.3"
"2018/10/6","9:00","26.2","29.3"
"2018/10/6","10:00","26.6","31.0"
"2018/10/6","11:00","27.1","33.2"
"2018/10/6","12:00","27.1","32.8"
"2018/10/6","13:00","26.6","31.5"
"2018/10/6","14:00","26.5","31.0"
"2018/10/6","15:00","25.9","28.9"
"2018/10/6","16:00","25.7","28.6"
"2018/10/6","17:00","25.2","27.2"
"2018/10/6","18:00","24.5","25.6"
"2018/10/6","19:00","24.2","25.4"
"2018/10/6","20:00","23.9","25.0"
"2018/10/6","21:00","23.7","24.4"
"2018/10/6","22:00","23.3","23.5"
"2018/10/6","23:00","22.6","22.1"
"2018/10/6","24:00","22.4","21.7"
"2018/10/7","1:00","22.1","21.5"
"2018/10/7","2:00","21.9","21.4"
"2018/10/7","3:00","21.5","21.0"
"2018/10/7","4:00","21.3","20.6"
"2018/10/7","5:00","20.9","20.3"
"2018/10/7","6:00","20.8","20.1"
"2018/10/7","7:00","21.1","21.3"
"2018/10/7","8:00","22.9","28.1"
"2018/10/7","9:00","24.7","33.4"
"2018/10/7","10:00","26.3","40.8"
"2018/10/7","11:00","28.5","46.2"
"2018/10/7","12:00","27.4","44.5"
"2018/10/7","13:00","27.2","44.0"
"2018/10/7","14:00","27.2","42.1"
"2018/10/7","15:00","27.5","42.2"
"2018/10/7","16:00","25.4","34.0"
"2018/10/7","17:00","25.1","30.2"
"2018/10/7","18:00","23.8","25.0"
"2018/10/7","19:00","23.6","24.6"
"2018/10/7","20:00","21.8","22.0"
"2018/10/7","21:00","21.6","22.1"
"2018/10/7","22:00","22.1","22.2"
"2018/10/7","23:00","22.4","22.3"
"2018/10/7","24:00","21.4","22.0"
"2018/10/8","1:00","21.2","21.7"
"2018/10/8","2:00","21.2","21.4"
"2018/10/8","3:00","20.6","20.5"
"2018/10/8","4:00","20.1","19.6"
"2018/10/8","5:00","19.5","19.2"
"2018/10/8","6:00","19.6","19.6"
"2018/10/8","7:00","19.7","21.0"
"2018/10/8","8:00","20.8","24.1"
"2018/10/8","9:00","23.4","34.2"
"2018/10/8","10:00","25.2","38.4"
"2018/10/8","11:00","25.3","40.7"
"2018/10/8","12:00","26.9","45.5"
"2018/10/8","13:00","26.6","43.1"
"2018/10/8","14:00","27.0","44.5"
"2018/10/8","15:00","26.1","39.8"
"2018/10/8","16:00","24.8","35.0"
"2018/10/8","17:00","22.7","26.4"
"2018/10/8","18:00","22.3","24.7"
"2018/10/8","19:00","21.6","21.4"
"2018/10/8","20:00","21.5","21.5"
"2018/10/8","21:00","20.5","21.2"
"2018/10/8","22:00","19.7","20.4"
"2018/10/8","23:00","19.2","19.0"
"2018/10/8","24:00","19.0","19.9"
